tchextid,studentuuid,stdextid,groupid
tch_20200707-221253_45,3f37e117-c073-11ea-bcda-0242ac110002,std_1594141179546_45,2a08f6c9-2127-43c4-b37d-15252374bf8f
tch_20200707-221253_47,96d672f6-c073-11ea-840b-0242ac110002,std_1594141326521_47,30966ba1-38b3-4fe4-941e-f647a9402774
tch_20200707-221253_38,6509d873-c072-11ea-bcda-0242ac110002,std_1594140813160_38,bc812e5f-e491-4a10-96c4-95dfc7cc8d77
tch_20200707-221253_46,6be911c7-c073-11ea-840b-0242ac110002,std_1594141254534_46,1e630949-9081-411a-9d2f-54697442d0e5
tch_20200707-221253_41,fbc50870-c072-11ea-94cc-0242ac110002,std_1594141066382_41,74b7f5c6-5c35-435c-b2fc-02f655db3617
tch_20200707-221253_45,32ad471f-c073-11ea-bcda-0242ac110002,std_1594141158506_45,2a08f6c9-2127-43c4-b37d-15252374bf8f
tch_20200707-221253_44,6a9e90ef-c073-11ea-840b-0242ac110002,std_1594141252352_44,9e55512b-d413-4f10-be1a-5ccc377cfcf6
tch_20200707-221253_42,06a8d099-c073-11ea-840b-0242ac110002,std_1594141084661_42,a7b75ea4-95b9-4df1-850b-e7973755afa7
tch_20200707-221253_39,c9084abc-c072-11ea-94cc-0242ac110002,std_1594140981257_39,825ad8cd-608b-481e-8592-d0a8e27fc23d
tch_20200707-221253_47,8ae24d5b-c073-11ea-bcda-0242ac110002,std_1594141306460_47,30966ba1-38b3-4fe4-941e-f647a9402774
tch_20200707-221253_43,0fcb1207-c073-11ea-840b-0242ac110002,std_1594141099605_43,bfd40ba3-7851-44e1-8eda-6ff6a570f134
tch_20200707-221253_40,aad71b05-c072-11ea-840b-0242ac110002,std_1594140930603_40,e6fc6adb-c9ec-4e24-9299-6085d48a5499
tch_20200707-221253_46,5cadfdd1-c073-11ea-bcda-0242ac110002,std_1594141228956_46,1e630949-9081-411a-9d2f-54697442d0e5
tch_20200707-221253_45,25ef676f-c073-11ea-bcda-0242ac110002,std_1594141137139_45,2a08f6c9-2127-43c4-b37d-15252374bf8f
tch_20200707-221253_44,5a9927c8-c073-11ea-94cc-0242ac110002,std_1594141225487_44,9e55512b-d413-4f10-be1a-5ccc377cfcf6
tch_20200707-221253_41,ed2b169d-c072-11ea-bcda-0242ac110002,std_1594141041878_41,74b7f5c6-5c35-435c-b2fc-02f655db3617
tch_20200707-221253_42,f7594986-c072-11ea-bcda-0242ac110002,std_1594141058940_42,a7b75ea4-95b9-4df1-850b-e7973755afa7
tch_20200707-221253_39,b8a6917e-c072-11ea-94cc-0242ac110002,std_1594140953756_39,825ad8cd-608b-481e-8592-d0a8e27fc23d
tch_20200707-221253_43,fe67c6c8-c072-11ea-bcda-0242ac110002,std_1594141070812_43,bfd40ba3-7851-44e1-8eda-6ff6a570f134
tch_20200707-221253_50,cdc5683d-c073-11ea-840b-0242ac110002,std_1594141418635_50,33ec9d75-6659-4aa2-92bc-5ffbeecfe229
tch_20200707-221253_40,9e0d7cdc-c072-11ea-94cc-0242ac110002,std_1594140909152_40,e6fc6adb-c9ec-4e24-9299-6085d48a5499
tch_20200707-221253_44,4bb02b8e-c073-11ea-840b-0242ac110002,std_1594141200461_44,9e55512b-d413-4f10-be1a-5ccc377cfcf6
tch_20200707-221253_41,df527857-c072-11ea-840b-0242ac110002,std_1594141018641_41,74b7f5c6-5c35-435c-b2fc-02f655db3617
tch_20200707-221253_46,4cf77846-c073-11ea-94cc-0242ac110002,std_1594141202440_46,1e630949-9081-411a-9d2f-54697442d0e5
tch_20200707-221253_42,e94577ae-c072-11ea-840b-0242ac110002,std_1594141035055_42,a7b75ea4-95b9-4df1-850b-e7973755afa7
tch_20200707-221253_43,f194d8cd-c072-11ea-bcda-0242ac110002,std_1594141049282_43,bfd40ba3-7851-44e1-8eda-6ff6a570f134
tch_20200707-221253_50,bdf5dce3-c073-11ea-840b-0242ac110002,std_1594141392180_50,33ec9d75-6659-4aa2-92bc-5ffbeecfe229
tch_20200707-221253_48,d4aa64ed-c073-11ea-94cc-0242ac110002,std_1594141430278_48,e4c9ef3f-392a-4423-953b-a2133c67ddf6
tch_20200707-221253_47,7b78d62d-c073-11ea-840b-0242ac110002,std_1594141280647_47,ef644390-2464-4158-a978-c6fc2111d288
tch_20200707-221253_40,8f8bf4c5-c072-11ea-bcda-0242ac110002,std_1594140884824_40,e6fc6adb-c9ec-4e24-9299-6085d48a5499
tch_20200707-221253_49,d33ddc6d-c073-11ea-94cc-0242ac110002,std_1594141427853_49,85721a3e-b18c-449f-8d36-2c15e795db2b
tch_20200707-221253_44,3ccd70fa-c073-11ea-840b-0242ac110002,std_1594141175485_44,9e55512b-d413-4f10-be1a-5ccc377cfcf6
tch_20200707-221253_46,413f2231-c073-11ea-bcda-0242ac110002,std_1594141182947_46,1e630949-9081-411a-9d2f-54697442d0e5
tch_20200707-221253_41,d0a28dbb-c072-11ea-840b-0242ac110002,std_1594140994008_41,74b7f5c6-5c35-435c-b2fc-02f655db3617
tch_20200707-221253_42,d9c8c702-c072-11ea-840b-0242ac110002,std_1594141009371_42,a7b75ea4-95b9-4df1-850b-e7973755afa7
tch_20200707-221253_43,e3801c60-c072-11ea-bcda-0242ac110002,std_1594141025660_43,bfd40ba3-7851-44e1-8eda-6ff6a570f134
tch_20200707-221253_50,b0469876-c073-11ea-94cc-0242ac110002,std_1594141369238_50,33ec9d75-6659-4aa2-92bc-5ffbeecfe229
tch_20200707-221253_48,c606fc46-c073-11ea-94cc-0242ac110002,std_1594141405732_48,e4c9ef3f-392a-4423-953b-a2133c67ddf6
tch_20200707-221253_49,c49284ce-c073-11ea-bcda-0242ac110002,std_1594141403281_49,85721a3e-b18c-449f-8d36-2c15e795db2b
tch_20200707-221253_40,81e00bc9-c072-11ea-840b-0242ac110002,std_1594140861873_40,e6fc6adb-c9ec-4e24-9299-6085d48a5499
tch_20200707-221253_44,2fac62fa-c073-11ea-840b-0242ac110002,std_1594141153472_44,9e55512b-d413-4f10-be1a-5ccc377cfcf6
tch_20200707-221253_47,6f0bfcfa-c073-11ea-bcda-0242ac110002,std_1594141259792_47,ef644390-2464-4158-a978-c6fc2111d288
tch_20200707-221253_46,33a16ac9-c073-11ea-bcda-0242ac110002,std_1594141160095_46,1e630949-9081-411a-9d2f-54697442d0e5
tch_20200707-221253_45,17a2ab30-c073-11ea-840b-0242ac110002,std_1594141113099_45,7f2eb88d-a5e3-4ecb-8c2b-9972ebc1a04f
tch_20200707-221253_42,cc882392-c072-11ea-bcda-0242ac110002,std_1594140987148_42,a7b75ea4-95b9-4df1-850b-e7973755afa7
tch_20200707-221253_39,ab3281e1-c072-11ea-bcda-0242ac110002,std_1594140931206_39,e408b505-14c8-4c64-b68d-a98a9566d4e9
tch_20200707-221253_43,d619ef90-c072-11ea-94cc-0242ac110002,std_1594141003185_43,bfd40ba3-7851-44e1-8eda-6ff6a570f134
tch_20200707-221253_41,c2d90a86-c072-11ea-94cc-0242ac110002,std_1594140970887_41,74b7f5c6-5c35-435c-b2fc-02f655db3617
tch_20200707-221253_50,a44fda2a-c073-11ea-bcda-0242ac110002,std_1594141349068_50,33ec9d75-6659-4aa2-92bc-5ffbeecfe229
tch_20200707-221253_48,b9f27c82-c073-11ea-840b-0242ac110002,std_1594141385456_48,e4c9ef3f-392a-4423-953b-a2133c67ddf6
tch_20200707-221253_49,b5c48ab1-c073-11ea-94cc-0242ac110002,std_1594141378444_49,85721a3e-b18c-449f-8d36-2c15e795db2b
tch_20200707-221253_40,74abeb4b-c072-11ea-840b-0242ac110002,std_1594140839398_40,e6fc6adb-c9ec-4e24-9299-6085d48a5499
tch_20200707-221253_47,61e6a947-c073-11ea-840b-0242ac110002,std_1594141237752_47,ef644390-2464-4158-a978-c6fc2111d288
tch_20200707-221253_45,096d9572-c073-11ea-94cc-0242ac110002,std_1594141089319_45,7f2eb88d-a5e3-4ecb-8c2b-9972ebc1a04f
tch_20200707-221253_39,9c6f5d04-c072-11ea-94cc-0242ac110002,std_1594140906403_39,e408b505-14c8-4c64-b68d-a98a9566d4e9
tch_20200707-221253_51,dde7f61e-c073-11ea-840b-0242ac110002,std_1594141445771_51,087d02aa-4c8c-46df-a2e1-ca737a78f58b
tch_20200707-221253_50,97d852ec-c073-11ea-840b-0242ac110002,std_1594141328238_50,33ec9d75-6659-4aa2-92bc-5ffbeecfe229
tch_20200707-221253_48,ae7a3cd2-c073-11ea-840b-0242ac110002,std_1594141366212_48,e4c9ef3f-392a-4423-953b-a2133c67ddf6
tch_20200707-221253_49,a84b7248-c073-11ea-bcda-0242ac110002,std_1594141355849_49,85721a3e-b18c-449f-8d36-2c15e795db2b
tch_20200707-221253_47,51dcaca5-c073-11ea-bcda-0242ac110002,std_1594141210816_47,ef644390-2464-4158-a978-c6fc2111d288
tch_20200707-221253_45,fdb91046-c072-11ea-94cc-0242ac110002,std_1594141069663_45,7f2eb88d-a5e3-4ecb-8c2b-9972ebc1a04f
tch_20200707-221253_39,8dcf7741-c072-11ea-94cc-0242ac110002,std_1594140881906_39,e408b505-14c8-4c64-b68d-a98a9566d4e9
tch_20200707-221253_51,d214507b-c073-11ea-840b-0242ac110002,std_1594141425915_51,087d02aa-4c8c-46df-a2e1-ca737a78f58b
tch_20200707-221253_46,27d4a25a-c073-11ea-94cc-0242ac110002,std_1594141140317_46,f5d17817-7a85-4567-9359-cbece99d4b17
tch_20200707-221253_44,2219a7ad-c073-11ea-840b-0242ac110002,std_1594141130708_44,3353fdcd-c92c-4204-9a5c-0d7a45a8259d
tch_20200707-221253_49,9b1e7ce3-c073-11ea-94cc-0242ac110002,std_1594141333659_49,85721a3e-b18c-449f-8d36-2c15e795db2b
tch_20200707-221253_48,9fce9795-c073-11ea-94cc-0242ac110002,std_1594141341603_48,e4c9ef3f-392a-4423-953b-a2133c67ddf6
tch_20200707-221253_43,c8c59cd2-c072-11ea-840b-0242ac110002,std_1594140980819_43,4f98e5df-3ab7-4994-be05-2bc6a1a7a33f
tch_20200707-221253_47,4374eec4-c073-11ea-94cc-0242ac110002,std_1594141186661_47,ef644390-2464-4158-a978-c6fc2111d288
tch_20200707-221253_45,f2a1b4d8-c072-11ea-840b-0242ac110002,std_1594141051042_45,7f2eb88d-a5e3-4ecb-8c2b-9972ebc1a04f
tch_20200707-221253_41,b4f87e03-c072-11ea-bcda-0242ac110002,std_1594140947613_41,9deb6826-66b6-46ec-9fd7-33610b4f6b58
tch_20200707-221253_39,7fb84997-c072-11ea-94cc-0242ac110002,std_1594140858273_39,e408b505-14c8-4c64-b68d-a98a9566d4e9
tch_20200707-221253_42,bee95a64-c072-11ea-840b-0242ac110002,std_1594140964276_42,fed90ace-ceee-413b-86dd-8a2dc1f1311a
tch_20200707-221253_46,17033762-c073-11ea-94cc-0242ac110002,std_1594141112045_46,f5d17817-7a85-4567-9359-cbece99d4b17
tch_20200707-221253_51,c43856cf-c073-11ea-94cc-0242ac110002,std_1594141402682_51,087d02aa-4c8c-46df-a2e1-ca737a78f58b
tch_20200707-221253_52,e4c466a8-c073-11ea-840b-0242ac110002,std_1594141457293_52,b08bb93e-788c-4038-a1cb-9166dff30243
tch_20200707-221253_43,bbb1124a-c072-11ea-840b-0242ac110002,std_1594140958869_43,4f98e5df-3ab7-4994-be05-2bc6a1a7a33f
tch_20200707-221253_44,12aab1dc-c073-11ea-840b-0242ac110002,std_1594141103401_44,3353fdcd-c92c-4204-9a5c-0d7a45a8259d
tch_20200707-221253_45,e62dfe24-c072-11ea-bcda-0242ac110002,std_1594141030160_45,7f2eb88d-a5e3-4ecb-8c2b-9972ebc1a04f
tch_20200707-221253_41,a58ce3b5-c072-11ea-840b-0242ac110002,std_1594140921729_41,9deb6826-66b6-46ec-9fd7-33610b4f6b58
tch_20200707-221253_42,af1c8d9f-c072-11ea-94cc-0242ac110002,std_1594140937769_42,fed90ace-ceee-413b-86dd-8a2dc1f1311a
tch_20200707-221253_39,711c5c69-c072-11ea-bcda-0242ac110002,std_1594140833464_39,e408b505-14c8-4c64-b68d-a98a9566d4e9
tch_20200707-221253_46,0aa133e2-c073-11ea-840b-0242ac110002,std_1594141091324_46,f5d17817-7a85-4567-9359-cbece99d4b17
tch_20200707-221253_52,d7280ee2-c073-11ea-94cc-0242ac110002,std_1594141434421_52,b08bb93e-788c-4038-a1cb-9166dff30243
tch_20200707-221253_51,b66fbed6-c073-11ea-840b-0242ac110002,std_1594141379559_51,087d02aa-4c8c-46df-a2e1-ca737a78f58b
tch_20200707-221253_43,aeffb624-c072-11ea-840b-0242ac110002,std_1594140937565_43,4f98e5df-3ab7-4994-be05-2bc6a1a7a33f
tch_20200707-221253_50,8c9c5902-c073-11ea-bcda-0242ac110002,std_1594141309396_50,171a0cbd-ec2d-4ffe-b527-9701633d80e7
tch_20200707-221253_44,00759856-c073-11ea-94cc-0242ac110002,std_1594141072964_44,3353fdcd-c92c-4204-9a5c-0d7a45a8259d
tch_20200707-221253_41,96add23b-c072-11ea-94cc-0242ac110002,std_1594140896782_41,9deb6826-66b6-46ec-9fd7-33610b4f6b58
tch_20200707-221253_42,a1f3906a-c072-11ea-bcda-0242ac110002,std_1594140915645_42,fed90ace-ceee-413b-86dd-8a2dc1f1311a
tch_20200707-221253_46,fd4fa04a-c072-11ea-94cc-0242ac110002,std_1594141068943_46,f5d17817-7a85-4567-9359-cbece99d4b17
tch_20200707-221253_52,caaf00ca-c073-11ea-bcda-0242ac110002,std_1594141413545_52,b08bb93e-788c-4038-a1cb-9166dff30243
tch_20200707-221253_43,9efbfb01-c072-11ea-bcda-0242ac110002,std_1594140910708_43,4f98e5df-3ab7-4994-be05-2bc6a1a7a33f
tch_20200707-221253_51,a912ba05-c073-11ea-94cc-0242ac110002,std_1594141357158_51,087d02aa-4c8c-46df-a2e1-ca737a78f58b
tch_20200707-221253_48,91da5c11-c073-11ea-840b-0242ac110002,std_1594141318185_48,ff64cb82-49a9-41cd-aa03-830c95984222
tch_20200707-221253_44,f10e43eb-c072-11ea-bcda-0242ac110002,std_1594141048352_44,3353fdcd-c92c-4204-9a5c-0d7a45a8259d
tch_20200707-221253_50,7fc6d346-c073-11ea-840b-0242ac110002,std_1594141287878_50,171a0cbd-ec2d-4ffe-b527-9701633d80e7
tch_20200707-221253_49,8e1df008-c073-11ea-bcda-0242ac110002,std_1594141311935_49,b3dec71d-844d-4fb0-a18d-7439b28fa66b
tch_20200707-221253_41,8ab16e71-c072-11ea-94cc-0242ac110002,std_1594140876647_41,9deb6826-66b6-46ec-9fd7-33610b4f6b58
tch_20200707-221253_47,35000ff2-c073-11ea-bcda-0242ac110002,std_1594141162379_47,3514607b-1a26-4959-9fde-69e448cac936
tch_20200707-221253_42,965aa914-c072-11ea-94cc-0242ac110002,std_1594140896231_42,fed90ace-ceee-413b-86dd-8a2dc1f1311a
tch_20200707-221253_46,ee7e97e1-c072-11ea-bcda-0242ac110002,std_1594141044128_46,f5d17817-7a85-4567-9359-cbece99d4b17
tch_20200707-221253_52,be81c985-c073-11ea-bcda-0242ac110002,std_1594141393102_52,b08bb93e-788c-4038-a1cb-9166dff30243
tch_20200707-221253_44,e23106f5-c072-11ea-840b-0242ac110002,std_1594141023474_44,3353fdcd-c92c-4204-9a5c-0d7a45a8259d
tch_20200707-221253_50,730a05c7-c073-11ea-bcda-0242ac110002,std_1594141266466_50,171a0cbd-ec2d-4ffe-b527-9701633d80e7
tch_20200707-221253_49,817ee339-c073-11ea-bcda-0242ac110002,std_1594141290724_49,b3dec71d-844d-4fb0-a18d-7439b28fa66b
tch_20200707-221253_41,7cf64398-c072-11ea-bcda-0242ac110002,std_1594140853345_41,9deb6826-66b6-46ec-9fd7-33610b4f6b58
tch_20200707-221253_45,d9c914c6-c072-11ea-94cc-0242ac110002,std_1594141009373_45,197d7316-16cb-4e7d-b905-90e4ca5670e9
tch_20200707-221253_47,2554ae0b-c073-11ea-94cc-0242ac110002,std_1594141136111_47,3514607b-1a26-4959-9fde-69e448cac936
tch_20200707-221253_42,889ebae3-c072-11ea-94cc-0242ac110002,std_1594140872908_42,fed90ace-ceee-413b-86dd-8a2dc1f1311a
tch_20200707-221253_52,b23c2733-c073-11ea-94cc-0242ac110002,std_1594141372517_52,b08bb93e-788c-4038-a1cb-9166dff30243
tch_20200707-221253_48,7669366e-c073-11ea-94cc-0242ac110002,std_1594141272146_48,ff64cb82-49a9-41cd-aa03-830c95984222
tch_20200707-221253_49,74715db2-c073-11ea-94cc-0242ac110002,std_1594141268806_49,b3dec71d-844d-4fb0-a18d-7439b28fa66b
tch_20200707-221253_50,66897db6-c073-11ea-840b-0242ac110002,std_1594141245532_50,171a0cbd-ec2d-4ffe-b527-9701633d80e7
tch_20200707-221253_53,f89c0d43-c073-11ea-94cc-0242ac110002,std_1594141490594_53,7108fcf5-23e9-4077-93ea-309563c3d974
tch_20200707-221253_45,cb199f10-c072-11ea-bcda-0242ac110002,std_1594140984732_45,197d7316-16cb-4e7d-b905-90e4ca5670e9
tch_20200707-221253_47,13e777d5-c073-11ea-bcda-0242ac110002,std_1594141106832_47,3514607b-1a26-4959-9fde-69e448cac936
tch_20200707-221253_51,9c14ebb9-c073-11ea-bcda-0242ac110002,std_1594141335346_51,2786e489-02b7-4ccb-ae1d-54bb12b26ad3
tch_20200707-221253_48,682dde82-c073-11ea-840b-0242ac110002,std_1594141248256_48,ff64cb82-49a9-41cd-aa03-830c95984222
tch_20200707-221253_49,669f28ee-c073-11ea-840b-0242ac110002,std_1594141245588_49,b3dec71d-844d-4fb0-a18d-7439b28fa66b
tch_20200707-221253_50,58a9b45d-c073-11ea-840b-0242ac110002,std_1594141222218_50,171a0cbd-ec2d-4ffe-b527-9701633d80e7
tch_20200707-221253_53,eb1b7aeb-c073-11ea-bcda-0242ac110002,std_1594141467894_53,7108fcf5-23e9-4077-93ea-309563c3d974
tch_20200707-221253_45,bd8535b5-c072-11ea-bcda-0242ac110002,std_1594140961943_45,197d7316-16cb-4e7d-b905-90e4ca5670e9
tch_20200707-221253_47,04da78ff-c073-11ea-94cc-0242ac110002,std_1594141081644_47,3514607b-1a26-4959-9fde-69e448cac936
tch_20200707-221253_51,8de0e746-c073-11ea-bcda-0242ac110002,std_1594141311507_51,2786e489-02b7-4ccb-ae1d-54bb12b26ad3
tch_20200707-221253_46,e0d0db3b-c072-11ea-840b-0242ac110002,std_1594141021179_46,6c83d177-a81b-4cf4-b72d-e789458d50ad
tch_20200707-221253_48,5863357a-c073-11ea-94cc-0242ac110002,std_1594141221773_48,ff64cb82-49a9-41cd-aa03-830c95984222
tch_20200707-221253_49,5850be16-c073-11ea-840b-0242ac110002,std_1594141221636_49,b3dec71d-844d-4fb0-a18d-7439b28fa66b
tch_20200707-221253_44,d3d38240-c072-11ea-94cc-0242ac110002,std_1594140999368_44,51a2129c-5332-461a-aba8-e2f27cb39855
tch_20200707-221253_54,fd9035fa-c073-11ea-94cc-0242ac110002,std_1594141498869_54,4d3dae7d-26e1-430a-ac88-2ba7d10d3a7d
tch_20200707-221253_53,ddc37e3a-c073-11ea-94cc-0242ac110002,std_1594141445497_53,7108fcf5-23e9-4077-93ea-309563c3d974
tch_20200707-221253_45,b2855a9b-c072-11ea-94cc-0242ac110002,std_1594140943479_45,197d7316-16cb-4e7d-b905-90e4ca5670e9
tch_20200707-221253_47,f5839f47-c072-11ea-94cc-0242ac110002,std_1594141055893_47,3514607b-1a26-4959-9fde-69e448cac936
tch_20200707-221253_51,80011d8e-c073-11ea-840b-0242ac110002,std_1594141288255_51,2786e489-02b7-4ccb-ae1d-54bb12b26ad3
tch_20200707-221253_46,d4808b1c-c072-11ea-bcda-0242ac110002,std_1594141000487_46,6c83d177-a81b-4cf4-b72d-e789458d50ad
tch_20200707-221253_44,c8a40b83-c072-11ea-bcda-0242ac110002,std_1594140980586_44,51a2129c-5332-461a-aba8-e2f27cb39855
tch_20200707-221253_54,eecb1584-c073-11ea-bcda-0242ac110002,std_1594141474123_54,4d3dae7d-26e1-430a-ac88-2ba7d10d3a7d
tch_20200707-221253_53,cf7eff6a-c073-11ea-bcda-0242ac110002,std_1594141421593_53,7108fcf5-23e9-4077-93ea-309563c3d974
tch_20200707-221253_52,a4acc6eb-c073-11ea-840b-0242ac110002,std_1594141349749_52,77599592-9e1d-42b3-a1b8-6844d7128f9e
tch_20200707-221253_45,a5686be9-c072-11ea-bcda-0242ac110002,std_1594140921223_45,197d7316-16cb-4e7d-b905-90e4ca5670e9
tch_20200707-221253_51,743231e6-c073-11ea-94cc-0242ac110002,std_1594141268420_51,2786e489-02b7-4ccb-ae1d-54bb12b26ad3
tch_20200707-221253_46,c6f7e16a-c072-11ea-bcda-0242ac110002,std_1594140977815_46,6c83d177-a81b-4cf4-b72d-e789458d50ad
tch_20200707-221253_44,bc8e2b8e-c072-11ea-bcda-0242ac110002,std_1594140960247_44,51a2129c-5332-461a-aba8-e2f27cb39855
tch_20200707-221253_54,e0512e0e-c073-11ea-bcda-0242ac110002,std_1594141449814_54,4d3dae7d-26e1-430a-ac88-2ba7d10d3a7d
tch_20200707-221253_53,c1d1428e-c073-11ea-94cc-0242ac110002,std_1594141398663_53,7108fcf5-23e9-4077-93ea-309563c3d974
tch_20200707-221253_52,96235065-c073-11ea-840b-0242ac110002,std_1594141325374_52,77599592-9e1d-42b3-a1b8-6844d7128f9e
tch_20200707-221253_50,4abaf616-c073-11ea-840b-0242ac110002,std_1594141198815_50,d82a67b6-408b-4de2-aa85-dcb28ce9b783
tch_20200707-221253_51,6689cc2f-c073-11ea-bcda-0242ac110002,std_1594141245493_51,2786e489-02b7-4ccb-ae1d-54bb12b26ad3
tch_20200707-221253_49,4cc39799-c073-11ea-94cc-0242ac110002,std_1594141202261_49,f8ac9f7b-7713-4cea-afbb-662f4353f511
tch_20200707-221253_48,4c89ea14-c073-11ea-bcda-0242ac110002,std_1594141201864_48,d1241020-389c-482b-a14c-a1997618a336
tch_20200707-221253_46,ba82a48c-c072-11ea-94cc-0242ac110002,std_1594140956898_46,6c83d177-a81b-4cf4-b72d-e789458d50ad
tch_20200707-221253_54,d0f413c5-c073-11ea-bcda-0242ac110002,std_1594141424048_54,4d3dae7d-26e1-430a-ac88-2ba7d10d3a7d
tch_20200707-221253_44,adcb5496-c072-11ea-840b-0242ac110002,std_1594140935581_44,51a2129c-5332-461a-aba8-e2f27cb39855
tch_20200707-221253_52,88165b4b-c073-11ea-bcda-0242ac110002,std_1594141301778_52,77599592-9e1d-42b3-a1b8-6844d7128f9e
tch_20200707-221253_47,e68c4aa7-c072-11ea-bcda-0242ac110002,std_1594141030775_47,3270f16b-2c5d-4247-a4cc-7050a07a435e
tch_20200707-221253_50,3dfe76da-c073-11ea-840b-0242ac110002,std_1594141177495_50,d82a67b6-408b-4de2-aa85-dcb28ce9b783
tch_20200707-221253_49,41ed15e2-c073-11ea-840b-0242ac110002,std_1594141184089_49,f8ac9f7b-7713-4cea-afbb-662f4353f511
tch_20200707-221253_48,4154f48d-c073-11ea-bcda-0242ac110002,std_1594141183091_48,d1241020-389c-482b-a14c-a1997618a336
tch_20200707-221253_56,0d70ffed-c074-11ea-bcda-0242ac110002,std_1594141525527_56,490e6fc7-8b5e-496d-8928-399f8b16ff2d
tch_20200707-221253_54,c21a3261-c073-11ea-94cc-0242ac110002,std_1594141399136_54,4d3dae7d-26e1-430a-ac88-2ba7d10d3a7d
tch_20200707-221253_46,adb3d59f-c072-11ea-840b-0242ac110002,std_1594140935079_46,6c83d177-a81b-4cf4-b72d-e789458d50ad
tch_20200707-221253_44,a18c4315-c072-11ea-94cc-0242ac110002,std_1594140914743_44,51a2129c-5332-461a-aba8-e2f27cb39855
tch_20200707-221253_50,306e2c0b-c073-11ea-bcda-0242ac110002,std_1594141154701_50,d82a67b6-408b-4de2-aa85-dcb28ce9b783
tch_20200707-221253_52,79c5f5f8-c073-11ea-bcda-0242ac110002,std_1594141277764_52,77599592-9e1d-42b3-a1b8-6844d7128f9e
tch_20200707-221253_47,d96f0e1d-c072-11ea-94cc-0242ac110002,std_1594141008774_47,3270f16b-2c5d-4247-a4cc-7050a07a435e
tch_20200707-221253_56,fe98ccaf-c073-11ea-bcda-0242ac110002,std_1594141500595_56,490e6fc7-8b5e-496d-8928-399f8b16ff2d
tch_20200707-221253_48,336fac2d-c073-11ea-94cc-0242ac110002,std_1594141159769_48,d1241020-389c-482b-a14c-a1997618a336
tch_20200707-221253_49,3218a78b-c073-11ea-bcda-0242ac110002,std_1594141157535_49,f8ac9f7b-7713-4cea-afbb-662f4353f511
tch_20200707-221253_53,b55c7a1e-c073-11ea-94cc-0242ac110002,std_1594141377758_53,c039101d-8b49-4b36-b80d-7bf12037dfc9
tch_20200707-221253_51,59cbc591-c073-11ea-840b-0242ac110002,std_1594141224145_51,64c53eca-e9b1-42ac-8c42-92efea88a184
tch_20200707-221253_55,134a57c9-c074-11ea-840b-0242ac110002,std_1594141535340_55,7d093350-6941-47dc-a087-c4788c5747e3
tch_20200707-221253_56,f2f277de-c073-11ea-bcda-0242ac110002,std_1594141481086_56,490e6fc7-8b5e-496d-8928-399f8b16ff2d
tch_20200707-221253_48,2471ef85-c073-11ea-840b-0242ac110002,std_1594141134360_48,d1241020-389c-482b-a14c-a1997618a336
tch_20200707-221253_49,23d27b2c-c073-11ea-840b-0242ac110002,std_1594141133582_49,f8ac9f7b-7713-4cea-afbb-662f4353f511
tch_20200707-221253_53,a8fe6e65-c073-11ea-840b-0242ac110002,std_1594141357020_53,c039101d-8b49-4b36-b80d-7bf12037dfc9
tch_20200707-221253_51,4c13f6bd-c073-11ea-94cc-0242ac110002,std_1594141201085_51,64c53eca-e9b1-42ac-8c42-92efea88a184
tch_20200707-221253_55,056d26e3-c074-11ea-94cc-0242ac110002,std_1594141512105_55,7d093350-6941-47dc-a087-c4788c5747e3
tch_20200707-221253_47,bff96a59-c072-11ea-840b-0242ac110002,std_1594140966058_47,3270f16b-2c5d-4247-a4cc-7050a07a435e
tch_20200707-221253_50,16961da6-c073-11ea-94cc-0242ac110002,std_1594141111330_50,d82a67b6-408b-4de2-aa85-dcb28ce9b783
tch_20200707-221253_54,b4e5007b-c073-11ea-94cc-0242ac110002,std_1594141376980_54,b704320e-0a28-45bd-a791-0a7b9bad242c
tch_20200707-221253_48,0617dab3-c073-11ea-bcda-0242ac110002,std_1594141083713_48,d1241020-389c-482b-a14c-a1997618a336
tch_20200707-221253_56,e78b9d64-c073-11ea-bcda-0242ac110002,std_1594141461957_56,490e6fc7-8b5e-496d-8928-399f8b16ff2d
tch_20200707-221253_49,1494f5f8-c073-11ea-bcda-0242ac110002,std_1594141107964_49,f8ac9f7b-7713-4cea-afbb-662f4353f511
tch_20200707-221253_53,9b400f93-c073-11ea-bcda-0242ac110002,std_1594141333954_53,c039101d-8b49-4b36-b80d-7bf12037dfc9
tch_20200707-221253_51,3f20fdbc-c073-11ea-94cc-0242ac110002,std_1594141179395_51,64c53eca-e9b1-42ac-8c42-92efea88a184
tch_20200707-221253_55,f606e34d-c073-11ea-94cc-0242ac110002,std_1594141486250_55,7d093350-6941-47dc-a087-c4788c5747e3
tch_20200707-221253_47,b33aef67-c072-11ea-840b-0242ac110002,std_1594140944364_47,3270f16b-2c5d-4247-a4cc-7050a07a435e
tch_20200707-221253_54,a7b15522-c073-11ea-94cc-0242ac110002,std_1594141354803_54,b704320e-0a28-45bd-a791-0a7b9bad242c
tch_20200707-221253_56,d9fa1ae8-c073-11ea-94cc-0242ac110002,std_1594141439204_56,490e6fc7-8b5e-496d-8928-399f8b16ff2d
