tchextid,stduserid,extuserid,groupid
tch_20201213-235944_99,527a64a0-3d76-11eb-a47c-0242ac110003,std_1607886396166_99,c748c90c-f3f4-450a-aa9b-621b309456c8
tch_20201213-235944_95,cc0f1373-3d75-11eb-90a7-0242ac110003,std_1607886170630_95,87ea70f3-cd0b-4bee-84b5-9f9d09313a0e
tch_20201213-235944_96,e04ad341-3d75-11eb-90a7-0242ac110003,std_1607886204613_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_98,35deefeb-3d76-11eb-a47c-0242ac110003,std_1607886348156_98,1041c2bb-ddce-4af8-bf70-52a14b6ad948
tch_20201213-235944_96,e69a944c-3d75-11eb-a47c-0242ac110003,std_1607886215181_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_96,ec73c57c-3d75-11eb-90a7-0242ac110003,std_1607886224988_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_97,342139fa-3d76-11eb-a47c-0242ac110003,std_1607886345180_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_95,d7827167-3d75-11eb-90a7-0242ac110003,std_1607886189843_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_98,40d88934-3d76-11eb-90a7-0242ac110003,std_1607886366586_98,1041c2bb-ddce-4af8-bf70-52a14b6ad948
tch_20201213-235944_96,f0d17a20-3d75-11eb-a47c-0242ac110003,std_1607886232319_96,414ce829-749d-4c67-a138-c565a12fbb20
tch_20201213-235944_97,3918be1b-3d76-11eb-90a7-0242ac110003,std_1607886353566_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_95,dd1ee724-3d75-11eb-a47c-0242ac110003,std_1607886199269_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_98,467267bb-3d76-11eb-a47c-0242ac110003,std_1607886375989_98,1041c2bb-ddce-4af8-bf70-52a14b6ad948
tch_20201213-235944_94,acec7f20-3d75-11eb-90a7-0242ac110003,std_1607886118356_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_97,3eeb1132-3d76-11eb-a47c-0242ac110003,std_1607886363353_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_95,e472d239-3d75-11eb-90a7-0242ac110003,std_1607886211531_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_94,b26e4155-3d75-11eb-90a7-0242ac110003,std_1607886127628_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_97,459f399e-3d76-11eb-a47c-0242ac110003,std_1607886374549_97,74a65240-6350-42b1-af5c-6c683c9c6abc
tch_20201213-235944_95,ea4413a7-3d75-11eb-a47c-0242ac110003,std_1607886221334_95,4f32b917-8db0-416e-a8a6-3cda2d9978a1
tch_20201213-235944_94,b8396822-3d75-11eb-a47c-0242ac110003,std_1607886137372_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_94,bcf39542-3d75-11eb-90a7-0242ac110003,std_1607886145280_94,27b187c9-2bfd-46d4-a6a1-b5d824fb91e1
tch_20201213-235944_96,fad89cf6-3d75-11eb-90a7-0242ac110003,std_1607886249090_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_96,00a3c50c-3d76-11eb-a47c-0242ac110003,std_1607886258866_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_93,a2ca8038-3d75-11eb-a47c-0242ac110003,std_1607886101422_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_96,05e7e207-3d76-11eb-90a7-0242ac110003,std_1607886267678_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_93,a8562d36-3d75-11eb-90a7-0242ac110003,std_1607886110667_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_96,0a44d3de-3d76-11eb-90a7-0242ac110003,std_1607886275006_96,942f9789-af74-4fcb-86bd-f8d643c5c607
tch_20201213-235944_95,f69f87c9-3d75-11eb-a47c-0242ac110003,std_1607886242006_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_93,adc663b0-3d75-11eb-90a7-0242ac110003,std_1607886119823_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_95,fd0f5359-3d75-11eb-90a7-0242ac110003,std_1607886252837_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_93,b40b764b-3d75-11eb-90a7-0242ac110003,std_1607886130360_93,35b03ce3-c94f-43ae-9508-ed17de8dd51c
tch_20201213-235944_94,c77d2fa7-3d75-11eb-90a7-0242ac110003,std_1607886162991_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_95,0262171c-3d76-11eb-90a7-0242ac110003,std_1607886261783_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_94,ccb62919-3d75-11eb-90a7-0242ac110003,std_1607886171729_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_95,081d5f58-3d76-11eb-a47c-0242ac110003,std_1607886271386_95,5da91c04-9760-4c1b-87d9-4a1a7a2b02b9
tch_20201213-235944_94,d2fc9a66-3d75-11eb-a47c-0242ac110003,std_1607886182250_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_94,d8ecafdd-3d75-11eb-a47c-0242ac110003,std_1607886192235_94,1448cc8e-2a45-4b47-94b9-593b9c5e83f6
tch_20201213-235944_96,16a96f87-3d76-11eb-90a7-0242ac110003,std_1607886295814_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_93,c185a0ce-3d75-11eb-a47c-0242ac110003,std_1607886152970_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_96,1c70c606-3d76-11eb-a47c-0242ac110003,std_1607886305498_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_93,c84a1c37-3d75-11eb-90a7-0242ac110003,std_1607886164325_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_96,23ad09f6-3d76-11eb-a47c-0242ac110003,std_1607886317641_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_95,1509c931-3d76-11eb-90a7-0242ac110003,std_1607886293037_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_93,ceec1ba3-3d75-11eb-90a7-0242ac110003,std_1607886175446_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_91,8b6daa3b-3d75-11eb-a47c-0242ac110003,std_1607886062207_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_95,1bf52d12-3d76-11eb-a47c-0242ac110003,std_1607886304665_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_96,2a4f2fe7-3d76-11eb-a47c-0242ac110003,std_1607886328779_96,89272b3a-bf1b-42c8-a796-89bdbc6e1c71
tch_20201213-235944_92,94853da1-3d75-11eb-90a7-0242ac110003,std_1607886077469_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_93,d3632459-3d75-11eb-a47c-0242ac110003,std_1607886182941_93,3dde5000-c506-449f-9247-686ddf7eff4d
tch_20201213-235944_91,90d92558-3d75-11eb-90a7-0242ac110003,std_1607886071310_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_95,20d99e56-3d76-11eb-90a7-0242ac110003,std_1607886312863_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_94,e27776f7-3d75-11eb-90a7-0242ac110003,std_1607886208259_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_92,98fc46e5-3d75-11eb-a47c-0242ac110003,std_1607886084973_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_91,957a4c21-3d75-11eb-90a7-0242ac110003,std_1607886079090_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_95,25642f6c-3d76-11eb-90a7-0242ac110003,std_1607886320498_95,867428b0-cc7e-4344-9256-d56592f9b2d7
tch_20201213-235944_94,e7a8a84a-3d75-11eb-90a7-0242ac110003,std_1607886216944_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_92,9ed15919-3d75-11eb-90a7-0242ac110003,std_1607886094760_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_91,9c823913-3d75-11eb-90a7-0242ac110003,std_1607886090852_91,8c9bece9-3404-4e09-82e9-6fa7ae248cc2
tch_20201213-235944_94,ed7a86fe-3d75-11eb-a47c-0242ac110003,std_1607886226723_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_92,a3d9f423-3d75-11eb-90a7-0242ac110003,std_1607886103195_92,2173049f-f68f-405f-a9ba-95beaf7be4e9
tch_20201213-235944_94,f39b4894-3d75-11eb-90a7-0242ac110003,std_1607886236998_94,0b4a3c21-ca0d-4ab8-8148-18c095989cf5
tch_20201213-235944_93,df9f295b-3d75-11eb-a47c-0242ac110003,std_1607886203472_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_93,e6940471-3d75-11eb-a47c-0242ac110003,std_1607886215135_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_93,eb7f7991-3d75-11eb-a47c-0242ac110003,std_1607886223406_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_92,aef399a1-3d75-11eb-a47c-0242ac110003,std_1607886121813_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_91,a857b3e3-3d75-11eb-90a7-0242ac110003,std_1607886110671_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_93,f160c1f6-3d75-11eb-90a7-0242ac110003,std_1607886233258_93,197a1dc8-788e-4679-9965-1fa87c6ec980
tch_20201213-235944_90,7c25c519-3d75-11eb-a47c-0242ac110003,std_1607886036589_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_94,fe7fd3c7-3d75-11eb-a47c-0242ac110003,std_1607886255287_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_92,b5c29c20-3d75-11eb-a47c-0242ac110003,std_1607886133245_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_91,adabd6b2-3d75-11eb-a47c-0242ac110003,std_1607886119665_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_90,81109f23-3d75-11eb-90a7-0242ac110003,std_1607886044816_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_94,04248717-3d76-11eb-90a7-0242ac110003,std_1607886264749_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_92,bbb3e946-3d75-11eb-90a7-0242ac110003,std_1607886143185_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_91,b33a6a69-3d75-11eb-90a7-0242ac110003,std_1607886128909_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_90,86dcfe42-3d75-11eb-a47c-0242ac110003,std_1607886054548_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_94,0b27e0c2-3d76-11eb-90a7-0242ac110003,std_1607886276517_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_92,c06897ab-3d75-11eb-90a7-0242ac110003,std_1607886151104_92,81c62d9c-c6e5-444c-816d-1e8b87de2243
tch_20201213-235944_91,b9f103f3-3d75-11eb-90a7-0242ac110003,std_1607886140208_91,f69d4f12-d3ad-4177-aeac-4f6bec68ea45
tch_20201213-235944_90,8c602086-3d75-11eb-a47c-0242ac110003,std_1607886063790_90,5d5f431c-8370-496b-96c4-b7f2fbf6066a
tch_20201213-235944_94,11f3af18-3d76-11eb-a47c-0242ac110003,std_1607886287909_94,a5c0550a-a16e-4265-8149-05a8e1892c5f
tch_20201213-235944_93,fc97da03-3d75-11eb-90a7-0242ac110003,std_1607886252078_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_93,0196d6fb-3d76-11eb-90a7-0242ac110003,std_1607886260442_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_93,077c3d76-3d76-11eb-90a7-0242ac110003,std_1607886270328_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_89,71193f57-3d75-11eb-a47c-0242ac110003,std_1607886018029_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_92,cafb32ae-3d75-11eb-90a7-0242ac110003,std_1607886168848_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_91,c408c8a6-3d75-11eb-90a7-0242ac110003,std_1607886157188_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_90,9789078d-3d75-11eb-90a7-0242ac110003,std_1607886082513_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_93,0c1a7e34-3d76-11eb-90a7-0242ac110003,std_1607886278096_93,b4c1575f-07b4-4a15-99a6-89eb3106733a
tch_20201213-235944_89,775ddcc8-3d75-11eb-a47c-0242ac110003,std_1607886028571_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_92,d07f3ea0-3d75-11eb-90a7-0242ac110003,std_1607886178100_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_91,ca271990-3d75-11eb-90a7-0242ac110003,std_1607886167443_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_90,9d50ad3b-3d75-11eb-a47c-0242ac110003,std_1607886092237_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_89,7cb97947-3d75-11eb-a47c-0242ac110003,std_1607886037558_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_92,d6059566-3d75-11eb-90a7-0242ac110003,std_1607886187352_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_91,cf207273-3d75-11eb-a47c-0242ac110003,std_1607886175799_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_90,a3dade8a-3d75-11eb-90a7-0242ac110003,std_1607886103190_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_89,836d5399-3d75-11eb-90a7-0242ac110003,std_1607886048739_89,0385a818-ea72-4882-98a5-67a40c32355f
tch_20201213-235944_92,dacedd2f-3d75-11eb-90a7-0242ac110003,std_1607886195402_92,80e8ade0-fac8-4e90-95e7-58ef26002e32
tch_20201213-235944_91,d62e0475-3d75-11eb-90a7-0242ac110003,std_1607886187620_91,c810d288-9bd8-4fc1-a6f3-39ba831aa09f
tch_20201213-235944_90,a84bf4bf-3d75-11eb-90a7-0242ac110003,std_1607886110650_90,148119fc-4fa6-4b9f-893f-1f839d4fadb8
tch_20201213-235944_87,59754f0e-3d75-11eb-90a7-0242ac110003,std_1607885978314_87,8d674fd0-eef0-4453-8d8a-6d65ace6023d
tch_20201213-235944_88,60f8fc04-3d75-11eb-90a7-0242ac110003,std_1607885991000_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_91,e436b347-3d75-11eb-a47c-0242ac110003,std_1607886211178_91,3e1a8c7e-d50e-4046-9f76-8c5fc003c527
tch_20201213-235944_89,8dcf8f90-3d75-11eb-90a7-0242ac110003,std_1607886066229_89,89b9975f-b243-4862-bee2-f406386dcb2d
tch_20201213-235944_90,b5bc0c47-3d75-11eb-90a7-0242ac110003,std_1607886133182_90,a80595d3-cb02-45e1-92d0-082cf76ba6b3
tch_20201213-235944_92,e58f3de4-3d75-11eb-90a7-0242ac110003,std_1607886213414_92,72d24b59-aeb6-4c4a-9ad7-2e0a0cb7a06c
tch_20201213-235944_87,5f64039d-3d75-11eb-a47c-0242ac110003,std_1607885988293_87,8d674fd0-eef0-4453-8d8a-6d65ace6023d
tch_20201213-235944_88,66a35436-3d75-11eb-a47c-0242ac110003,std_1607886000503_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_91,eac88644-3d75-11eb-90a7-0242ac110003,std_1607886222185_91,3e1a8c7e-d50e-4046-9f76-8c5fc003c527
tch_20201213-235944_89,93907d24-3d75-11eb-90a7-0242ac110003,std_1607886075856_89,89b9975f-b243-4862-bee2-f406386dcb2d
tch_20201213-235944_92,ea618719-3d75-11eb-a47c-0242ac110003,std_1607886221520_92,72d24b59-aeb6-4c4a-9ad7-2e0a0cb7a06c
tch_20201213-235944_90,ba7a5804-3d75-11eb-a47c-0242ac110003,std_1607886141153_90,a80595d3-cb02-45e1-92d0-082cf76ba6b3
tch_20201213-235944_88,6bf79e95-3d75-11eb-90a7-0242ac110003,std_1607886009430_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_87,6694d61f-3d75-11eb-90a7-0242ac110003,std_1607886000386_87,8d674fd0-eef0-4453-8d8a-6d65ace6023d
tch_20201213-235944_89,98dd26a7-3d75-11eb-a47c-0242ac110003,std_1607886084748_89,89b9975f-b243-4862-bee2-f406386dcb2d
tch_20201213-235944_91,ef429ca6-3d75-11eb-a47c-0242ac110003,std_1607886229706_91,3e1a8c7e-d50e-4046-9f76-8c5fc003c527
tch_20201213-235944_90,c1af9721-3d75-11eb-90a7-0242ac110003,std_1607886153219_90,a80595d3-cb02-45e1-92d0-082cf76ba6b3
tch_20201213-235944_92,f14c0092-3d75-11eb-a47c-0242ac110003,std_1607886233124_92,72d24b59-aeb6-4c4a-9ad7-2e0a0cb7a06c
tch_20201213-235944_87,6d7f2937-3d75-11eb-a47c-0242ac110003,std_1607886011977_87,8d674fd0-eef0-4453-8d8a-6d65ace6023d
tch_20201213-235944_88,7288117b-3d75-11eb-90a7-0242ac110003,std_1607886020402_88,089bcace-d219-4b8d-af90-3cbc02eacdae
tch_20201213-235944_89,9e919120-3d75-11eb-a47c-0242ac110003,std_1607886094344_89,89b9975f-b243-4862-bee2-f406386dcb2d
tch_20201213-235944_90,c620fa72-3d75-11eb-90a7-0242ac110003,std_1607886160699_90,a80595d3-cb02-45e1-92d0-082cf76ba6b3
tch_20201213-235944_91,f554dee3-3d75-11eb-90a7-0242ac110003,std_1607886239877_91,3e1a8c7e-d50e-4046-9f76-8c5fc003c527
tch_20201213-235944_92,f5dcacce-3d75-11eb-90a7-0242ac110003,std_1607886240754_92,72d24b59-aeb6-4c4a-9ad7-2e0a0cb7a06c
tch_20201213-235944_87,7a173040-3d75-11eb-a47c-0242ac110003,std_1607886033109_87,0ff56ac0-0ad0-4f87-bfd8-269b5ab04327
tch_20201213-235944_88,7df4dfd8-3d75-11eb-a47c-0242ac110003,std_1607886039623_88,02f1db92-81f6-4e6b-a25d-2356d494564c
tch_20201213-235944_89,a7f45e56-3d75-11eb-a47c-0242ac110003,std_1607886110071_89,a06c5e84-d799-4830-9011-ef2158da234c
tch_20201213-235944_87,8060afe4-3d75-11eb-a47c-0242ac110003,std_1607886043676_87,0ff56ac0-0ad0-4f87-bfd8-269b5ab04327
tch_20201213-235944_90,d2bf9193-3d75-11eb-a47c-0242ac110003,std_1607886181868_90,1a885f49-2ec6-4725-a125-bce352233788
tch_20201213-235944_88,83ea2426-3d75-11eb-a47c-0242ac110003,std_1607886049614_88,02f1db92-81f6-4e6b-a25d-2356d494564c
tch_20201213-235944_86,50557e02-3d75-11eb-90a7-0242ac110003,std_1607885963072_86,65df1237-74bb-41d6-bb41-6aeaf874ddff
tch_20201213-235944_89,ad363178-3d75-11eb-a47c-0242ac110003,std_1607886118909_89,a06c5e84-d799-4830-9011-ef2158da234c
tch_20201213-235944_87,87787af6-3d75-11eb-a47c-0242ac110003,std_1607886055586_87,0ff56ac0-0ad0-4f87-bfd8-269b5ab04327
tch_20201213-235944_90,d9be56fd-3d75-11eb-90a7-0242ac110003,std_1607886193560_90,1a885f49-2ec6-4725-a125-bce352233788
tch_20201213-235944_88,897276de-3d75-11eb-90a7-0242ac110003,std_1607886058886_88,02f1db92-81f6-4e6b-a25d-2356d494564c
tch_20201213-235944_89,b3d4fd4f-3d75-11eb-90a7-0242ac110003,std_1607886130013_89,a06c5e84-d799-4830-9011-ef2158da234c
tch_20201213-235944_86,54c8689d-3d75-11eb-90a7-0242ac110003,std_1607885970543_86,65df1237-74bb-41d6-bb41-6aeaf874ddff
tch_20201213-235944_90,de60688c-3d75-11eb-90a7-0242ac110003,std_1607886201343_90,1a885f49-2ec6-4725-a125-bce352233788
tch_20201213-235944_85,41aa4d79-3d75-11eb-a47c-0242ac110003,std_1607885938442_85,e76299e8-8493-48c4-818c-ad0e4645c6da
tch_20201213-235944_87,8d225f5b-3d75-11eb-90a7-0242ac110003,std_1607886065064_87,0ff56ac0-0ad0-4f87-bfd8-269b5ab04327
tch_20201213-235944_88,9058d1bd-3d75-11eb-a47c-0242ac110003,std_1607886070473_88,02f1db92-81f6-4e6b-a25d-2356d494564c
tch_20201213-235944_89,bad8a411-3d75-11eb-90a7-0242ac110003,std_1607886141783_89,a06c5e84-d799-4830-9011-ef2158da234c
tch_20201213-235944_86,59db154b-3d75-11eb-a47c-0242ac110003,std_1607885979044_86,65df1237-74bb-41d6-bb41-6aeaf874ddff
tch_20201213-235944_90,e3e0cae8-3d75-11eb-90a7-0242ac110003,std_1607886210586_90,1a885f49-2ec6-4725-a125-bce352233788
tch_20201213-235944_85,47e10820-3d75-11eb-90a7-0242ac110003,std_1607885948889_85,e76299e8-8493-48c4-818c-ad0e4645c6da
tch_20201213-235944_85,4c85b0c1-3d75-11eb-90a7-0242ac110003,std_1607885956686_85,e76299e8-8493-48c4-818c-ad0e4645c6da
tch_20201213-235944_86,60f181c4-3d75-11eb-90a7-0242ac110003,std_1607885990920_86,65df1237-74bb-41d6-bb41-6aeaf874ddff
tch_20201213-235944_85,53c1314f-3d75-11eb-90a7-0242ac110003,std_1607885968813_85,e76299e8-8493-48c4-818c-ad0e4645c6da
tch_20201213-235944_87,99dd310e-3d75-11eb-90a7-0242ac110003,std_1607886086451_87,fb25e3d0-7e2e-4bae-8609-4a3f3d4bee38
tch_20201213-235944_88,9a066413-3d75-11eb-a47c-0242ac110003,std_1607886086702_88,042cd56e-39a6-4d8c-9dc1-8570afdec6db
tch_20201213-235944_87,9e9e3b1b-3d75-11eb-90a7-0242ac110003,std_1607886094416_87,fb25e3d0-7e2e-4bae-8609-4a3f3d4bee38
tch_20201213-235944_89,c675f834-3d75-11eb-a47c-0242ac110003,std_1607886161206_89,76c17780-837b-4af5-abc2-122b14e5a391
tch_20201213-235944_88,9fc99cac-3d75-11eb-90a7-0242ac110003,std_1607886096367_88,042cd56e-39a6-4d8c-9dc1-8570afdec6db
tch_20201213-235944_87,a53eb45e-3d75-11eb-a47c-0242ac110003,std_1607886105526_87,fb25e3d0-7e2e-4bae-8609-4a3f3d4bee38
tch_20201213-235944_89,cbfd6028-3d75-11eb-a47c-0242ac110003,std_1607886170549_89,76c17780-837b-4af5-abc2-122b14e5a391
tch_20201213-235944_86,6b36e67c-3d75-11eb-a47c-0242ac110003,std_1607886008175_86,b88e10cf-265c-4cd3-abe3-6eed3e703e7b
tch_20201213-235944_88,a45406b0-3d75-11eb-90a7-0242ac110003,std_1607886103995_88,042cd56e-39a6-4d8c-9dc1-8570afdec6db
tch_20201213-235944_87,aa24103a-3d75-11eb-a47c-0242ac110003,std_1607886113726_87,fb25e3d0-7e2e-4bae-8609-4a3f3d4bee38
tch_20201213-235944_89,d2671128-3d75-11eb-90a7-0242ac110003,std_1607886181298_89,76c17780-837b-4af5-abc2-122b14e5a391
tch_20201213-235944_86,72080c00-3d75-11eb-a47c-0242ac110003,std_1607886019628_86,b88e10cf-265c-4cd3-abe3-6eed3e703e7b
tch_20201213-235944_88,a977a2eb-3d75-11eb-90a7-0242ac110003,std_1607886112602_88,042cd56e-39a6-4d8c-9dc1-8570afdec6db
tch_20201213-235944_85,5f64ee04-3d75-11eb-a47c-0242ac110003,std_1607885988287_85,8856421d-d6bc-4843-b77f-7d50409bf6af
tch_20201213-235944_89,d7bede01-3d75-11eb-90a7-0242ac110003,std_1607886190255_89,76c17780-837b-4af5-abc2-122b14e5a391
tch_20201213-235944_86,77592197-3d75-11eb-a47c-0242ac110003,std_1607886028537_86,b88e10cf-265c-4cd3-abe3-6eed3e703e7b
tch_20201213-235944_85,66260e76-3d75-11eb-a47c-0242ac110003,std_1607885999659_85,8856421d-d6bc-4843-b77f-7d50409bf6af
tch_20201213-235944_86,7db58c62-3d75-11eb-a47c-0242ac110003,std_1607886039200_86,b88e10cf-265c-4cd3-abe3-6eed3e703e7b
tch_20201213-235944_84,33c6da82-3d75-11eb-a47c-0242ac110003,std_1607885915154_84,647beaff-9162-4264-a228-33e49206a50e
tch_20201213-235944_85,6bac651f-3d75-11eb-90a7-0242ac110003,std_1607886008926_85,8856421d-d6bc-4843-b77f-7d50409bf6af
tch_20201213-235944_84,38f8f5f8-3d75-11eb-a47c-0242ac110003,std_1607885923865_84,647beaff-9162-4264-a228-33e49206a50e
tch_20201213-235944_85,71e14a8f-3d75-11eb-a47c-0242ac110003,std_1607886019360_85,8856421d-d6bc-4843-b77f-7d50409bf6af
tch_20201213-235944_87,b37e03d8-3d75-11eb-90a7-0242ac110003,std_1607886129443_87,29dd0050-122b-4968-a20e-e6a76cbdc05b
tch_20201213-235944_84,3e0f73b5-3d75-11eb-90a7-0242ac110003,std_1607885932416_84,647beaff-9162-4264-a228-33e49206a50e
tch_20201213-235944_88,b4a237aa-3d75-11eb-90a7-0242ac110003,std_1607886131347_88,3ec3647c-09db-46a4-9e44-15207c8f8cc0
tch_20201213-235944_84,452ff22c-3d75-11eb-90a7-0242ac110003,std_1607885944377_84,647beaff-9162-4264-a228-33e49206a50e
tch_20201213-235944_87,b9bfba26-3d75-11eb-90a7-0242ac110003,std_1607886139870_87,29dd0050-122b-4968-a20e-e6a76cbdc05b
tch_20201213-235944_88,ba152d69-3d75-11eb-90a7-0242ac110003,std_1607886140503_88,3ec3647c-09db-46a4-9e44-15207c8f8cc0
tch_20201213-235944_87,c0ef540c-3d75-11eb-90a7-0242ac110003,std_1607886151945_87,29dd0050-122b-4968-a20e-e6a76cbdc05b
tch_20201213-235944_88,c0123a36-3d75-11eb-a47c-0242ac110003,std_1607886150500_88,3ec3647c-09db-46a4-9e44-15207c8f8cc0
tch_20201213-235944_86,89884868-3d75-11eb-90a7-0242ac110003,std_1607886059020_86,660c4ef8-58ed-4b2c-8813-af31f0953a5f
tch_20201213-235944_87,c76adfe8-3d75-11eb-a47c-0242ac110003,std_1607886162866_87,29dd0050-122b-4968-a20e-e6a76cbdc05b
tch_20201213-235944_88,c6d3338f-3d75-11eb-90a7-0242ac110003,std_1607886161873_88,3ec3647c-09db-46a4-9e44-15207c8f8cc0
tch_20201213-235944_86,8e2c0753-3d75-11eb-90a7-0242ac110003,std_1607886066778_86,660c4ef8-58ed-4b2c-8813-af31f0953a5f
tch_20201213-235944_86,9485b2d5-3d75-11eb-90a7-0242ac110003,std_1607886077258_86,660c4ef8-58ed-4b2c-8813-af31f0953a5f
tch_20201213-235944_85,7f33a1ca-3d75-11eb-90a7-0242ac110003,std_1607886041653_85,6c0ec84a-63fe-436c-8241-a2c93f0d689b
tch_20201213-235944_86,9b5615a2-3d75-11eb-a47c-0242ac110003,std_1607886088891_86,660c4ef8-58ed-4b2c-8813-af31f0953a5f
tch_20201213-235944_85,84ed63ed-3d75-11eb-a47c-0242ac110003,std_1607886051307_85,6c0ec84a-63fe-436c-8241-a2c93f0d689b
