tchextid,studentuuid,stdextid,classcode
tch_20200702-135738_79,4ecefe89-bccc-11ea-840b-0242ac110002,std_1593739626759_179,Exj4-J7FL
tch_20200702-135738_89,4fb28051-bccc-11ea-94cc-0242ac110002,std_1593739628224_189,6KxC-7XAt
tch_20200702-135738_84,4e6eb5af-bccc-11ea-94cc-0242ac110002,std_1593739626084_184,79K3-PZC8
tch_20200702-135738_93,4f87a004-bccc-11ea-840b-0242ac110002,std_1593739627649_193,V2Ct-73DV
tch_20200702-135738_90,532a900d-bccc-11ea-840b-0242ac110002,std_1593739634050_190,R43m-37w3
tch_20200702-135738_95,56b0d16d-bccc-11ea-94cc-0242ac110002,std_1593739639673_195,fMtK-2ZVq
tch_20200702-135738_94,53244f4d-bccc-11ea-840b-0242ac110002,std_1593739633661_194,c8Rr-Bihu
tch_20200702-135738_85,55bc107f-bccc-11ea-94cc-0242ac110002,std_1593739638384_185,LsGD-c969
tch_20200702-135738_80,52536a08-bccc-11ea-840b-0242ac110002,std_1593739632626_180,3Tq4-863x
tch_20200702-135738_81,54a4ad8d-bccc-11ea-94cc-0242ac110002,std_1593739636492_181,93fp-4Q7Y
tch_20200702-135738_82,5507dba8-bccc-11ea-840b-0242ac110002,std_1593739637224_182,76ny-Dcks
tch_20200702-135738_86,570b740e-bccc-11ea-840b-0242ac110002,std_1593739640593_186,p7T3-fXuF
tch_20200702-135738_91,581c9621-bccc-11ea-94cc-0242ac110002,std_1593739642359_191,F2Lx-38H2
tch_20200702-135738_83,588d0ab6-bccc-11ea-840b-0242ac110002,std_1593739643120_183,hmGu-EsTq
tch_20200702-135738_96,5a467b3c-bccc-11ea-840b-0242ac110002,std_1593739645686_196,8hR2-4pdh
tch_20200702-135738_87,58ed05c0-bccc-11ea-840b-0242ac110002,std_1593739643745_187,3ViK-ME2C
tch_20200702-135738_92,5bbb672f-bccc-11ea-840b-0242ac110002,std_1593739648450_192,azcq-g9vf
tch_20200702-135738_88,5d7dd7d2-bccc-11ea-840b-0242ac110002,std_1593739651403_188,twry-u2Z6
tch_20200702-135738_97,5ddd5d61-bccc-11ea-94cc-0242ac110002,std_1593739651697_197,374k-RY9T
tch_20200702-135738_89,5f76e937-bccc-11ea-94cc-0242ac110002,std_1593739654686_189,6KxC-7XAt
tch_20200702-135738_84,60311162-bccc-11ea-840b-0242ac110002,std_1593739655936_184,79K3-PZC8
tch_20200702-135738_98,6176626b-bccc-11ea-94cc-0242ac110002,std_1593739657711_198,96BG-6s93
tch_20200702-135738_90,631915a0-bccc-11ea-840b-0242ac110002,std_1593739660798_190,R43m-37w3
tch_20200702-135738_93,61a6c0dd-bccc-11ea-840b-0242ac110002,std_1593739658362_193,V2Ct-73DV
tch_20200702-135738_85,643a3db5-bccc-11ea-94cc-0242ac110002,std_1593739662704_185,LsGD-c969
tch_20200702-135738_95,6404fd11-bccc-11ea-840b-0242ac110002,std_1593739662340_195,fMtK-2ZVq
tch_20200702-135738_91,6649bcb4-bccc-11ea-840b-0242ac110002,std_1593739666146_191,F2Lx-38H2
tch_20200702-135738_94,642073f1-bccc-11ea-840b-0242ac110002,std_1593739662532_194,c8Rr-Bihu
tch_20200702-135738_86,65fe8328-bccc-11ea-840b-0242ac110002,std_1593739665663_186,p7T3-fXuF
tch_20200702-135738_99,65086272-bccc-11ea-840b-0242ac110002,std_1593739663725_199,6Lps-F32B
tch_20200702-135738_87,68e5c41b-bccc-11ea-840b-0242ac110002,std_1593739670532_187,3ViK-ME2C
tch_20200702-135738_100,689e5b24-bccc-11ea-840b-0242ac110002,std_1593739669738_200,e6uv-2Nzm
tch_20200702-135738_92,6a8b366a-bccc-11ea-94cc-0242ac110002,std_1593739673287_192,azcq-g9vf
tch_20200702-135738_96,6873ef31-bccc-11ea-840b-0242ac110002,std_1593739669773_196,8hR2-4pdh
tch_20200702-230903_1,6c414ad6-bccc-11ea-840b-0242ac110002,std_1593739675754_201,YZPq-n8U8
tch_20200702-135738_88,6b8303e3-bccc-11ea-94cc-0242ac110002,std_1593739674917_188,twry-u2Z6
tch_20200702-135738_89,6d8c4221-bccc-11ea-840b-0242ac110002,std_1593739678319_189,6KxC-7XAt
tch_20200702-230903_2,6fd19df7-bccc-11ea-94cc-0242ac110002,std_1593739681767_202,a8E7-W2y7
tch_20200702-135738_97,6cc0dafc-bccc-11ea-840b-0242ac110002,std_1593739677007_197,374k-RY9T
tch_20200702-135738_98,7014c170-bccc-11ea-840b-0242ac110002,std_1593739682527_198,96BG-6s93
tch_20200702-135738_90,720d35c3-bccc-11ea-94cc-0242ac110002,std_1593739685858_190,R43m-37w3
tch_20200702-135738_93,72dbd05b-bccc-11ea-94cc-0242ac110002,std_1593739687260_193,V2Ct-73DV
tch_20200702-230903_3,735e2078-bccc-11ea-94cc-0242ac110002,std_1593739687780_203,9Wu7-J3yM
tch_20200702-135738_95,748b2de8-bccc-11ea-840b-0242ac110002,std_1593739690090_195,fMtK-2ZVq
tch_20200702-230903_4,76fe7833-bccc-11ea-840b-0242ac110002,std_1593739693792_204,o7Kh-NfqG
tch_20200702-135738_99,77498a9a-bccc-11ea-840b-0242ac110002,std_1593739694693_199,6Lps-F32B
tch_20200702-135738_94,758ebb77-bccc-11ea-94cc-0242ac110002,std_1593739691756_194,c8Rr-Bihu
tch_20200702-135738_91,7531325d-bccc-11ea-94cc-0242ac110002,std_1593739691121_191,F2Lx-38H2
tch_20200702-135738_100,7995c4ce-bccc-11ea-840b-0242ac110002,std_1593739698539_200,e6uv-2Nzm
tch_20200702-230903_1,7b5fd647-bccc-11ea-840b-0242ac110002,std_1593739701538_201,YZPq-n8U8
tch_20200702-135738_92,79bea9d5-bccc-11ea-94cc-0242ac110002,std_1593739698803_192,azcq-g9vf
tch_20200702-135738_96,79f52315-bccc-11ea-840b-0242ac110002,std_1593739699112_196,8hR2-4pdh
tch_20200702-230903_5,7a8925a7-bccc-11ea-840b-0242ac110002,std_1593739699806_205,fL7U-E6ZK
tch_20200702-230903_6,7e25863b-bccc-11ea-94cc-0242ac110002,std_1593739705818_206,Me3C-ZBN7
tch_20200702-230903_2,7d706721-bccc-11ea-94cc-0242ac110002,std_1593739704998_202,a8E7-W2y7
tch_20200702-135738_97,7ee10dc8-bccc-11ea-94cc-0242ac110002,std_1593739707395_197,374k-RY9T
tch_20200702-135738_98,7f401e59-bccc-11ea-94cc-0242ac110002,std_1593739708045_198,96BG-6s93
tch_20200702-135738_93,811e7ad9-bccc-11ea-840b-0242ac110002,std_1593739711144_193,V2Ct-73DV
tch_20200702-230903_3,827de3c3-bccc-11ea-94cc-0242ac110002,std_1593739713467_203,9Wu7-J3yM
tch_20200702-135738_95,83993f3d-bccc-11ea-840b-0242ac110002,std_1593739715313_195,fMtK-2ZVq
tch_20200702-230903_7,81b40449-bccc-11ea-94cc-0242ac110002,std_1593739711833_207,e4io-Fo2r
tch_20200702-135738_99,8711c3f2-bccc-11ea-840b-0242ac110002,std_1593739721150_199,6Lps-F32B
tch_20200702-230903_8,854f7a50-bccc-11ea-94cc-0242ac110002,std_1593739717847_208,w6WH-z38L
tch_20200702-135738_94,8725c17f-bccc-11ea-840b-0242ac110002,std_1593739721265_194,c8Rr-Bihu
tch_20200702-230903_4,86374281-bccc-11ea-840b-0242ac110002,std_1593739719720_204,o7Kh-NfqG
tch_20200702-135738_96,8b706325-bccc-11ea-840b-0242ac110002,std_1593739728478_196,8hR2-4pdh
tch_20200702-230903_9,88eb3e56-bccc-11ea-840b-0242ac110002,std_1593739723860_209,FCw4-JrW2
tch_20200702-135738_100,89b481fa-bccc-11ea-94cc-0242ac110002,std_1593739725560_200,e6uv-2Nzm
tch_20200702-230903_1,89f1b295-bccc-11ea-94cc-0242ac110002,std_1593739725960_201,YZPq-n8U8
tch_20200702-230903_6,8cb7140d-bccc-11ea-94cc-0242ac110002,std_1593739730629_206,Me3C-ZBN7
tch_20200702-230903_2,8d807e8a-bccc-11ea-840b-0242ac110002,std_1593739731948_202,a8E7-W2y7
tch_20200702-230903_10,8c76fda6-bccc-11ea-840b-0242ac110002,std_1593739729874_210,n47A-hmQ6
tch_20200702-230903_5,8c7c5519-bccc-11ea-840b-0242ac110002,std_1593739730241_205,fL7U-E6ZK
tch_20200702-135738_97,8d8d01a1-bccc-11ea-94cc-0242ac110002,std_1593739732027_197,374k-RY9T
tch_20200702-230903_11,900db8cf-bccc-11ea-94cc-0242ac110002,std_1593739735888_211,ns68-bNYF
tch_20200702-230903_3,91e0cad6-bccc-11ea-840b-0242ac110002,std_1593739739271_203,9Wu7-J3yM
tch_20200702-135738_98,907aab35-bccc-11ea-840b-0242ac110002,std_1593739736927_198,96BG-6s93
tch_20200702-230903_12,93a5ac95-bccc-11ea-840b-0242ac110002,std_1593739741902_212,aN2s-74te
tch_20200702-230903_7,93efae76-bccc-11ea-840b-0242ac110002,std_1593739742744_207,e4io-Fo2r
tch_20200702-135738_99,9652a493-bccc-11ea-94cc-0242ac110002,std_1593739746747_199,6Lps-F32B
tch_20200702-230903_13,97364dd1-bccc-11ea-840b-0242ac110002,std_1593739747913_213,XFYq-ZnsB
tch_20200702-230903_4,982fc891-bccc-11ea-840b-0242ac110002,std_1593739749875_204,o7Kh-NfqG
tch_20200702-230903_8,97641428-bccc-11ea-94cc-0242ac110002,std_1593739748529_208,w6WH-z38L
tch_20200702-230903_1,9ad2addc-bccc-11ea-94cc-0242ac110002,std_1593739754307_201,YZPq-n8U8
tch_20200702-135738_100,9acdf3aa-bccc-11ea-94cc-0242ac110002,std_1593739754255_200,e6uv-2Nzm
tch_20200702-230903_9,9aa5aa9a-bccc-11ea-94cc-0242ac110002,std_1593739753952_209,FCw4-JrW2
tch_20200702-230903_14,9ad0d902-bccc-11ea-94cc-0242ac110002,std_1593739753925_214,r4wC-jEJD
tch_20200702-230903_6,9b32cf6a-bccc-11ea-840b-0242ac110002,std_1593739754941_206,Me3C-ZBN7
tch_20200702-230903_5,9d3ecc56-bccc-11ea-840b-0242ac110002,std_1593739758354_205,fL7U-E6ZK
tch_20200702-230903_10,9d2aa7a0-bccc-11ea-840b-0242ac110002,std_1593739758222_210,n47A-hmQ6
tch_20200702-230903_11,9fbc01ad-bccc-11ea-840b-0242ac110002,std_1593739762507_211,ns68-bNYF
tch_20200702-230903_15,9e5e9466-bccc-11ea-840b-0242ac110002,std_1593739759937_215,Bop8-9bz8
tch_20200702-230903_2,9c8b33bf-bccc-11ea-94cc-0242ac110002,std_1593739757131_202,a8E7-W2y7
tch_20200702-230903_3,a0a96eab-bccc-11ea-840b-0242ac110002,std_1593739764087_203,9Wu7-J3yM
tch_20200702-230903_16,a1f59daa-bccc-11ea-840b-0242ac110002,std_1593739765950_216,WZY2-PFt3
tch_20200702-230903_7,a463b752-bccc-11ea-94cc-0242ac110002,std_1593739770332_207,e4io-Fo2r
tch_20200702-230903_17,a5905047-bccc-11ea-840b-0242ac110002,std_1593739771961_217,rvgs-cbDJ
tch_20200702-230903_12,a405b90b-bccc-11ea-94cc-0242ac110002,std_1593739769725_212,aN2s-74te
tch_20200702-230903_13,a76ed432-bccc-11ea-94cc-0242ac110002,std_1593739775458_213,XFYq-ZnsB
tch_20200702-230903_4,a7e53d63-bccc-11ea-94cc-0242ac110002,std_1593739776199_204,o7Kh-NfqG
tch_20200702-230903_8,a818f754-bccc-11ea-840b-0242ac110002,std_1593739776526_208,w6WH-z38L
tch_20200702-230903_9,aaffc3b2-bccc-11ea-840b-0242ac110002,std_1593739781432_209,FCw4-JrW2
tch_20200702-230903_18,a91dbd03-bccc-11ea-840b-0242ac110002,std_1593739777974_218,RqjW-J4c2
tch_20200702-230903_14,ab59ca32-bccc-11ea-840b-0242ac110002,std_1593739782011_214,r4wC-jEJD
tch_20200702-230903_19,acb7faad-bccc-11ea-94cc-0242ac110002,std_1593739783986_219,PmJR-vb4J
tch_20200702-230903_6,aba9bf80-bccc-11ea-840b-0242ac110002,std_1593739782550_206,Me3C-ZBN7
tch_20200702-230903_10,ad65c6ea-bccc-11ea-94cc-0242ac110002,std_1593739785440_210,n47A-hmQ6
tch_20200702-230903_15,ae6ef94c-bccc-11ea-94cc-0242ac110002,std_1593739787195_215,Bop8-9bz8
tch_20200702-230903_5,ad56f9a3-bccc-11ea-94cc-0242ac110002,std_1593739785342_205,fL7U-E6ZK
tch_20200702-230903_11,ae033eee-bccc-11ea-840b-0242ac110002,std_1593739786485_211,ns68-bNYF
tch_20200702-230903_20,b04ba938-bccc-11ea-840b-0242ac110002,std_1593739789998_220,o7Y3-AEF4
tch_20200702-230903_16,b1345b63-bccc-11ea-840b-0242ac110002,std_1593739791841_216,WZY2-PFt3
tch_20200702-230903_17,b45b1638-bccc-11ea-840b-0242ac110002,std_1593739797143_217,rvgs-cbDJ
tch_20200702-230903_7,b41c8669-bccc-11ea-94cc-0242ac110002,std_1593739796742_207,e4io-Fo2r
tch_20200702-230903_12,b461315a-bccc-11ea-94cc-0242ac110002,std_1593739797181_212,aN2s-74te
tch_20200702-230903_21,b3e01a15-bccc-11ea-94cc-0242ac110002,std_1593739796010_221,Pg7m-89gD
tch_20200702-230903_13,b5a10469-bccc-11ea-840b-0242ac110002,std_1593739799280_213,XFYq-ZnsB
tch_20200702-230903_22,b774d9f3-bccc-11ea-840b-0242ac110002,std_1593739802022_222,cqdX-C6Y6
tch_20200702-230903_8,b8a088a9-bccc-11ea-94cc-0242ac110002,std_1593739804312_208,w6WH-z38L
tch_20200702-230903_14,bb1a3ab3-bccc-11ea-840b-0242ac110002,std_1593739808429_214,r4wC-jEJD
tch_20200702-230903_18,bb002366-bccc-11ea-94cc-0242ac110002,std_1593739808248_218,RqjW-J4c2
tch_20200702-230903_23,bb161bce-bccc-11ea-94cc-0242ac110002,std_1593739808034_223,edMo-m987
tch_20200702-230903_19,bb8de433-bccc-11ea-840b-0242ac110002,std_1593739809233_219,PmJR-vb4J
tch_20200702-230903_9,ba1ca12f-bccc-11ea-840b-0242ac110002,std_1593739806778_209,FCw4-JrW2
tch_20200702-230903_10,bc75d32b-bccc-11ea-94cc-0242ac110002,std_1593739810687_210,n47A-hmQ6
tch_20200702-230903_24,bea70b19-bccc-11ea-840b-0242ac110002,std_1593739814046_224,b3Df-s2VG
tch_20200702-230903_15,bcad5d93-bccc-11ea-94cc-0242ac110002,std_1593739811095_215,Bop8-9bz8
tch_20200702-230903_11,bd95e942-bccc-11ea-840b-0242ac110002,std_1593739812633_211,ns68-bNYF
tch_20200702-230903_25,c237ac46-bccc-11ea-94cc-0242ac110002,std_1593739820058_225,zyD7-u3E3
tch_20200702-230903_20,c10ebca5-bccc-11ea-840b-0242ac110002,std_1593739818439_220,o7Y3-AEF4
tch_20200702-230903_26,c5cdcb2f-bccc-11ea-840b-0242ac110002,std_1593739826072_226,WqTX-96gb
tch_20200702-230903_13,c59bbed9-bccc-11ea-840b-0242ac110002,std_1593739826086_213,XFYq-ZnsB
tch_20200702-230903_12,c4893cfd-bccc-11ea-94cc-0242ac110002,std_1593739824272_212,aN2s-74te
tch_20200702-230903_21,c57c284b-bccc-11ea-94cc-0242ac110002,std_1593739825855_221,Pg7m-89gD
tch_20200702-230903_22,c66ffe56-bccc-11ea-840b-0242ac110002,std_1593739827463_222,cqdX-C6Y6
tch_20200702-230903_27,c967e1bb-bccc-11ea-840b-0242ac110002,std_1593739832086_227,j426-TWd9
tch_20200702-230903_14,ca389ed7-bccc-11ea-94cc-0242ac110002,std_1593739833833_214,r4wC-jEJD
tch_20200702-230903_23,cb592a69-bccc-11ea-94cc-0242ac110002,std_1593739835668_223,edMo-m987
tch_20200702-230903_18,cb2289ce-bccc-11ea-840b-0242ac110002,std_1593739835347_218,RqjW-J4c2
tch_20200702-230903_19,cbef4f98-bccc-11ea-94cc-0242ac110002,std_1593739836680_219,PmJR-vb4J
tch_20200702-230903_28,ccf74a10-bccc-11ea-840b-0242ac110002,std_1593739838097_228,2cw2-NbLY
tch_20200702-230903_29,d0930e13-bccc-11ea-840b-0242ac110002,std_1593739844106_229,b8Cm-L7jw
tch_20200702-230903_15,ce58d615-bccc-11ea-94cc-0242ac110002,std_1593739840745_215,Bop8-9bz8
tch_20200702-230903_24,cdfb739d-bccc-11ea-840b-0242ac110002,std_1593739840110_224,b3Df-s2VG
tch_20200702-230903_16,d0d2619a-bccc-11ea-94cc-0242ac110002,std_1593739844868_216,WZY2-PFt3
tch_20200702-230903_30,d4255d4a-bccc-11ea-840b-0242ac110002,std_1593739850123_230,b4d3-8re3
tch_20200702-230903_17,d0d08ced-bccc-11ea-840b-0242ac110002,std_1593739844869_217,rvgs-cbDJ
tch_20200702-230903_26,d5265276-bccc-11ea-840b-0242ac110002,std_1593739852130_226,WqTX-96gb
tch_20200702-230903_20,d3154cdb-bccc-11ea-94cc-0242ac110002,std_1593739848685_220,o7Y3-AEF4
tch_20200702-230903_25,d1b45d68-bccc-11ea-94cc-0242ac110002,std_1593739846370_225,zyD7-u3E3
tch_20200702-230903_21,d5d09bb5-bccc-11ea-94cc-0242ac110002,std_1593739853258_221,Pg7m-89gD
tch_20200702-230903_22,d72a3844-bccc-11ea-94cc-0242ac110002,std_1593739855525_222,cqdX-C6Y6
tch_20200702-230903_23,dad824f7-bccc-11ea-840b-0242ac110002,std_1593739861665_223,edMo-m987
tch_20200702-230903_31,d7b9a6ce-bccc-11ea-94cc-0242ac110002,std_1593739856138_231,BQ2D-7gQv
tch_20200702-230903_27,d856f8fc-bccc-11ea-94cc-0242ac110002,std_1593739857491_227,j426-TWd9
tch_20200702-230903_19,db55b9ab-bccc-11ea-840b-0242ac110002,std_1593739862525_219,PmJR-vb4J
tch_20200702-230903_32,db506275-bccc-11ea-94cc-0242ac110002,std_1593739862154_232,y8pw-4VW3
tch_20200702-230903_18,daf04136-bccc-11ea-840b-0242ac110002,std_1593739861880_218,RqjW-J4c2
tch_20200702-230903_28,de0d1115-bccc-11ea-840b-0242ac110002,std_1593739867040_228,2cw2-NbLY
tch_20200702-230903_24,dfe553f0-bccc-11ea-94cc-0242ac110002,std_1593739870173_224,b3Df-s2VG
tch_20200702-230903_29,de309f44-bccc-11ea-94cc-0242ac110002,std_1593739867296_229,b8Cm-L7jw
tch_20200702-230903_33,dee6f6c9-bccc-11ea-94cc-0242ac110002,std_1593739868165_233,79f8-aAgT
tch_20200702-230903_30,e1cadcb4-bccc-11ea-840b-0242ac110002,std_1593739873366_230,b4d3-8re3
tch_20200702-230903_20,e38361da-bccc-11ea-94cc-0242ac110002,std_1593739876244_220,o7Y3-AEF4
tch_20200702-230903_34,e2826d8f-bccc-11ea-840b-0242ac110002,std_1593739874176_234,WuvV-aBAm
tch_20200702-230903_25,e3d308ae-bccc-11ea-840b-0242ac110002,std_1593739876768_225,zyD7-u3E3
tch_20200702-230903_35,e60ca5ae-bccc-11ea-840b-0242ac110002,std_1593739880188_235,DUrL-8mZ8
tch_20200702-230903_26,e33f7bf4-bccc-11ea-840b-0242ac110002,std_1593739875771_226,WqTX-96gb
tch_20200702-230903_21,e4ec8f1c-bccc-11ea-94cc-0242ac110002,std_1593739878610_221,Pg7m-89gD
tch_20200702-230903_31,e9892161-bccc-11ea-840b-0242ac110002,std_1593739886354_231,BQ2D-7gQv
tch_20200702-230903_23,e981cf33-bccc-11ea-840b-0242ac110002,std_1593739886300_223,edMo-m987
tch_20200702-230903_22,e74573c6-bccc-11ea-840b-0242ac110002,std_1593739882527_222,cqdX-C6Y6
tch_20200702-230903_36,e9ab7727-bccc-11ea-840b-0242ac110002,std_1593739886202_236,VpL7-B64u
tch_20200702-230903_27,e9f577bb-bccc-11ea-94cc-0242ac110002,std_1593739887068_227,j426-TWd9
tch_20200702-230903_32,eb8c44c6-bccc-11ea-840b-0242ac110002,std_1593739889711_232,y8pw-4VW3
tch_20200702-230903_33,ef697e93-bccc-11ea-94cc-0242ac110002,std_1593739896206_233,79f8-aAgT
tch_20200702-230903_28,ee72c2a8-bccc-11ea-94cc-0242ac110002,std_1593739894588_228,2cw2-NbLY
tch_20200702-230903_24,eefb543e-bccc-11ea-94cc-0242ac110002,std_1593739895494_224,b3Df-s2VG
tch_20200702-230903_37,ed3bc9dd-bccc-11ea-840b-0242ac110002,std_1593739892213_237,62uw-KX7J
tch_20200702-230903_29,ef21c802-bccc-11ea-840b-0242ac110002,std_1593739895675_229,b8Cm-L7jw
tch_20200702-230903_30,efdefced-bccc-11ea-840b-0242ac110002,std_1593739896971_230,b4d3-8re3
tch_20200702-230903_38,f0cd7c28-bccc-11ea-94cc-0242ac110002,std_1593739898224_238,ta4X-RsEh
tch_20200702-230903_34,f2d8dc02-bccc-11ea-840b-0242ac110002,std_1593739901964_234,WuvV-aBAm
tch_20200702-230903_35,f45c47ca-bccc-11ea-94cc-0242ac110002,std_1593739904515_235,DUrL-8mZ8
tch_20200702-230903_25,f357a8bc-bccc-11ea-840b-0242ac110002,std_1593739902798_225,zyD7-u3E3
tch_20200702-230903_39,f467b9ae-bccc-11ea-94cc-0242ac110002,std_1593739904238_239,3267-V7h8
tch_20200702-230903_26,f4a22aa1-bccc-11ea-94cc-0242ac110002,std_1593739904947_226,WqTX-96gb
tch_20200702-230903_31,f813aa3a-bccc-11ea-840b-0242ac110002,std_1593739910712_231,BQ2D-7gQv
tch_20200702-230903_40,f7fb192d-bccc-11ea-94cc-0242ac110002,std_1593739910249_240,fVMX-gmLn
tch_20200702-230903_27,f9699d77-bccc-11ea-94cc-0242ac110002,std_1593739912979_227,j426-TWd9
tch_20200702-230903_36,f8d8cf60-bccc-11ea-94cc-0242ac110002,std_1593739912050_236,VpL7-B64u
tch_20200702-230903_33,fc76b6ec-bccc-11ea-94cc-0242ac110002,std_1593739918124_233,79f8-aAgT
tch_20200702-230903_32,fc05f31b-bccc-11ea-94cc-0242ac110002,std_1593739917360_232,y8pw-4VW3
tch_20200702-230903_41,fb90e9ff-bccc-11ea-840b-0242ac110002,std_1593739916261_241,Qy38-XDhX
tch_20200702-230903_37,fea72ab5-bccc-11ea-840b-0242ac110002,std_1593739921774_237,62uw-KX7J
tch_20200702-230903_28,fe196a6b-bccc-11ea-94cc-0242ac110002,std_1593739920843_228,2cw2-NbLY
tch_20200702-230903_30,ffcbad90-bccc-11ea-840b-0242ac110002,std_1593739923695_230,b4d3-8re3
tch_20200702-230903_29,ff199c47-bccc-11ea-840b-0242ac110002,std_1593739922500_229,b8Cm-L7jw
tch_20200702-230903_42,ff23d5ac-bccc-11ea-840b-0242ac110002,std_1593739922273_242,bK8z-4bY4
tch_20200702-230903_35,02c517eb-bccd-11ea-840b-0242ac110002,std_1593739928694_235,DUrL-8mZ8
tch_20200702-230903_38,00b152e6-bccd-11ea-94cc-0242ac110002,std_1593739925179_238,ta4X-RsEh
tch_20200702-230903_34,0294920c-bccd-11ea-94cc-0242ac110002,std_1593739928350_234,WuvV-aBAm
tch_20200702-230903_39,0475fbb1-bccd-11ea-840b-0242ac110002,std_1593739931529_239,3267-V7h8
tch_20200702-230903_43,02b9cd10-bccd-11ea-840b-0242ac110002,std_1593739928286_243,4v94-xJCJ
tch_20200702-230903_44,065717f2-bccd-11ea-840b-0242ac110002,std_1593739934299_244,GA87-9rP4
tch_20200702-230903_31,07164992-bccd-11ea-94cc-0242ac110002,std_1593739935940_231,BQ2D-7gQv
tch_20200702-230903_32,0bd00150-bccd-11ea-840b-0242ac110002,std_1593739943861_232,y8pw-4VW3
tch_20200702-230903_45,09e2b050-bccd-11ea-94cc-0242ac110002,std_1593739940310_245,f24K-GPV7
tch_20200702-230903_40,0791e262-bccd-11ea-840b-0242ac110002,std_1593739936748_240,fVMX-gmLn
tch_20200702-230903_36,097fcfd3-bccd-11ea-840b-0242ac110002,std_1593739939992_236,VpL7-B64u
tch_20200702-230903_33,0bc440e4-bccd-11ea-94cc-0242ac110002,std_1593739943721_233,79f8-aAgT
tch_20200702-230903_37,0ca92273-bccd-11ea-94cc-0242ac110002,std_1593739945283_237,62uw-KX7J
tch_20200702-230903_41,0c887b90-bccd-11ea-94cc-0242ac110002,std_1593739945065_241,Qy38-XDhX
tch_20200702-230903_46,0d78cea1-bccd-11ea-840b-0242ac110002,std_1593739946321_246,dco4-n739
tch_20200702-230903_42,1083ebfd-bccd-11ea-94cc-0242ac110002,std_1593739951736_242,bK8z-4bY4
tch_20200702-230903_34,11632893-bccd-11ea-840b-0242ac110002,std_1593739953219_234,WuvV-aBAm
tch_20200702-230903_35,11085e1e-bccd-11ea-94cc-0242ac110002,std_1593739952607_235,DUrL-8mZ8
tch_20200702-230903_47,110c07c2-bccd-11ea-94cc-0242ac110002,std_1593739952335_247,6C46-L4w6
tch_20200702-230903_38,113f737c-bccd-11ea-840b-0242ac110002,std_1593739952950_238,ta4X-RsEh
tch_20200702-230903_43,14076dc8-bccd-11ea-94cc-0242ac110002,std_1593739957618_243,4v94-xJCJ
tch_20200702-230903_39,13ef513e-bccd-11ea-840b-0242ac110002,std_1593739957488_239,3267-V7h8
tch_20200702-230903_44,160e3a3d-bccd-11ea-94cc-0242ac110002,std_1593739961045_244,GA87-9rP4
tch_20200702-230903_48,14a66ce2-bccd-11ea-94cc-0242ac110002,std_1593739958346_248,qvT4-mRFH
tch_20200702-230903_49,183befe5-bccd-11ea-94cc-0242ac110002,std_1593739964359_249,kvZ9-n396
tch_20200702-230903_45,1939146c-bccd-11ea-94cc-0242ac110002,std_1593739966331_245,f24K-GPV7
tch_20200702-230903_40,19c9bbc3-bccd-11ea-840b-0242ac110002,std_1593739967293_240,fVMX-gmLn
tch_20200702-230903_37,1d6e0ba9-bccd-11ea-94cc-0242ac110002,std_1593739973415_237,62uw-KX7J
tch_20200702-230903_50,1bccde70-bccd-11ea-840b-0242ac110002,std_1593739970371_250,HAP6-7EKJ
tch_20200702-230903_36,1b70668c-bccd-11ea-94cc-0242ac110002,std_1593739970068_236,VpL7-B64u
tch_20200702-230903_41,1e4a3a58-bccd-11ea-840b-0242ac110002,std_1593739974848_241,Qy38-XDhX
tch_20200702-230903_42,207f1ba0-bccd-11ea-94cc-0242ac110002,std_1593739978570_242,bK8z-4bY4
tch_20200702-230903_46,1f536d42-bccd-11ea-94cc-0242ac110002,std_1593739976588_246,dco4-n739
tch_20200702-230903_51,1f62d6c7-bccd-11ea-94cc-0242ac110002,std_1593739976381_251,sKz2-Nx7g
tch_20200702-230903_52,22f96a7d-bccd-11ea-840b-0242ac110002,std_1593739982394_252,b2VD-2wuR
tch_20200702-230903_47,222d8fac-bccd-11ea-840b-0242ac110002,std_1593739981379_247,6C46-L4w6
tch_20200702-230903_38,22567406-bccd-11ea-94cc-0242ac110002,std_1593739981610_238,ta4X-RsEh
tch_20200702-230903_48,25ebd004-bccd-11ea-840b-0242ac110002,std_1593739987676_248,qvT4-mRFH
tch_20200702-230903_39,247ed1ce-bccd-11ea-840b-0242ac110002,std_1593739985239_239,3267-V7h8
tch_20200702-230903_44,24947d14-bccd-11ea-840b-0242ac110002,std_1593739985383_244,GA87-9rP4
tch_20200702-230903_43,241fe92f-bccd-11ea-840b-0242ac110002,std_1593739984662_243,4v94-xJCJ
tch_20200702-230903_45,26cb3347-bccd-11ea-840b-0242ac110002,std_1593739989115_245,f24K-GPV7
tch_20200702-230903_49,267c9e12-bccd-11ea-840b-0242ac110002,std_1593739988618_249,kvZ9-n396
tch_20200702-230903_53,2694b9b7-bccd-11ea-94cc-0242ac110002,std_1593739988425_253,GhHR-W8a7
tch_20200702-230903_40,298bd971-bccd-11ea-840b-0242ac110002,std_1593739993725_240,fVMX-gmLn
tch_20200702-230903_50,2b77f26a-bccd-11ea-94cc-0242ac110002,std_1593739996970_250,HAP6-7EKJ
tch_20200702-230903_41,2e59b59d-bccd-11ea-94cc-0242ac110002,std_1593740001815_241,Qy38-XDhX
