studentextuserid,classcode
std_1592425647241_3394,8PCU-ZB6c
std_1592425649745_3395,uAHc-Dif2
std_1592425652252_3396,R7tV-4fQ2
std_1592425654759_3397,3LZW-qbCo
std_1592425657267_3398,x6nJ-4H9s
std_1592425659773_3399,2iXG-WVhH
std_1592425662277_3400,ijxV-bLsa
std_1592425664784_3401,6cM2-qpie
std_1592425667290_3402,L8qZ-6FEF
std_1592425669793_3403,b9qM-oar3
std_1592425672298_3404,4BqF-Ku94
std_1592425674802_3405,Cae2-KT9p
std_1592425677308_3406,697K-3gP3
std_1592425679813_3407,TrK8-b3Z6
std_1592425682317_3408,9FdD-A6sW
std_1592425684822_3409,K6w7-c8xZ
std_1592425687326_3410,98T9-vX6z
std_1592425689831_3411,EpFh-7fcG
std_1592425692336_3412,qx6k-JYNk
std_1592425694843_3413,2fK6-Uc4E
std_1592425697346_3414,RBzm-Wzdb
std_1592425699854_3415,kJ6U-uQMt
std_1592425702363_3416,mFZ7-P49L
std_1592425704868_3417,BEB2-32ae
std_1592425707372_3418,e78T-MVDW
std_1592425709878_3419,xjy8-x9rw
std_1592425712385_3420,o4YB-4ho9
std_1592425714890_3421,Nugh-oZs6
std_1592425717394_3422,ksL7-ihcZ
std_1592425719898_3423,W492-v62C
std_1592425722403_3424,Nh83-FUE3
std_1592425724910_3425,wc7m-V6BT
std_1592425727415_3426,U2Um-4BUo
std_1592425729919_3427,gpds-z4UB
std_1592425732424_3428,7C3y-DTrt
std_1592425734928_3429,9Nri-CqJb
std_1592425737433_3430,4CZX-JP2M
std_1592425739938_3431,Yjsg-6RPZ
std_1592425742443_3432,kVMb-9J2K
std_1592425744948_3433,N93e-ka2L
std_1592425747452_3434,d9GW-A43k
std_1592425749958_3435,Y7ML-hNjU
std_1592425752463_3436,uNVP-3BLZ
std_1592425754970_3437,4z7v-3bkf
std_1592425757476_3438,T3hy-N3z4
std_1592425759983_3439,M9N8-JyDb
std_1592425762486_3440,4exQ-R4cU
std_1592425764992_3441,v49a-kio9
std_1592425767497_3442,qf3g-TLBe
std_1592425770002_3443,j3M8-zQ9s
std_1592425772506_3444,o469-BQpz
std_1592425775014_3445,rTGv-Lz79
std_1592425777519_3446,aRa6-nFBm
std_1592425780024_3447,C3R8-42Rw
std_1592425782533_3448,2u3z-HTeA
std_1592425785040_3449,LR86-G769
std_1592425787567_3450,2T28-FTqy
std_1592425790075_3451,6idE-9RvX
std_1592425792582_3452,UdgY-sFkE
std_1592425795090_3453,bDPC-ocYr
std_1592425797600_3454,F8jE-LWo9
std_1592425800107_3455,VTBb-jpEW
std_1592425802610_3456,4z8n-43vA
std_1592425805116_3457,6i4o-F8xh
std_1592425807621_3458,2QwB-AKH2
std_1592425810126_3459,TiJz-7bTy
std_1592425812631_3460,EnAo-iwec
std_1592425815137_3461,YLYm-82ob
std_1592425817641_3462,GauQ-ebP8
std_1592425820149_3463,aom9-ibuy
std_1592425822652_3464,4bVD-6Ghm
std_1592425825157_3465,aAHo-Ab8N
std_1592425827663_3466,fYxf-9mXx
std_1592425830168_3467,QNVc-97p4
std_1592425832675_3468,R8pM-CR3U
std_1592425835181_3469,X6ov-3DBZ
std_1592425837685_3470,3zk7-Q87y
std_1592425840190_3471,ZYJ3-x7o7
std_1592425842696_3472,xT7t-87pt
std_1592425845203_3473,X8iz-83k6
std_1592425847707_3474,rNkD-kbuY
std_1592425850213_3475,2mKJ-R8zA
std_1592425852720_3476,7m6R-7Jjv
std_1592425855224_3477,QJh6-d2e2
std_1592425857731_3478,4d9D-3dXb
std_1592425860236_3479,EVGC-ufNd
std_1592425862742_3480,Z6BK-gj9C
std_1592425865248_3481,EHQs-QcM7
std_1592425867755_3482,Lkyr-8k7z
std_1592425870261_3483,c76q-XCNq
std_1592425872768_3484,au9j-i6gM
std_1592425875272_3485,98pe-c7Ae
std_1592425877776_3486,4Axo-8BA6
std_1592425880283_3487,X6sQ-noCA
std_1592425882787_3488,47gK-dDH3
std_1592425885292_3489,7QJZ-j4Ke
std_1592425887798_3490,9xY3-zRZu
std_1592425890304_3491,ioWV-QcXR
std_1592425892808_3492,KzD4-3p6j
std_1592425895314_3493,wqV2-r9aw
std_1592425897819_3494,9z2s-wQjM
std_1592425900324_3495,Qz8f-pPva
std_1592425902829_3496,f4kC-6Rvx
std_1592425905336_3497,rmMw-tX4K
std_1592425907840_3498,3jDb-TEbc
std_1592425910346_3499,G3L6-Fr6E
std_1592425912851_3500,m8Ju-r2ZM
std_1592425915355_3501,E9WU-Z6FA
std_1592425917861_3502,ftqt-r692
std_1592425920365_3503,7VB4-69nd
std_1592425922870_3504,bKRZ-nRxB
std_1592425925375_3505,uBaQ-32uX
std_1592425927881_3506,Lm2r-YcHG
std_1592425930402_3507,7HvC-87ao
std_1592425932909_3508,sZWM-2G49
std_1592425935417_3509,iJHz-8xtP
std_1592425937924_3510,27et-ZqPc
std_1592425940431_3511,U7L3-MXN3
std_1592425942938_3512,Kwdt-6KC6
std_1592425945442_3513,gV73-Pkrv
std_1592425947948_3514,YeBp-3uk7
std_1592425950479_3515,kmam-2MkG
std_1592425952983_3516,kJsG-6x2U
std_1592425955486_3517,Y2uX-REs7
std_1592425957992_3518,anyQ-4qQ2
std_1592425960496_3519,8MjV-z6Br
std_1592425963001_3520,GMBT-mg6N
std_1592425965506_3521,2tU4-uGi3
std_1592425968010_3522,kmpw-Dne4
std_1592425970515_3523,bas7-zJT3
std_1592425973020_3524,y7Ab-9Po3
std_1592425975525_3525,KWka-z8pB
std_1592425978029_3526,n9Y8-uKpw
std_1592425980535_3527,7wxc-9vKM
std_1592425983041_3528,X64n-bquQ
std_1592425985543_3529,DjMy-r86v
std_1592425988050_3530,fgop-sFUc
std_1592425990554_3531,97RN-H9Xt
std_1592425993059_3532,Mdew-4DpB
std_1592425995564_3533,GPgz-8NtF
std_1592425998070_3534,p2gf-6iBR
std_1592426000574_3535,Y4in-6n97
std_1592426003080_3536,3Ef3-68Y7
std_1592426005585_3537,goH3-8cM2
std_1592426008089_3538,R94v-Uava
std_1592426010595_3539,hN8E-tWVJ
std_1592426013103_3540,cMVm-J98j
std_1592426015606_3541,w62u-VwvV
std_1592426018113_3542,DaPq-f9ox
std_1592426020617_3543,kWeV-cCbP
std_1592426023123_3544,gRCM-KG83
std_1592426025627_3545,2go7-9v8k
std_1592426028132_3546,q4QG-dNYg
std_1592426030637_3547,E3Jj-b6ci
std_1592426033142_3548,NW9s-6gUf
std_1592426035647_3549,Wtbm-3iu4
std_1592426038153_3550,VzqK-oLX8
std_1592426040657_3551,8XEz-eE63
std_1592426043164_3552,NEP6-Z2wg
std_1592426045667_3553,Ju9r-hjf7
std_1592426048176_3554,y8YJ-r28i
std_1592426050681_3555,Aq7W-6Y69
std_1592426053187_3556,sW7B-A89G
std_1592426055692_3557,2H3b-XvPK
std_1592426058200_3558,yu7E-98Tv
std_1592426060705_3559,7yc7-TpLv
std_1592426063212_3560,xpzw-Ttz4
std_1592426065735_3561,36FU-jzu6
std_1592426068242_3562,a9My-Dxrp
std_1592426070748_3563,xiw2-MqiP
std_1592426073253_3564,kVn6-yaT4
std_1592426075758_3565,sNi7-v79b
std_1592426078264_3566,fukH-94Hq
std_1592426080771_3567,2rn4-Mjy6
std_1592426083279_3568,KY67-9N26
std_1592426085785_3569,rm8L-z6Yp
std_1592426088293_3570,QLJe-HNFR
std_1592426090800_3571,zV74-D487
std_1592426093305_3572,n8tB-r9Wu
std_1592426095811_3573,xT89-J3o3
std_1592426098317_3574,F8Vc-6GHx
std_1592426100823_3575,CKWs-3NU6
std_1592426103329_3576,48ya-8EbV
std_1592426105834_3577,xik2-W38P
std_1592426108354_3578,ix7D-Jb6G
std_1592426110860_3579,t896-798w
std_1592426113366_3580,9YBt-GJtj
std_1592426115872_3581,uQti-26LF
std_1592426118378_3582,uCTW-3y6Y
std_1592426120882_3583,cEZ6-Fq9z
std_1592426123433_3584,bTnx-Ddtd
std_1592426125938_3585,Ng86-bWj2
std_1592426128442_3586,MdsH-tPuX
std_1592426130946_3587,Mrun-u76a
std_1592426133452_3588,A9gG-a6hB
std_1592426135957_3589,KX3Q-e2yx
std_1592426138462_3590,wq8P-Nhpg
std_1592426140966_3591,8n2Q-dnkh
std_1592426143472_3592,YJxw-6Dyr
std_1592426145978_3593,t4d6-hj86
std_1592426148482_3594,8PCU-ZB6c
std_1592426150987_3595,uAHc-Dif2
std_1592426153492_3596,R7tV-4fQ2
std_1592426155997_3597,3LZW-qbCo
std_1592426158502_3598,x6nJ-4H9s
std_1592426161007_3599,2iXG-WVhH
std_1592426163511_3600,ijxV-bLsa
std_1592426166017_3601,6cM2-qpie
std_1592426168522_3602,L8qZ-6FEF
std_1592426171026_3603,b9qM-oar3
std_1592426173531_3604,4BqF-Ku94
std_1592426176038_3605,Cae2-KT9p
std_1592426178541_3606,697K-3gP3
std_1592426181047_3607,TrK8-b3Z6
std_1592426183554_3608,9FdD-A6sW
std_1592426186057_3609,K6w7-c8xZ
std_1592426188561_3610,98T9-vX6z
std_1592426191067_3611,EpFh-7fcG
std_1592426193573_3612,qx6k-JYNk
std_1592426196080_3613,2fK6-Uc4E
std_1592426198588_3614,RBzm-Wzdb
std_1592426201101_3615,kJ6U-uQMt
std_1592426203617_3616,mFZ7-P49L
std_1592426206130_3617,BEB2-32ae
std_1592426208643_3618,e78T-MVDW
std_1592426211157_3619,xjy8-x9rw
std_1592426213669_3620,o4YB-4ho9
std_1592426216180_3621,Nugh-oZs6
std_1592426218691_3622,ksL7-ihcZ
std_1592426221202_3623,W492-v62C
std_1592426223713_3624,Nh83-FUE3
std_1592426226224_3625,wc7m-V6BT
std_1592426228758_3626,U2Um-4BUo
std_1592426231275_3627,gpds-z4UB
std_1592426233785_3628,7C3y-DTrt
std_1592426236297_3629,9Nri-CqJb
std_1592426238810_3630,4CZX-JP2M
std_1592426241321_3631,Yjsg-6RPZ
std_1592426243833_3632,kVMb-9J2K
std_1592426246344_3633,N93e-ka2L
std_1592426248855_3634,d9GW-A43k
std_1592426251368_3635,Y7ML-hNjU
std_1592426253878_3636,uNVP-3BLZ
std_1592426256387_3637,4z7v-3bkf
std_1592426258899_3638,T3hy-N3z4
std_1592426261410_3639,M9N8-JyDb
std_1592426263921_3640,4exQ-R4cU
std_1592426266434_3641,v49a-kio9
std_1592426268944_3642,qf3g-TLBe
std_1592426271456_3643,j3M8-zQ9s
std_1592426273967_3644,o469-BQpz
std_1592426276479_3645,rTGv-Lz79
std_1592426278990_3646,aRa6-nFBm
std_1592426281502_3647,C3R8-42Rw
std_1592426284010_3648,2u3z-HTeA
std_1592426286521_3649,LR86-G769
std_1592426289032_3650,2T28-FTqy
std_1592426291548_3651,6idE-9RvX
std_1592426294059_3652,UdgY-sFkE
std_1592426296568_3653,bDPC-ocYr
std_1592426299080_3654,F8jE-LWo9
std_1592426301590_3655,VTBb-jpEW
std_1592426304100_3656,4z8n-43vA
std_1592426306609_3657,6i4o-F8xh
std_1592426309119_3658,2QwB-AKH2
std_1592426311629_3659,TiJz-7bTy
std_1592426314140_3660,EnAo-iwec
std_1592426316649_3661,YLYm-82ob
std_1592426319164_3662,GauQ-ebP8
std_1592426321674_3663,aom9-ibuy
std_1592426324191_3664,4bVD-6Ghm
std_1592426326705_3665,aAHo-Ab8N
std_1592426329220_3666,fYxf-9mXx
std_1592426331760_3667,QNVc-97p4
std_1592426334280_3668,R8pM-CR3U
std_1592426336795_3669,X6ov-3DBZ
std_1592426339310_3670,3zk7-Q87y
std_1592426341826_3671,ZYJ3-x7o7
std_1592426344338_3672,xT7t-87pt
std_1592426346853_3673,X8iz-83k6
std_1592426349366_3674,rNkD-kbuY
std_1592426351881_3675,2mKJ-R8zA
std_1592426354398_3676,7m6R-7Jjv
std_1592426356923_3677,QJh6-d2e2
std_1592426359435_3678,4d9D-3dXb
std_1592426361949_3679,EVGC-ufNd
std_1592426364458_3680,Z6BK-gj9C
std_1592426366971_3681,EHQs-QcM7
std_1592426369481_3682,Lkyr-8k7z
std_1592426371994_3683,c76q-XCNq
std_1592426374505_3684,au9j-i6gM
std_1592426377020_3685,98pe-c7Ae
std_1592426379537_3686,4Axo-8BA6
std_1592426382045_3687,X6sQ-noCA
std_1592426384557_3688,47gK-dDH3
std_1592426387068_3689,7QJZ-j4Ke
std_1592426389578_3690,9xY3-zRZu
std_1592426392089_3691,ioWV-QcXR
std_1592426394600_3692,KzD4-3p6j
std_1592426397111_3693,wqV2-r9aw
std_1592426399623_3694,9z2s-wQjM
std_1592426402133_3695,Qz8f-pPva
std_1592426404647_3696,f4kC-6Rvx
std_1592426407162_3697,rmMw-tX4K
std_1592426409673_3698,3jDb-TEbc
std_1592426412186_3699,G3L6-Fr6E
std_1592426414697_3700,m8Ju-r2ZM
std_1592426417207_3701,E9WU-Z6FA
std_1592426419720_3702,ftqt-r692
std_1592426422230_3703,7VB4-69nd
std_1592426424741_3704,bKRZ-nRxB
std_1592426427250_3705,uBaQ-32uX
std_1592426429787_3706,Lm2r-YcHG
std_1592426432299_3707,7HvC-87ao
std_1592426434810_3708,sZWM-2G49
std_1592426437320_3709,iJHz-8xtP
std_1592426439831_3710,27et-ZqPc
std_1592426442342_3711,U7L3-MXN3
std_1592426444853_3712,Kwdt-6KC6
std_1592426447365_3713,gV73-Pkrv
std_1592426449875_3714,YeBp-3uk7
std_1592426452387_3715,kmam-2MkG
std_1592426454897_3716,kJsG-6x2U
std_1592426457410_3717,Y2uX-REs7
std_1592426459919_3718,anyQ-4qQ2
std_1592426462431_3719,8MjV-z6Br
std_1592426464947_3720,GMBT-mg6N
std_1592426467462_3721,2tU4-uGi3
std_1592426469977_3722,kmpw-Dne4
std_1592426472487_3723,bas7-zJT3
std_1592426474998_3724,y7Ab-9Po3
std_1592426477510_3725,KWka-z8pB
std_1592426480022_3726,n9Y8-uKpw
std_1592426482535_3727,7wxc-9vKM
std_1592426485047_3728,X64n-bquQ
std_1592426487559_3729,DjMy-r86v
std_1592426490071_3730,fgop-sFUc
std_1592426492624_3731,97RN-H9Xt
std_1592426495135_3732,Mdew-4DpB
std_1592426497645_3733,GPgz-8NtF
std_1592426500156_3734,p2gf-6iBR
std_1592426502669_3735,Y4in-6n97
std_1592426505183_3736,3Ef3-68Y7
std_1592426507695_3737,goH3-8cM2
std_1592426510206_3738,R94v-Uava
std_1592426512721_3739,hN8E-tWVJ
std_1592426515231_3740,cMVm-J98j
std_1592426517764_3741,w62u-VwvV
std_1592426520281_3742,DaPq-f9ox
std_1592426522798_3743,kWeV-cCbP
std_1592426525311_3744,gRCM-KG83
std_1592426527821_3745,2go7-9v8k
std_1592426530332_3746,q4QG-dNYg
std_1592426532843_3747,E3Jj-b6ci
std_1592426535352_3748,NW9s-6gUf
std_1592426537863_3749,Wtbm-3iu4
std_1592426540374_3750,VzqK-oLX8
std_1592426542884_3751,8XEz-eE63
std_1592426545393_3752,NEP6-Z2wg
std_1592426547904_3753,Ju9r-hjf7
std_1592426550414_3754,y8YJ-r28i
std_1592426552925_3755,Aq7W-6Y69
std_1592426555436_3756,sW7B-A89G
std_1592426557946_3757,2H3b-XvPK
std_1592426560460_3758,yu7E-98Tv
std_1592426562995_3759,7yc7-TpLv
std_1592426565509_3760,xpzw-Ttz4
std_1592426568021_3761,36FU-jzu6
std_1592426570536_3762,a9My-Dxrp
std_1592426573050_3763,xiw2-MqiP
std_1592426575563_3764,kVn6-yaT4
std_1592426578075_3765,sNi7-v79b
std_1592426580585_3766,fukH-94Hq
std_1592426583096_3767,2rn4-Mjy6
std_1592426585607_3768,KY67-9N26
std_1592426588117_3769,rm8L-z6Yp
std_1592426590627_3770,QLJe-HNFR
std_1592426593138_3771,zV74-D487
std_1592426595652_3772,n8tB-r9Wu
std_1592426598166_3773,xT89-J3o3
std_1592426600680_3774,F8Vc-6GHx
std_1592426603193_3775,CKWs-3NU6
std_1592426605706_3776,48ya-8EbV
std_1592426608217_3777,xik2-W38P
std_1592426610728_3778,ix7D-Jb6G
std_1592426613237_3779,t896-798w
std_1592426615751_3780,9YBt-GJtj
std_1592426618264_3781,uQti-26LF
std_1592426620777_3782,uCTW-3y6Y
std_1592426623289_3783,cEZ6-Fq9z
std_1592426625800_3784,bTnx-Ddtd
std_1592426628312_3785,Ng86-bWj2
std_1592426630825_3786,MdsH-tPuX
std_1592426633336_3787,Mrun-u76a
std_1592426635846_3788,A9gG-a6hB
std_1592426638357_3789,KX3Q-e2yx
std_1592426640867_3790,wq8P-Nhpg
std_1592426643378_3791,8n2Q-dnkh
std_1592426645892_3792,YJxw-6Dyr
std_1592426648403_3793,t4d6-hj86
std_1592426650935_3794,8PCU-ZB6c
std_1592426653451_3795,uAHc-Dif2
std_1592426655962_3796,R7tV-4fQ2
std_1592426658474_3797,3LZW-qbCo
std_1592426660985_3798,x6nJ-4H9s
std_1592426663497_3799,2iXG-WVhH
std_1592426666010_3800,ijxV-bLsa
std_1592426668528_3801,6cM2-qpie
std_1592426671036_3802,L8qZ-6FEF
std_1592426673545_3803,b9qM-oar3
std_1592426676057_3804,4BqF-Ku94
std_1592426678567_3805,Cae2-KT9p
std_1592426681080_3806,697K-3gP3
std_1592426683592_3807,TrK8-b3Z6
std_1592426686102_3808,9FdD-A6sW
std_1592426688615_3809,K6w7-c8xZ
std_1592426691127_3810,98T9-vX6z
std_1592426693638_3811,EpFh-7fcG
std_1592426696150_3812,qx6k-JYNk
std_1592426698663_3813,2fK6-Uc4E
std_1592426701175_3814,RBzm-Wzdb
std_1592426703689_3815,kJ6U-uQMt
std_1592426706199_3816,mFZ7-P49L
std_1592426708714_3817,BEB2-32ae
std_1592426711228_3818,e78T-MVDW
std_1592426713740_3819,xjy8-x9rw
std_1592426716252_3820,o4YB-4ho9
std_1592426718764_3821,Nugh-oZs6
std_1592426721291_3822,ksL7-ihcZ
std_1592426723848_3823,W492-v62C
std_1592426726357_3824,Nh83-FUE3
std_1592426728872_3825,wc7m-V6BT
std_1592426731388_3826,U2Um-4BUo
std_1592426733906_3827,gpds-z4UB
std_1592426736419_3828,7C3y-DTrt
std_1592426738932_3829,9Nri-CqJb
std_1592426741447_3830,4CZX-JP2M
std_1592426743960_3831,Yjsg-6RPZ
std_1592426746476_3832,kVMb-9J2K
std_1592426749001_3833,N93e-ka2L
std_1592426751520_3834,d9GW-A43k
std_1592426754033_3835,Y7ML-hNjU
std_1592426756545_3836,uNVP-3BLZ
std_1592426759057_3837,4z7v-3bkf
std_1592426761567_3838,T3hy-N3z4
std_1592426764078_3839,M9N8-JyDb
std_1592426766590_3840,4exQ-R4cU
std_1592426769104_3841,v49a-kio9
std_1592426771622_3842,qf3g-TLBe
std_1592426774136_3843,j3M8-zQ9s
std_1592426776649_3844,o469-BQpz
std_1592426779163_3845,rTGv-Lz79
std_1592426781678_3846,aRa6-nFBm
std_1592426784196_3847,C3R8-42Rw
std_1592426786710_3848,2u3z-HTeA
std_1592426789224_3849,LR86-G769
std_1592426791738_3850,2T28-FTqy
std_1592426794254_3851,6idE-9RvX
std_1592426796802_3852,UdgY-sFkE
std_1592426799319_3853,bDPC-ocYr
std_1592426801830_3854,F8jE-LWo9
std_1592426804344_3855,VTBb-jpEW
std_1592426806854_3856,4z8n-43vA
std_1592426809366_3857,6i4o-F8xh
std_1592426811877_3858,2QwB-AKH2
std_1592426814389_3859,TiJz-7bTy
std_1592426816921_3860,EnAo-iwec
std_1592426819432_3861,YLYm-82ob
std_1592426821943_3862,GauQ-ebP8
std_1592426824457_3863,aom9-ibuy
std_1592426826964_3864,4bVD-6Ghm
std_1592426829513_3865,aAHo-Ab8N
std_1592426831978_3866,fYxf-9mXx
std_1592426834486_3867,QNVc-97p4
std_1592426836990_3868,R8pM-CR3U
std_1592426839495_3869,X6ov-3DBZ
std_1592426842001_3870,3zk7-Q87y
std_1592426844504_3871,ZYJ3-x7o7
std_1592426847011_3872,xT7t-87pt
std_1592426849515_3873,X8iz-83k6
std_1592426852035_3874,rNkD-kbuY
std_1592426854540_3875,2mKJ-R8zA
std_1592426857045_3876,7m6R-7Jjv
std_1592426859551_3877,QJh6-d2e2
std_1592426862056_3878,4d9D-3dXb
std_1592426864563_3879,EVGC-ufNd
std_1592426867067_3880,Z6BK-gj9C
std_1592426869572_3881,EHQs-QcM7
std_1592426872077_3882,Lkyr-8k7z
std_1592426874583_3883,c76q-XCNq
std_1592426877088_3884,au9j-i6gM
std_1592426879593_3885,98pe-c7Ae
std_1592426882100_3886,4Axo-8BA6
std_1592426884606_3887,X6sQ-noCA
std_1592426887109_3888,47gK-dDH3
std_1592426889616_3889,7QJZ-j4Ke
std_1592426892121_3890,9xY3-zRZu
std_1592426894652_3891,ioWV-QcXR
std_1592426897158_3892,KzD4-3p6j
std_1592426899662_3893,wqV2-r9aw
std_1592426902168_3894,9z2s-wQjM
std_1592426904673_3895,Qz8f-pPva
std_1592426907191_3896,f4kC-6Rvx
std_1592426909696_3897,rmMw-tX4K
std_1592426912201_3898,3jDb-TEbc
std_1592426914707_3899,G3L6-Fr6E
std_1592426917213_3900,m8Ju-r2ZM
std_1592426919721_3901,E9WU-Z6FA
std_1592426922227_3902,ftqt-r692
std_1592426924732_3903,7VB4-69nd
std_1592426927235_3904,bKRZ-nRxB
std_1592426929740_3905,uBaQ-32uX
std_1592426932244_3906,Lm2r-YcHG
std_1592426934751_3907,7HvC-87ao
std_1592426937256_3908,sZWM-2G49
std_1592426939762_3909,iJHz-8xtP
std_1592426942268_3910,27et-ZqPc
std_1592426944772_3911,U7L3-MXN3
std_1592426947280_3912,Kwdt-6KC6
std_1592426949788_3913,gV73-Pkrv
std_1592426952294_3914,YeBp-3uk7
std_1592426954819_3915,kmam-2MkG
std_1592426957325_3916,kJsG-6x2U
std_1592426959835_3917,Y2uX-REs7
std_1592426962341_3918,anyQ-4qQ2
std_1592426964846_3919,8MjV-z6Br
std_1592426967353_3920,GMBT-mg6N
std_1592426969859_3921,2tU4-uGi3
std_1592426972365_3922,kmpw-Dne4
std_1592426974869_3923,bas7-zJT3
std_1592426977377_3924,y7Ab-9Po3
std_1592426979886_3925,KWka-z8pB
std_1592426982391_3926,n9Y8-uKpw
std_1592426984897_3927,7wxc-9vKM
std_1592426987402_3928,X64n-bquQ
std_1592426989909_3929,DjMy-r86v
std_1592426992414_3930,fgop-sFUc
std_1592426994919_3931,97RN-H9Xt
std_1592426997427_3932,Mdew-4DpB
std_1592426999932_3933,GPgz-8NtF
std_1592427002438_3934,p2gf-6iBR
std_1592427004954_3935,Y4in-6n97
std_1592427007460_3936,3Ef3-68Y7
std_1592427009965_3937,goH3-8cM2
std_1592427012473_3938,R94v-Uava
std_1592427014978_3939,hN8E-tWVJ
std_1592427017482_3940,cMVm-J98j
std_1592427019986_3941,w62u-VwvV
std_1592427022492_3942,DaPq-f9ox
std_1592427024998_3943,kWeV-cCbP
std_1592427027502_3944,gRCM-KG83
std_1592427030009_3945,2go7-9v8k
std_1592427032514_3946,q4QG-dNYg
std_1592427035019_3947,E3Jj-b6ci
std_1592427037526_3948,NW9s-6gUf
std_1592427040030_3949,Wtbm-3iu4
std_1592427042536_3950,VzqK-oLX8
std_1592427045041_3951,8XEz-eE63
std_1592427047547_3952,NEP6-Z2wg
std_1592427050052_3953,Ju9r-hjf7
std_1592427052559_3954,y8YJ-r28i
std_1592427055078_3955,Aq7W-6Y69
std_1592427057583_3956,sW7B-A89G
std_1592427060087_3957,2H3b-XvPK
std_1592427062594_3958,yu7E-98Tv
std_1592427065098_3959,7yc7-TpLv
std_1592427067602_3960,xpzw-Ttz4
std_1592427070108_3961,36FU-jzu6
std_1592427072613_3962,a9My-Dxrp
std_1592427075119_3963,xiw2-MqiP
std_1592427077623_3964,kVn6-yaT4
std_1592427080128_3965,sNi7-v79b
std_1592427082633_3966,fukH-94Hq
std_1592427085138_3967,2rn4-Mjy6
std_1592427087644_3968,KY67-9N26
std_1592427090150_3969,rm8L-z6Yp
std_1592427092655_3970,QLJe-HNFR
std_1592427095161_3971,zV74-D487
std_1592427097668_3972,n8tB-r9Wu
std_1592427100175_3973,xT89-J3o3
std_1592427102680_3974,F8Vc-6GHx
std_1592427105184_3975,CKWs-3NU6
std_1592427107701_3976,48ya-8EbV
std_1592427110207_3977,xik2-W38P
std_1592427112711_3978,ix7D-Jb6G
std_1592427115217_3979,t896-798w
std_1592427117722_3980,9YBt-GJtj
std_1592427120227_3981,uQti-26LF
std_1592427122731_3982,uCTW-3y6Y
std_1592427125237_3983,cEZ6-Fq9z
std_1592427127741_3984,bTnx-Ddtd
std_1592427130247_3985,Ng86-bWj2
std_1592427132752_3986,MdsH-tPuX
std_1592427135258_3987,Mrun-u76a
std_1592427137765_3988,A9gG-a6hB
std_1592427140271_3989,KX3Q-e2yx
std_1592427142783_3990,wq8P-Nhpg
std_1592427145292_3991,8n2Q-dnkh
std_1592427147802_3992,YJxw-6Dyr
std_1592427150308_3993,t4d6-hj86
std_1592427152816_3994,8PCU-ZB6c
std_1592427155334_3995,uAHc-Dif2
std_1592427157839_3996,R7tV-4fQ2
std_1592427160344_3997,3LZW-qbCo
std_1592427162849_3998,x6nJ-4H9s
std_1592427165353_3999,2iXG-WVhH
std_1592427167858_4000,ijxV-bLsa
