stdextid,grpid,tchextid
std_1594120256303_55,cba9a830-b8eb-4487-b9be-16729166b885,tch_20200707-163005_55
std_1594120414266_61,d8cc3154-1bda-4cc1-af73-5b61c4a3452d,tch_20200707-163005_61
std_1594120265344_56,1d4e2b55-d46c-4450-a1ac-1cdc1270d89f,tch_20200707-163005_56
std_1594120336301_58,02cfcc29-a845-4ed9-a952-79a1fb784cb3,tch_20200707-163005_58
std_1594120413355_60,56c6e065-0952-4af3-9cf1-e4b9f15bda26,tch_20200707-163005_60
std_1594120415788_62,e257eed7-23cf-40e3-96b1-68ed6e943736,tch_20200707-163005_62
std_1594120193762_54,642981d6-d0b0-4220-8231-135c059a0a6d,tch_20200707-163005_54
std_1594120347572_59,94374ef3-ab38-430f-a686-b93977f46632,tch_20200707-163005_59
std_1594120187323_53,80911ea2-60d3-41d8-abd6-248237265cc1,tch_20200707-163005_53
std_1594120206116_55,b65d5ccb-8c1c-4ee3-bd71-d8fb3564f9fb,tch_20200707-163005_55
std_1594120273763_57,e835ad82-4b1f-4cb3-b6d8-4c73c41d90d3,tch_20200707-163005_57
std_1594120367590_61,9b25877e-f268-4e07-ad9e-d7fbd4860a60,tch_20200707-163005_61
std_1594120286667_58,b85c6aa4-cd7c-4cb1-b1c3-abc900cc21c2,tch_20200707-163005_58
std_1594120438081_63,7af05c38-e5a3-4361-b013-ce94cd98783a,tch_20200707-163005_63
std_1594120216253_56,091e2d54-0eaf-498b-a9fe-c00711780b69,tch_20200707-163005_56
std_1594120366330_62,b45405eb-69d0-450a-80f5-fb18a349743f,tch_20200707-163005_62
std_1594120363961_60,4cf16006-f71c-4ac4-a732-c4aa1978c9f5,tch_20200707-163005_60
std_1594120439030_64,d9eced79-fbf2-48fe-8f0e-f6eabde43d61,tch_20200707-163005_64
std_1594120297401_59,4483ea45-bf6b-4d52-b9f6-79d76a9d51cc,tch_20200707-163005_59
std_1594120451147_65,0cf8abb4-07f0-4b32-af2b-c0490495e75f,tch_20200707-163005_65
std_1594120222015_57,0a7d2183-01e7-4313-97d4-09d1889a2807,tch_20200707-163005_57
std_1594120320096_61,122a7bd1-1bbb-4d20-acea-7622a2dab22e,tch_20200707-163005_61
std_1594120237545_58,7c49a643-f00a-4efb-a3a1-b80a11de37bb,tch_20200707-163005_58
std_1594120320804_62,50b36b3c-2855-44db-ab9a-c3123051e64f,tch_20200707-163005_62
std_1594120387756_63,054246e1-aafd-42b4-962d-27ee416ca76e,tch_20200707-163005_63
std_1594120389328_64,094ca366-cdd3-4017-828e-be010ec273f6,tch_20200707-163005_64
std_1594120312076_60,9f6984a6-2bae-4d9f-bb2c-5c897ed256ee,tch_20200707-163005_60
std_1594120247781_59,8a171ae9-eba5-46c8-9ac3-aec25bc60ee8,tch_20200707-163005_59
std_1594120403000_65,5833e237-dd68-4501-805d-a5d4fd78f958,tch_20200707-163005_65
std_1594120475839_66,5db63e0b-68a3-48a7-96bb-6b8a19e86044,tch_20200707-163005_66
std_1594120479748_67,7a194d20-1873-43fe-89f4-0067f23a0be8,tch_20200707-163005_67
std_1594120268782_61,e11558dd-8367-4252-86e8-f3c0b1844b97,tch_20200707-163005_61
std_1594120337734_63,e3e24aa4-784d-4f70-ac9f-6179f32548ae,tch_20200707-163005_63
std_1594120342228_64,48b87f39-23b1-4608-a30f-e3bf685c531a,tch_20200707-163005_64
std_1594120273106_62,02b1fe6a-17c1-4937-a257-a0268e535cf1,tch_20200707-163005_62
std_1594120492048_68,a097acc5-91a0-4672-bb35-20d0bf429a17,tch_20200707-163005_68
std_1594120261749_60,c78c58c7-170b-44c3-aa9a-7256c6c3c072,tch_20200707-163005_60
std_1594120424978_66,9218897e-2707-4be0-9cfb-74711a3bbb26,tch_20200707-163005_66
std_1594120351513_65,d4d186f5-8288-470c-92ee-c0becee9b8ee,tch_20200707-163005_65
std_1594120429054_67,42ce8d45-5b69-4e2a-ae14-4697cb10a595,tch_20200707-163005_67
std_1594120496309_69,5dd0acc3-8ce9-443d-93f3-7b409b96f374,tch_20200707-163005_69
std_1594120503237_71,a1b59e33-7323-490c-9c4d-017e2f717c6d,tch_20200707-163005_71
std_1594120294799_64,fade4a38-1de3-429d-972c-3689ed6d149c,tch_20200707-163005_64
std_1594120290495_63,a688538d-4f90-4eaa-89a2-1f914271e6fe,tch_20200707-163005_63
std_1594120440392_68,901b798b-c736-4f6c-88e1-fbb3cd581017,tch_20200707-163005_68
std_1594120515990_70,4f8e7537-762a-43e8-a857-06f196452872,tch_20200707-163005_70
std_1594120378476_66,210ae2b8-72da-4d9b-b1b1-07567283c41b,tch_20200707-163005_66
std_1594120520801_73,c5a111e4-2b73-4482-acca-a2ed3c241b19,tch_20200707-163005_73
std_1594120299690_65,595b0bc3-6fc5-4b00-bf50-4079073726e0,tch_20200707-163005_65
std_1594120448478_69,93319fd1-4762-4687-8241-2d97ccb1fc59,tch_20200707-163005_69
std_1594120530087_72,9c576927-6467-4a65-a684-b4435c75fcac,tch_20200707-163005_72
std_1594120376480_67,c2d636ea-fbc4-4c18-b4e4-2cf1f6ece0bf,tch_20200707-163005_67
std_1594120455057_71,8c8cbd40-5a28-47e4-b2da-8fc9e06a5de1,tch_20200707-163005_71
std_1594120545071_74,c5692a7f-624f-41e5-8f4f-8bdc4cfcc53f,tch_20200707-163005_74
std_1594120388430_68,6fd0affe-0302-49c0-970f-4078715338a7,tch_20200707-163005_68
std_1594120464858_70,bff1a745-7adf-47a9-b1ef-5c27f77b7edd,tch_20200707-163005_70
std_1594120321753_66,6e25e6e2-7c3e-42a1-bbab-5cbe2765decf,tch_20200707-163005_66
std_1594120477651_73,d7b4b58a-6016-4ca7-8e80-077921d79e7e,tch_20200707-163005_73
std_1594120394330_69,22a0b7e7-4f3b-4e26-83ce-c14e01fe962b,tch_20200707-163005_69
std_1594120325603_67,cd618122-e625-4c21-8f9d-f41676346342,tch_20200707-163005_67
std_1594120478329_72,974e9129-f775-412e-bed3-40539218f713,tch_20200707-163005_72
std_1594120408860_71,916e5f01-1f70-4761-87af-002552c060ad,tch_20200707-163005_71
std_1594120564610_75,73ad17f8-c364-45f6-b1b8-cf42e4b9933c,tch_20200707-163005_75
std_1594120571478_77,f69a3397-6fdb-43fb-9c1f-168c834544e4,tch_20200707-163005_77
std_1594120495298_74,1197d5a6-f788-447e-bbbe-0833f89bd199,tch_20200707-163005_74
std_1594120411922_70,52007b36-87b1-4c73-85ea-db39907da1cc,tch_20200707-163005_70
std_1594120335753_68,d3bb0e3a-662d-4a61-b521-3c4fbe284b6f,tch_20200707-163005_68
std_1594120572268_76,0bee980d-fa7a-40a8-8c92-1277711892d1,tch_20200707-163005_76
std_1594120347284_69,ba9f7f72-c6a6-475f-864b-cadb7f4281a1,tch_20200707-163005_69
std_1594120435499_73,ee12769d-4c24-4da5-8bf9-e2f57bb5b9ac,tch_20200707-163005_73
std_1594120429459_72,c7cd6d32-98d3-4d05-b616-c31738f1258c,tch_20200707-163005_72
std_1594120582763_78,33479ac5-6a3a-4173-82ac-bdd9529be0bd,tch_20200707-163005_78
std_1594120591221_80,27e2b8d8-a36a-4d21-9aba-507d5da6c766,tch_20200707-163005_80
std_1594120362918_71,1c95471b-c95c-4ee1-bc1c-aa0ec688827f,tch_20200707-163005_71
std_1594120513175_75,a92ca273-35f5-44af-b364-d446017dbe69,tch_20200707-163005_75
std_1594120447852_74,90caa4f7-f693-466a-b66b-0b94c288b542,tch_20200707-163005_74
std_1594120361931_70,f95ac830-03bd-4b9e-9494-0d5693c85737,tch_20200707-163005_70
std_1594120517538_77,b8ef3bc0-3031-4119-9fa9-6075c0dfb069,tch_20200707-163005_77
std_1594120599601_79,2b5d0762-369d-42ae-8560-0810eee6ebee,tch_20200707-163005_79
std_1594120387343_73,0a480c5a-bba8-4c10-bd9d-c676f6bc565c,tch_20200707-163005_73
std_1594120518277_76,d3002623-6651-4742-8cdd-6890004857e2,tch_20200707-163005_76
std_1594120608791_81,3e51544f-7b4c-460c-b208-812bf26126f2,tch_20200707-163005_81
std_1594120375727_72,5d14b5ea-b44b-4993-97e4-4d0f77996b48,tch_20200707-163005_72
std_1594120534169_78,728e8cb7-c70d-4340-8d6b-497b1cbfe856,tch_20200707-163005_78
std_1594120544350_80,9c706114-3106-4e01-b822-4fa6f8c2a921,tch_20200707-163005_80
std_1594120463668_75,36003bba-0a8a-4e58-a5f9-a509d2d827b9,tch_20200707-163005_75
std_1594120399085_74,3ec357e8-607d-4445-9919-9dbe36f4046d,tch_20200707-163005_74
std_1594120467420_77,2a81dae8-cbd4-4269-a474-633faecdf59e,tch_20200707-163005_77
std_1594120546313_79,4dbebcf5-d151-4092-b6c1-c06c8b272967,tch_20200707-163005_79
std_1594120465977_76,27fdac5a-bf00-4004-aba7-3e88744ee88c,tch_20200707-163005_76
std_1594120565182_81,fbdb142e-e88e-4691-8683-227d468b9417,tch_20200707-163005_81
std_1594120487477_78,d9635720-590a-44a6-bc00-4a16c24e32ab,tch_20200707-163005_78
std_1594120498348_80,ab516f57-1e85-419f-89b3-c2a0abdcaf12,tch_20200707-163005_80
std_1594120639683_82,80d1d0cd-0dda-449e-b4b9-645684a7c61b,tch_20200707-163005_82
std_1594120411726_75,faa2710b-11de-4208-8b95-5ec25482177d,tch_20200707-163005_75
std_1594120642177_83,229c0dfb-f348-4416-b7dc-369da68a1955,tch_20200707-163005_83
std_1594120422708_77,525d22cc-19ea-4a7b-8ce9-353b536715c1,tch_20200707-163005_77
std_1594120653389_84,680e6176-04b5-4bda-a97c-a738e700f60c,tch_20200707-163005_84
std_1594120498864_79,70516875-b5e0-444a-912a-c8af436eba17,tch_20200707-163005_79
std_1594120418269_76,eb368e8d-7f7c-42f7-89e7-25b288a53322,tch_20200707-163005_76
std_1594120455512_80,10ce0f3e-238e-471f-91c1-93d5f56dd39e,tch_20200707-163005_80
std_1594120439495_78,64e3a794-a3b0-48c6-8e6c-c084c6bc45ff,tch_20200707-163005_78
std_1594120516818_81,ee2a8ba6-657e-420d-b74e-03452b14728d,tch_20200707-163005_81
std_1594120585792_82,68dd9d22-5248-404e-ba9d-9db540fb65c3,tch_20200707-163005_82
std_1594120665068_85,b6609c75-b31e-444b-8da4-7afc4e24239c,tch_20200707-163005_85
std_1594120668232_86,79a58b84-b758-486c-9769-c0ef1d42e475,tch_20200707-163005_86
std_1594120596129_83,79c0e665-9fa8-4064-a437-bcf6ef0104bf,tch_20200707-163005_83
std_1594120604716_84,55d317cb-ab61-4ff9-bebf-ded811bbf3d9,tch_20200707-163005_84
std_1594120447661_79,d8dbc908-b635-4d90-921e-92367c3dc4a8,tch_20200707-163005_79
std_1594120687343_87,dfa37181-7001-4412-8806-9988b7c76cfb,tch_20200707-163005_87
std_1594120680531_88,29846e7b-f96c-4c7c-b0e0-48019b3f355f,tch_20200707-163005_88
std_1594120532874_82,c1364f7b-0209-413d-82da-99ed69e26c1c,tch_20200707-163005_82
std_1594120462984_81,95c25f4a-9f02-46d6-918c-2ca967c19535,tch_20200707-163005_81
std_1594120694724_89,7c719279-352f-4fd6-aa39-cabf98684c42,tch_20200707-163005_89
std_1594120614720_85,84179e78-a29c-4ca4-ab93-b329baf600fa,tch_20200707-163005_85
std_1594120622571_86,0a2bf1cb-f622-4def-b542-e29fb1f79c64,tch_20200707-163005_86
std_1594120541948_83,1b148ce5-3022-4846-aaf2-ad88230bf217,tch_20200707-163005_83
std_1594120552055_84,ced932f4-ca80-4520-86c8-d5ff6da1b28a,tch_20200707-163005_84
std_1594120637827_88,12953bbe-6f4e-4939-9383-d0779bafd2a5,tch_20200707-163005_88
std_1594120638204_87,7757c5d9-5559-4f0a-9648-115e63fd2a23,tch_20200707-163005_87
std_1594120479762_82,7fb88340-c825-45c8-9699-6a375f139d70,tch_20200707-163005_82
std_1594120645697_89,af6c865f-06ff-4ceb-bf40-23c0eefbbb01,tch_20200707-163005_89
std_1594120715097_90,8f3918a4-c71c-4516-a10b-cb7dd8eb0a71,tch_20200707-163005_90
std_1594120564846_85,a7fe1b58-974a-48ad-bf3d-7061e54d3cdc,tch_20200707-163005_85
std_1594120573460_86,16b1cdb8-8def-4ae9-b880-536dd7d2a677,tch_20200707-163005_86
std_1594120491496_83,e5fe463f-e494-47c0-99ac-b891f76ff820,tch_20200707-163005_83
std_1594120503021_84,e0970255-b8b0-4886-a814-dc6b67e82a4e,tch_20200707-163005_84
std_1594120729556_91,134a1b35-dc9c-43b0-b6af-7d520809d67d,tch_20200707-163005_91
std_1594120734743_92,5a9cb540-724d-452a-b20f-4525676c43b0,tch_20200707-163005_92
std_1594120590913_88,082eacca-948f-45b5-b94d-deefc4aba4d0,tch_20200707-163005_88
std_1594120587945_87,12d7e34e-ce8a-4d17-b471-8d28f08ecffd,tch_20200707-163005_87
std_1594120737870_93,35d246e8-93a8-4dc3-bff9-02f0d1b9d43b,tch_20200707-163005_93
std_1594120739898_94,c7ff19ad-a7aa-453a-a934-6c4b94e281b6,tch_20200707-163005_94
std_1594120598470_89,e511cfbd-b9b1-4917-8df5-765d3aeb1931,tch_20200707-163005_89
std_1594120663592_90,2bfdb6ed-8594-4612-b043-b2b8f434f62b,tch_20200707-163005_90
std_1594120513082_85,dfe0d7ca-17ec-4e9b-8bf8-12adb287413b,tch_20200707-163005_85
std_1594120519054_86,6bfda7d5-54a2-4b9c-8c10-85262b543213,tch_20200707-163005_86
std_1594120679035_91,a2df7411-b0af-4c3e-9860-4f3236d3dd5f,tch_20200707-163005_91
std_1594120688355_92,b69bf850-44fd-47ac-aa31-51b0966f241e,tch_20200707-163005_92
std_1594120543460_88,98af6580-8968-4897-b5ee-de0317ba3fa0,tch_20200707-163005_88
std_1594120689230_93,df8d0df0-0f91-43ef-b577-4d1bd412f606,tch_20200707-163005_93
std_1594120532848_87,669f985a-0ae6-4dd7-9ade-1e45a23c5411,tch_20200707-163005_87
std_1594120766612_96,70df2a7e-8675-4622-80c9-346819849351,tch_20200707-163005_96
std_1594120768912_95,64dfbc72-13e7-4b72-9983-187b5f361a6c,tch_20200707-163005_95
std_1594120693635_94,e09e3122-a58c-42ec-97b5-f53f2b7dc5fc,tch_20200707-163005_94
std_1594120550951_89,7123e523-1022-4da1-872e-319a6eefc2dc,tch_20200707-163005_89
std_1594120615180_90,76eed555-305d-4996-a032-f73d16d4d981,tch_20200707-163005_90
std_1594120783028_97,94dfe6b8-df63-4e2b-bba1-6dcd44359d0f,tch_20200707-163005_97
std_1594120636529_92,97c9537a-8f2b-4162-8008-3c609c067e90,tch_20200707-163005_92
std_1594120784718_98,f579c631-ea5f-4fce-bdbe-76ffcd3d6530,tch_20200707-163005_98
std_1594120627992_91,ed8021b3-f2fe-4718-9f80-69d79e3be5aa,tch_20200707-163005_91
std_1594120638573_93,c42c94b5-456e-4bc8-af7d-852eb2929762,tch_20200707-163005_93
std_1594120716883_96,25acbd89-1f59-4da8-a1e6-77d400c85f71,tch_20200707-163005_96
std_1594120716964_95,5ee73fce-42f1-495e-9ab8-5a04df75b411,tch_20200707-163005_95
std_1594120641220_94,0d06724f-4546-4131-ac9e-b0d65a4ab945,tch_20200707-163005_94
std_1594120567370_90,5148bba7-ca57-4ce0-9ad2-d869f17c99b4,tch_20200707-163005_90
std_1594120799357_99,ec1fd97e-4664-4d5c-8957-e927ba681c08,tch_20200707-163005_99
std_1594120734807_97,69543f7c-d4f1-4181-8fcc-d37e178dbda0,tch_20200707-163005_97
std_1594120739343_98,1deb9c2c-bdfd-4444-b5dc-5b2be0252442,tch_20200707-163005_98
std_1594120575403_91,b763d1a3-a48c-4db4-bb62-1b2dcd8a9fac,tch_20200707-163005_91
std_1594120810344_100,e4186ca0-8087-4ac5-9738-446e2d4f0ef9,tch_20200707-163005_100
std_1594120579898_92,1e67524e-3dfa-495a-af76-aee48e47eb23,tch_20200707-163005_92
std_1594120594724_93,5a0a05c3-31f7-4ae9-9013-84350fc30421,tch_20200707-163005_93
std_1594120668760_96,0d5a5fe1-23ba-4357-a3d8-8377b0db2ec3,tch_20200707-163005_96
std_1594120597710_94,9871a999-cd1d-4b63-b3b0-d042c48fc3c2,tch_20200707-163005_94
std_1594120667810_95,095f16cf-98c4-4f5d-85c9-08ded2b04877,tch_20200707-163005_95
std_1594120744431_99,15c3cd3a-cd47-4efe-8a1a-5bedffd3d997,tch_20200707-163005_99
std_1594120683423_97,7283b7a2-49e4-42d2-97df-4d67cf1a2cff,tch_20200707-163005_97
std_1594120682211_98,9cb9887c-a11d-442f-8f2c-84383f8e0c30,tch_20200707-163005_98
std_1594120758196_100,3ba79e51-4519-4cd4-914d-7aa03a57898d,tch_20200707-163005_100
std_1594120619399_96,a461be18-55fc-4c57-8b3d-9fef99fb19b0,tch_20200707-163005_96
std_1594120615152_95,7e4b60bd-cf01-4b7e-b915-dc86e26701bc,tch_20200707-163005_95
std_1594120696483_99,dd7e0145-fc7e-4b3a-a8d0-af76fdfabf21,tch_20200707-163005_99
std_1594120628904_97,bd2e3e15-407d-489f-a3ed-7176a75b85f1,tch_20200707-163005_97
std_1594120634856_98,a14bdd28-3bac-4c0a-aa48-a1e56725464b,tch_20200707-163005_98
std_1594120708977_100,8e0459be-74e9-4dcb-8ed9-e869880956c4,tch_20200707-163005_100
std_1594120648187_99,e02c1014-b86b-49bc-9f7b-89f92b054cee,tch_20200707-163005_99
std_1594120661786_100,c9d79618-bf05-41a6-9b14-9261f0ff9548,tch_20200707-163005_100
std_1594143839255_1,cf953e77-1442-459e-84e5-3573dd5fd79d,tch_20200707-230654_1
std_1594143857868_2,000e1da1-b7ac-426a-982b-c5ffb7ae92b7,tch_20200707-230654_2
std_1594143861110_3,09f7629e-178b-43ea-bcfb-4d68fb8c46ea,tch_20200707-230654_3
std_1594143720276_1,d37c6b97-f75d-4936-8096-14c1b487b738,tch_20200707-230654_1
std_1594143907686_6,d63f70ed-25a7-410c-904a-437a417600ae,tch_20200707-230654_6
std_1594143747259_2,069dec2e-27a5-4c1b-8aa7-be0e5ddc8e7e,tch_20200707-230654_2
std_1594143904172_4,304ddccf-fc08-4ca8-b57c-58a785f5cf65,tch_20200707-230654_4
std_1594143750754_3,059750a6-fc09-4088-bcbc-3248fa91e78b,tch_20200707-230654_3
std_1594143911519_5,ec165dda-00bd-4887-85c8-b4fafe97948c,tch_20200707-230654_5
std_1594143925070_7,732d7f54-54b4-417c-a998-3629b3f8063c,tch_20200707-230654_7
std_1594143613550_1,a36d6036-e06b-4fbf-8ecf-a56092ad2be4,tch_20200707-230654_1
std_1594143795635_6,40819064-8160-4550-9607-bde85be2d905,tch_20200707-230654_6
std_1594143633760_2,ac69fbdd-cb9a-4f74-9bdc-fc1535523c3a,tch_20200707-230654_2
std_1594143638601_3,5d42b21c-14c6-462c-a356-c3a1a1a7a8a8,tch_20200707-230654_3
std_1594143789102_4,e83f4e38-18e3-4ccb-8321-648184407dfa,tch_20200707-230654_4
std_1594143958973_8,365b9a69-c25c-4cca-b985-53a7372735bf,tch_20200707-230654_8
std_1594143792142_5,13b69038-6067-46c3-a68a-6462bd059b44,tch_20200707-230654_5
std_1594143819215_7,0f22a55c-c31c-4f34-8a12-48a8adb7a0be,tch_20200707-230654_7
std_1594143965290_9,a4f50e42-75e6-455e-8d3b-cb164e492198,tch_20200707-230654_9
std_1594143505272_1,f51e3f2d-b52f-4afe-94a5-f341107144f2,tch_20200707-230654_1
std_1594143982103_11,1c26fe64-ea2b-4070-b202-d271f2a4257e,tch_20200707-230654_11
std_1594143680474_6,39f8423a-9be2-4589-b400-bf2a544cd774,tch_20200707-230654_6
std_1594143995183_10,1372ed60-e86f-450d-a6e7-e669eea81064,tch_20200707-230654_10
std_1594143516863_2,82ad4d88-5196-42e8-bdb9-ff185a2d01ef,tch_20200707-230654_2
std_1594143655670_4,cca44127-5a75-419e-a78b-c86bfc045350,tch_20200707-230654_4
std_1594143530799_3,7d96e10e-8221-4de8-aa96-d82c2b66c884,tch_20200707-230654_3
std_1594143838868_8,09a6ea94-652a-47ff-9b37-a8d23d9159bd,tch_20200707-230654_8
std_1594143706137_7,f1548ba2-6518-4592-acfa-ce8c8a77bdea,tch_20200707-230654_7
std_1594143674195_5,90ff6787-e0b7-40db-a24a-72623e6337d8,tch_20200707-230654_5
std_1594144009910_12,fff040c9-0c82-4a55-9440-757db1c0fca1,tch_20200707-230654_12
std_1594143846697_9,fdba7bd6-e407-4aed-a9e4-0e3d6c9d8b92,tch_20200707-230654_9
std_1594144014438_13,16e31ef3-9c37-4f16-b7ab-ee7d0500dcb3,tch_20200707-230654_13
std_1594143866412_11,909df784-730e-435c-8ae6-e932954e5341,tch_20200707-230654_11
std_1594143573923_6,2dd89b61-0fd6-4592-ac4e-47e660226064,tch_20200707-230654_6
std_1594144038163_14,1fa1af11-b176-4df2-8df3-35892b12363e,tch_20200707-230654_14
std_1594143879863_10,1aa49ea6-1676-4b27-a821-a171c7e73db5,tch_20200707-230654_10
std_1594143542345_4,1d239451-f598-4de4-b439-d8ddf50f3248,tch_20200707-230654_4
std_1594143717497_8,bd568ecd-c514-4411-9ad8-3c31d5df6c8b,tch_20200707-230654_8
std_1594143585746_7,6e70b57e-3001-4b94-9109-e568a6a3d63b,tch_20200707-230654_7
std_1594143554894_5,f950f263-12a6-4caa-8eb4-e55c92748356,tch_20200707-230654_5
std_1594143894568_12,5cdb279a-1b62-4945-bd8a-c08854b27cd7,tch_20200707-230654_12
std_1594143725371_9,9e67f27b-e06c-4b8a-bcd1-99e299ac6d4f,tch_20200707-230654_9
std_1594143901979_13,cbb6dfa0-cf98-4635-891f-ae5f3392358c,tch_20200707-230654_13
std_1594143753056_11,9d2c768f-5a0c-49f4-8d38-55080bc74cb5,tch_20200707-230654_11
std_1594144061357_15,ee6c3e60-ca71-427c-aa9a-591837d9450e,tch_20200707-230654_15
std_1594144075351_16,adf5490f-7aaa-4664-9db9-905e674ca992,tch_20200707-230654_16
std_1594143926873_14,3393c04e-77fd-4429-8199-ff9a367eb198,tch_20200707-230654_14
std_1594143753559_10,dfb00273-6bd5-4957-b743-d1afc49aa1d8,tch_20200707-230654_10
std_1594143602257_8,445d0464-3958-4095-b763-2f2d803a055e,tch_20200707-230654_8
std_1594143778506_12,f1d284d5-c405-409c-b2a9-5730652efb7c,tch_20200707-230654_12
std_1594144094724_17,fccad845-6c04-4282-8800-6642aed4f2e2,tch_20200707-230654_17
std_1594143615070_9,ffa894ae-961d-4fc2-9e38-46df29eea4fb,tch_20200707-230654_9
std_1594143779108_13,c166c76e-de3b-4942-800b-11fbe7a9ad20,tch_20200707-230654_13
std_1594144109339_19,d5db4048-5fa6-480a-8145-7d69a9e76bc2,tch_20200707-230654_19
std_1594143646121_11,89652af3-b407-434c-a418-9973bcdd4b6f,tch_20200707-230654_11
std_1594143959862_16,fc5166c9-0975-4ecd-8794-8e1af34d2ce1,tch_20200707-230654_16
std_1594143942962_15,b554fa90-f7ec-4878-be30-1e3757933d54,tch_20200707-230654_15
std_1594143807981_14,d7bc0752-e803-4d94-b382-08c24fee45a8,tch_20200707-230654_14
std_1594143630770_10,b0fbaa01-3e2c-47b6-9c83-f2480da3160f,tch_20200707-230654_10
std_1594144114123_18,e3896429-ca66-4b25-bf6d-8d3907ce92fa,tch_20200707-230654_18
std_1594144133084_20,41415ee2-0540-41a3-96fe-ed69475de84d,tch_20200707-230654_20
std_1594143663387_12,767619a2-6328-4990-ba08-fd1b2c924ea6,tch_20200707-230654_12
std_1594143982283_17,8b2618d8-9061-4911-a383-e568872e5162,tch_20200707-230654_17
std_1594144148360_21,1172aaf4-88ec-42df-8652-b86dd528d9b6,tch_20200707-230654_21
std_1594143674423_13,88f1800d-a681-4f72-8324-62d91f43ac3b,tch_20200707-230654_13
std_1594143998018_19,bce6e7df-807c-47e7-8abd-f3acdfb4f64a,tch_20200707-230654_19
std_1594144157874_22,4409a340-fb2d-46aa-b679-d1b47d93c6bf,tch_20200707-230654_22
std_1594143831752_15,627715e5-c66d-4ba8-a648-2c442c51fcc2,tch_20200707-230654_15
std_1594143840350_16,aa9deae7-8bef-495e-9963-6615691184e7,tch_20200707-230654_16
std_1594143694646_14,c2eae2e2-4772-4329-b77e-6631d02adb3f,tch_20200707-230654_14
std_1594143994089_18,99341fa8-c879-416b-a7a1-24a37b909578,tch_20200707-230654_18
std_1594144016305_20,845392d5-51b4-45c2-b88f-73dd6936c9f1,tch_20200707-230654_20
std_1594144181480_23,30641b45-677a-4114-aee3-f93fb5fb6c11,tch_20200707-230654_23
std_1594143865274_17,0c4e4073-6494-4501-a3a2-3085768cf760,tch_20200707-230654_17
std_1594144186707_24,4145636a-7f0a-4be6-8bbd-378c08f055bc,tch_20200707-230654_24
std_1594144036961_21,9055921c-7349-465d-9597-ad70985e9b85,tch_20200707-230654_21
std_1594144205713_25,ddaf110e-f329-4f74-b806-fda9ac180cdf,tch_20200707-230654_25
std_1594143888265_19,e84c7625-4f4d-422d-8d61-1d7d4328b64f,tch_20200707-230654_19
std_1594143707234_15,2ab906c7-524b-438e-8b49-ad8365db7af4,tch_20200707-230654_15
std_1594144039807_22,5341519c-6f7c-438a-8b04-7d77c43f7978,tch_20200707-230654_22
std_1594143722242_16,8811c26b-ecc9-4942-bc3b-3c787733e8a8,tch_20200707-230654_16
std_1594143874995_18,5f25e845-e748-4f88-a956-d6c81df343be,tch_20200707-230654_18
std_1594143906552_20,42704e62-6a11-49e4-8a6e-bb8ca149224d,tch_20200707-230654_20
std_1594144221363_26,100e540a-1645-4a77-9830-e2ef7ff7f3a3,tch_20200707-230654_26
std_1594144220514_27,3f418110-399f-4b8f-b85b-d7fc355d3834,tch_20200707-230654_27
std_1594144070347_23,3d009642-8c39-487f-b681-bf877216c51a,tch_20200707-230654_23
std_1594144238090_28,96f267e4-a99d-418d-af1c-5d9e5bd4b58e,tch_20200707-230654_28
std_1594144070840_24,c01856a0-6cf5-451e-9048-e0c28214cdc4,tch_20200707-230654_24
std_1594143743353_17,f21da36d-5273-4a45-8fce-3ea015c51944,tch_20200707-230654_17
std_1594144090913_25,63fe03da-3fa5-40ed-8e95-d4c2874ee72c,tch_20200707-230654_25
std_1594143917818_21,de47017a-4e4c-45e3-bd48-e95f12d26dbb,tch_20200707-230654_21
std_1594143771372_19,e7444d25-592f-47b9-ba78-fbcac07fdfe0,tch_20200707-230654_19
std_1594143928147_22,974bee35-fb21-4498-8d5c-5cb091f44d3c,tch_20200707-230654_22
std_1594143754342_18,59988a0c-24af-4fdb-89c0-c4e26d04e050,tch_20200707-230654_18
std_1594144260566_29,f20093bd-ed37-4324-8a54-98e4febeec5e,tch_20200707-230654_29
std_1594143787072_20,3805ffd3-82ed-4ed4-89b2-751fa5d6a7ee,tch_20200707-230654_20
std_1594144103157_26,65f91687-84fc-4f2b-8194-73e310f3359c,tch_20200707-230654_26
std_1594144110518_27,84127d0f-2a25-4a71-9a2f-33077a76005d,tch_20200707-230654_27
std_1594143947712_23,3606e1bf-a311-4188-be29-336db2ca6b66,tch_20200707-230654_23
std_1594144279285_30,5ffebe5a-7cda-496b-a588-66677b947dd7,tch_20200707-230654_30
std_1594143955666_24,d8116a5e-a818-4c03-bf9d-08189cd224dc,tch_20200707-230654_24
std_1594144128070_28,0296af0d-b6d3-46ea-9710-76b6ac6019d7,tch_20200707-230654_28
std_1594143977521_25,c0b46673-48d6-4a55-8c2c-bbbd20cc54cf,tch_20200707-230654_25
std_1594144300091_31,356a8fdd-3c93-4e8b-86d6-685f35dd9029,tch_20200707-230654_31
std_1594143800753_21,5f392cfa-5370-4fe3-9eda-df176a51dc4e,tch_20200707-230654_21
std_1594143816078_22,212d67d4-082a-4f1f-a838-425bd2147b3b,tch_20200707-230654_22
std_1594144142630_29,08373d8d-d9f1-4751-8cec-4a312b8cb917,tch_20200707-230654_29
