teacher,columnname,stdextuserid,colname2
tch_20200628-214431_32,02d52a14-b95e-11ea-840b-0242ac110002,std_1593362416820_32,492ff708-a222-47f5-85fc-649b68835437
tch_20200628-214431_33,692a84d3-b95e-11ea-840b-0242ac110002,std_1593362588520_33,badd34f3-f7c4-49bd-a0e8-3bb3e92aae29
tch_20200628-214431_35,1d1d69e8-b95f-11ea-840b-0242ac110002,std_1593362890466_35,d3821808-4978-49ce-bf98-49508755ca76
tch_20200628-214431_34,d1388d03-b95e-11ea-94cc-0242ac110002,std_1593362763128_34,5a3a608d-09a9-4cd4-9d4b-b5315b057d4d
tch_20200628-214431_31,0133121a-b95e-11ea-94cc-0242ac110002,std_1593362414112_31,323a7517-f07f-4798-95e3-aad75ec7b733
tch_20200628-214431_36,32cb7e70-b95f-11ea-840b-0242ac110002,std_1593362926794_36,a8fc6adf-b68f-44a8-8457-29c85e957597
tch_20200628-214431_32,f2e4f66f-b95d-11ea-840b-0242ac110002,std_1593362390118_32,492ff708-a222-47f5-85fc-649b68835437
tch_20200628-214431_35,0bebb6a9-b95f-11ea-94cc-0242ac110002,std_1593362861620_35,d3821808-4978-49ce-bf98-49508755ca76
tch_20200628-214431_33,58a0f885-b95e-11ea-94cc-0242ac110002,std_1593362560781_33,badd34f3-f7c4-49bd-a0e8-3bb3e92aae29
tch_20200628-214431_34,c26aba4b-b95e-11ea-94cc-0242ac110002,std_1593362738249_34,5a3a608d-09a9-4cd4-9d4b-b5315b057d4d
tch_20200628-214431_31,f1cd6c0a-b95d-11ea-94cc-0242ac110002,std_1593362388287_31,323a7517-f07f-4798-95e3-aad75ec7b733
tch_20200628-214431_32,e29a46d3-b95d-11ea-840b-0242ac110002,std_1593362362507_32,492ff708-a222-47f5-85fc-649b68835437
tch_20200628-214431_36,241615a8-b95f-11ea-840b-0242ac110002,std_1593362902152_36,a8fc6adf-b68f-44a8-8457-29c85e957597
tch_20200628-214431_33,494d534b-b95e-11ea-840b-0242ac110002,std_1593362535096_33,badd34f3-f7c4-49bd-a0e8-3bb3e92aae29
tch_20200628-214431_31,e2867152-b95d-11ea-840b-0242ac110002,std_1593362362366_31,323a7517-f07f-4798-95e3-aad75ec7b733
tch_20200628-214431_34,b55ebaa9-b95e-11ea-94cc-0242ac110002,std_1593362716379_34,5a3a608d-09a9-4cd4-9d4b-b5315b057d4d
tch_20200628-214431_36,16aeb032-b95f-11ea-94cc-0242ac110002,std_1593362879637_36,a8fc6adf-b68f-44a8-8457-29c85e957597
tch_20200628-214431_35,fc61e5c0-b95e-11ea-840b-0242ac110002,std_1593362835531_35,ad6eab6b-c53e-4bd4-9669-7a56982b9280
tch_20200628-214431_33,399f316b-b95e-11ea-94cc-0242ac110002,std_1593362508796_33,81f9ecd9-a286-4311-b922-7b0001789ecb
tch_20200628-214431_34,a7519fc5-b95e-11ea-94cc-0242ac110002,std_1593362692796_34,6960e5b7-c002-4881-9c78-6477a99cc53d
tch_20200628-214431_33,2b4afaf5-b95e-11ea-840b-0242ac110002,std_1593362484746_33,81f9ecd9-a286-4311-b922-7b0001789ecb
tch_20200628-214431_35,ec04e6ba-b95e-11ea-94cc-0242ac110002,std_1593362808070_35,ad6eab6b-c53e-4bd4-9669-7a56982b9280
tch_20200628-214431_36,06eb316e-b95f-11ea-94cc-0242ac110002,std_1593362853211_36,c7d5c22f-33db-43a2-8c77-ba89fc929102
tch_20200628-214431_33,1d363e94-b95e-11ea-840b-0242ac110002,std_1593362461098_33,81f9ecd9-a286-4311-b922-7b0001789ecb
tch_20200628-214431_34,98bd2bff-b95e-11ea-840b-0242ac110002,std_1593362668369_34,6960e5b7-c002-4881-9c78-6477a99cc53d
tch_20200628-214431_35,ddae8dd6-b95e-11ea-840b-0242ac110002,std_1593362784030_35,ad6eab6b-c53e-4bd4-9669-7a56982b9280
tch_20200628-214431_36,f7fbcd2a-b95e-11ea-94cc-0242ac110002,std_1593362828152_36,c7d5c22f-33db-43a2-8c77-ba89fc929102
tch_20200628-214431_33,0e022f44-b95e-11ea-840b-0242ac110002,std_1593362435599_33,81f9ecd9-a286-4311-b922-7b0001789ecb
tch_20200628-214431_35,cecfa36c-b95e-11ea-840b-0242ac110002,std_1593362759093_35,ad6eab6b-c53e-4bd4-9669-7a56982b9280
tch_20200628-214431_36,e8f339ea-b95e-11ea-94cc-0242ac110002,std_1593362802920_36,c7d5c22f-33db-43a2-8c77-ba89fc929102
tch_20200628-214431_34,89082ca2-b95e-11ea-840b-0242ac110002,std_1593362642002_34,6960e5b7-c002-4881-9c78-6477a99cc53d
tch_20200628-214431_33,fd608676-b95d-11ea-840b-0242ac110002,std_1593362407431_33,81f9ecd9-a286-4311-b922-7b0001789ecb
tch_20200628-214431_35,bd0188fa-b95e-11ea-94cc-0242ac110002,std_1593362729226_35,ad6eab6b-c53e-4bd4-9669-7a56982b9280
tch_20200628-214431_36,d7c927ce-b95e-11ea-94cc-0242ac110002,std_1593362774075_36,c7d5c22f-33db-43a2-8c77-ba89fc929102
tch_20200628-214431_34,79702b64-b95e-11ea-840b-0242ac110002,std_1593362615825_34,6960e5b7-c002-4881-9c78-6477a99cc53d
tch_20200628-214431_34,66d8f496-b95e-11ea-94cc-0242ac110002,std_1593362584643_34,6960e5b7-c002-4881-9c78-6477a99cc53d
tch_20200628-214431_36,c58c6c77-b95e-11ea-840b-0242ac110002,std_1593362743537_36,c7d5c22f-33db-43a2-8c77-ba89fc929102
tch_20200628-214431_37,784faaf7-b95f-11ea-94cc-0242ac110002,std_1593363043427_37,af4bc4ad-c030-4eec-9c9a-4717a348e36a
tch_20200628-214431_38,78aaea37-b95f-11ea-840b-0242ac110002,std_1593363044049_38,650bcd13-5bf8-42d2-bb9c-2730e199979e
tch_20200628-214431_37,66b65bdb-b95f-11ea-840b-0242ac110002,std_1593363013920_37,af4bc4ad-c030-4eec-9c9a-4717a348e36a
tch_20200628-214431_38,68a580da-b95f-11ea-840b-0242ac110002,std_1593363017158_38,650bcd13-5bf8-42d2-bb9c-2730e199979e
tch_20200628-214431_37,56ffd620-b95f-11ea-94cc-0242ac110002,std_1593362987565_37,af4bc4ad-c030-4eec-9c9a-4717a348e36a
tch_20200628-214431_38,57e72907-b95f-11ea-840b-0242ac110002,std_1593362989097_38,650bcd13-5bf8-42d2-bb9c-2730e199979e
tch_20200628-214431_35,acdd4d2a-b95e-11ea-840b-0242ac110002,std_1593362702127_35,f0c1b735-a1f0-40b2-9c36-131cf1d7186f
tch_20200628-214431_34,55abfaa4-b95e-11ea-840b-0242ac110002,std_1593362555833_34,7d2881ee-d1c6-404b-b70c-b2e0fdd2334a
tch_20200628-214431_37,4534c7f0-b95f-11ea-94cc-0242ac110002,std_1593362957701_37,af4bc4ad-c030-4eec-9c9a-4717a348e36a
tch_20200628-214431_38,46c971ac-b95f-11ea-94cc-0242ac110002,std_1593362960347_38,650bcd13-5bf8-42d2-bb9c-2730e199979e
tch_20200628-214431_35,9cfc352f-b95e-11ea-94cc-0242ac110002,std_1593362675464_35,f0c1b735-a1f0-40b2-9c36-131cf1d7186f
tch_20200628-214431_36,b868c6b9-b95e-11ea-94cc-0242ac110002,std_1593362721472_36,a946c089-0334-4be9-8c18-df652b3434e2
tch_20200628-214431_34,4686b88e-b95e-11ea-94cc-0242ac110002,std_1593362530434_34,7d2881ee-d1c6-404b-b70c-b2e0fdd2334a
tch_20200628-214431_38,362c0e7c-b95f-11ea-94cc-0242ac110002,std_1593362932472_38,650bcd13-5bf8-42d2-bb9c-2730e199979e
tch_20200628-214431_35,8b3ff3f2-b95e-11ea-840b-0242ac110002,std_1593362645725_35,f0c1b735-a1f0-40b2-9c36-131cf1d7186f
tch_20200628-214431_37,3534681d-b95f-11ea-840b-0242ac110002,std_1593362930857_37,af4bc4ad-c030-4eec-9c9a-4717a348e36a
tch_20200628-214431_36,a846ae3e-b95e-11ea-94cc-0242ac110002,std_1593362694434_36,a946c089-0334-4be9-8c18-df652b3434e2
tch_20200628-214431_34,367f5404-b95e-11ea-840b-0242ac110002,std_1593362503536_34,7d2881ee-d1c6-404b-b70c-b2e0fdd2334a
tch_20200628-214431_35,7ab9c243-b95e-11ea-94cc-0242ac110002,std_1593362618013_35,f0c1b735-a1f0-40b2-9c36-131cf1d7186f
tch_20200628-214431_36,99829eb8-b95e-11ea-840b-0242ac110002,std_1593362669643_36,a946c089-0334-4be9-8c18-df652b3434e2
tch_20200628-214431_34,2742b923-b95e-11ea-94cc-0242ac110002,std_1593362477974_34,7d2881ee-d1c6-404b-b70c-b2e0fdd2334a
tch_20200628-214431_35,6b681955-b95e-11ea-94cc-0242ac110002,std_1593362592322_35,f0c1b735-a1f0-40b2-9c36-131cf1d7186f
tch_20200628-214431_36,893f6993-b95e-11ea-94cc-0242ac110002,std_1593362642394_36,a946c089-0334-4be9-8c18-df652b3434e2
tch_20200628-214431_34,1784ba0a-b95e-11ea-840b-0242ac110002,std_1593362451280_34,7d2881ee-d1c6-404b-b70c-b2e0fdd2334a
tch_20200628-214431_36,77b22770-b95e-11ea-840b-0242ac110002,std_1593362612928_36,a946c089-0334-4be9-8c18-df652b3434e2
tch_20200628-214431_38,254baf14-b95f-11ea-94cc-0242ac110002,std_1593362904156_38,81676264-e0bc-4a15-88fc-ee03576649b7
tch_20200628-214431_37,25e55775-b95f-11ea-840b-0242ac110002,std_1593362905179_37,00981fee-0273-43c4-93b3-720445dcfef7
tch_20200628-214431_38,13fde76d-b95f-11ea-840b-0242ac110002,std_1593362875116_38,81676264-e0bc-4a15-88fc-ee03576649b7
tch_20200628-214431_37,145b9796-b95f-11ea-840b-0242ac110002,std_1593362875768_37,00981fee-0273-43c4-93b3-720445dcfef7
tch_20200628-214431_38,04327a33-b95f-11ea-840b-0242ac110002,std_1593362848659_38,81676264-e0bc-4a15-88fc-ee03576649b7
tch_20200628-214431_35,59db9ae7-b95e-11ea-840b-0242ac110002,std_1593362562846_35,8e1d0286-2b0e-4cb1-9702-cd59f9569ca7
tch_20200628-214431_37,03669ef1-b95f-11ea-94cc-0242ac110002,std_1593362847310_37,00981fee-0273-43c4-93b3-720445dcfef7
tch_20200628-214431_38,f446db1d-b95e-11ea-94cc-0242ac110002,std_1593362821934_38,81676264-e0bc-4a15-88fc-ee03576649b7
tch_20200628-214431_35,4991af82-b95e-11ea-94cc-0242ac110002,std_1593362535532_35,8e1d0286-2b0e-4cb1-9702-cd59f9569ca7
tch_20200628-214431_36,674d8819-b95e-11ea-94cc-0242ac110002,std_1593362585342_36,cd73a646-2b2a-46ba-a791-40a0afa2b96f
tch_20200628-214431_37,f27af452-b95e-11ea-94cc-0242ac110002,std_1593362818936_37,00981fee-0273-43c4-93b3-720445dcfef7
tch_20200628-214431_38,e4ba2427-b95e-11ea-94cc-0242ac110002,std_1593362795830_38,81676264-e0bc-4a15-88fc-ee03576649b7
tch_20200628-214431_35,37e54d29-b95e-11ea-840b-0242ac110002,std_1593362505873_35,8e1d0286-2b0e-4cb1-9702-cd59f9569ca7
tch_20200628-214431_37,e35b09b0-b95e-11ea-840b-0242ac110002,std_1593362793546_37,00981fee-0273-43c4-93b3-720445dcfef7
tch_20200628-214431_36,574f723d-b95e-11ea-840b-0242ac110002,std_1593362558586_36,cd73a646-2b2a-46ba-a791-40a0afa2b96f
tch_20200628-214431_35,28045c09-b95e-11ea-840b-0242ac110002,std_1593362479256_35,8e1d0286-2b0e-4cb1-9702-cd59f9569ca7
tch_20200628-214431_36,471d05fd-b95e-11ea-94cc-0242ac110002,std_1593362531411_36,cd73a646-2b2a-46ba-a791-40a0afa2b96f
tch_20200628-214431_35,18d1fa90-b95e-11ea-94cc-0242ac110002,std_1593362453451_35,8e1d0286-2b0e-4cb1-9702-cd59f9569ca7
tch_20200628-214431_36,372d2025-b95e-11ea-840b-0242ac110002,std_1593362504658_36,cd73a646-2b2a-46ba-a791-40a0afa2b96f
tch_20200628-214431_38,d6e09c63-b95e-11ea-94cc-0242ac110002,std_1593362772588_38,37f3e567-fdd1-4e7b-98cd-6f30c17336e3
tch_20200628-214431_39,a5584b2d-b95f-11ea-94cc-0242ac110002,std_1593363119013_39,42667b42-a31a-411d-b08e-ec722631ca08
tch_20200628-214431_37,d3b992e1-b95e-11ea-94cc-0242ac110002,std_1593362767322_37,d9c22ac6-314e-426f-846a-163f5b78d977
tch_20200628-214431_36,2779cea4-b95e-11ea-840b-0242ac110002,std_1593362478078_36,cd73a646-2b2a-46ba-a791-40a0afa2b96f
tch_20200628-214431_38,c69e789b-b95e-11ea-840b-0242ac110002,std_1593362745330_38,37f3e567-fdd1-4e7b-98cd-6f30c17336e3
tch_20200628-214431_37,c331da68-b95e-11ea-840b-0242ac110002,std_1593362739603_37,d9c22ac6-314e-426f-846a-163f5b78d977
tch_20200628-214431_39,93e659da-b95f-11ea-94cc-0242ac110002,std_1593363089730_39,42667b42-a31a-411d-b08e-ec722631ca08
tch_20200628-214431_39,83bfacd5-b95f-11ea-840b-0242ac110002,std_1593363062648_39,42667b42-a31a-411d-b08e-ec722631ca08
tch_20200628-214431_37,b2c264f4-b95e-11ea-94cc-0242ac110002,std_1593362712020_37,d9c22ac6-314e-426f-846a-163f5b78d977
tch_20200628-214431_38,b74db9a0-b95e-11ea-94cc-0242ac110002,std_1593362719630_38,37f3e567-fdd1-4e7b-98cd-6f30c17336e3
tch_20200628-214431_37,a01a3d75-b95e-11ea-840b-0242ac110002,std_1593362680712_37,d9c22ac6-314e-426f-846a-163f5b78d977
tch_20200628-214431_38,a583bd77-b95e-11ea-94cc-0242ac110002,std_1593362689801_38,37f3e567-fdd1-4e7b-98cd-6f30c17336e3
tch_20200628-214431_39,719a2338-b95f-11ea-94cc-0242ac110002,std_1593363032207_39,42667b42-a31a-411d-b08e-ec722631ca08
tch_20200628-214431_37,91e2b6f4-b95e-11ea-94cc-0242ac110002,std_1593362656872_37,d9c22ac6-314e-426f-846a-163f5b78d977
tch_20200628-214431_38,98313fcd-b95e-11ea-840b-0242ac110002,std_1593362667421_38,37f3e567-fdd1-4e7b-98cd-6f30c17336e3
tch_20200628-214431_39,614ab95b-b95f-11ea-840b-0242ac110002,std_1593363004846_39,42667b42-a31a-411d-b08e-ec722631ca08
tch_20200628-214431_41,aff03c63-b95f-11ea-840b-0242ac110002,std_1593363136800_41,ca68ecd2-25bc-47d3-a760-d6e4516dd0eb
tch_20200628-214431_40,b3f3eae1-b95f-11ea-94cc-0242ac110002,std_1593363143501_40,aee60350-5b69-4b7a-8fe2-2a34c5d415ad
tch_20200628-214431_41,a0ce7cee-b95f-11ea-840b-0242ac110002,std_1593363111376_41,ca68ecd2-25bc-47d3-a760-d6e4516dd0eb
tch_20200628-214431_40,a3f9cc7b-b95f-11ea-840b-0242ac110002,std_1593363116729_40,aee60350-5b69-4b7a-8fe2-2a34c5d415ad
tch_20200628-214431_41,8fe7b4bb-b95f-11ea-840b-0242ac110002,std_1593363083041_41,ca68ecd2-25bc-47d3-a760-d6e4516dd0eb
tch_20200628-214431_40,9346220a-b95f-11ea-840b-0242ac110002,std_1593363088673_40,aee60350-5b69-4b7a-8fe2-2a34c5d415ad
tch_20200628-214431_37,800cfa76-b95e-11ea-94cc-0242ac110002,std_1593362626896_37,c28adeb1-72e5-4b03-b9b5-3d1265debb06
tch_20200628-214431_41,8031f2ef-b95f-11ea-94cc-0242ac110002,std_1593363056688_41,ca68ecd2-25bc-47d3-a760-d6e4516dd0eb
tch_20200628-214431_39,514a0b53-b95f-11ea-840b-0242ac110002,std_1593362977997_39,f1060fde-a973-4bd0-a4f8-3b788ac737b9
tch_20200628-214431_38,8894aa47-b95e-11ea-94cc-0242ac110002,std_1593362641248_38,bd53dfb4-4509-464d-8a2f-27cc5a6bb2b1
tch_20200628-214431_40,8558276e-b95f-11ea-840b-0242ac110002,std_1593363065303_40,aee60350-5b69-4b7a-8fe2-2a34c5d415ad
tch_20200628-214431_37,704b9f70-b95e-11ea-94cc-0242ac110002,std_1593362600500_37,c28adeb1-72e5-4b03-b9b5-3d1265debb06
tch_20200628-214431_41,70c8a29c-b95f-11ea-94cc-0242ac110002,std_1593363030797_41,ca68ecd2-25bc-47d3-a760-d6e4516dd0eb
tch_20200628-214431_39,4183f54d-b95f-11ea-94cc-0242ac110002,std_1593362951510_39,f1060fde-a973-4bd0-a4f8-3b788ac737b9
tch_20200628-214431_38,78b3e02e-b95e-11ea-840b-0242ac110002,std_1593362614629_38,bd53dfb4-4509-464d-8a2f-27cc5a6bb2b1
tch_20200628-214431_40,763f4156-b95f-11ea-840b-0242ac110002,std_1593363039972_40,aee60350-5b69-4b7a-8fe2-2a34c5d415ad
tch_20200628-214431_37,607fe416-b95e-11ea-94cc-0242ac110002,std_1593362573996_37,c28adeb1-72e5-4b03-b9b5-3d1265debb06
tch_20200628-214431_39,2f55920a-b95f-11ea-840b-0242ac110002,std_1593362920986_39,f1060fde-a973-4bd0-a4f8-3b788ac737b9
tch_20200628-214431_38,6a27f86d-b95e-11ea-840b-0242ac110002,std_1593362590196_38,bd53dfb4-4509-464d-8a2f-27cc5a6bb2b1
tch_20200628-214431_37,51dddc0b-b95e-11ea-840b-0242ac110002,std_1593362549460_37,c28adeb1-72e5-4b03-b9b5-3d1265debb06
tch_20200628-214431_39,1e415128-b95f-11ea-94cc-0242ac110002,std_1593362892318_39,f1060fde-a973-4bd0-a4f8-3b788ac737b9
tch_20200628-214431_38,5ae7b414-b95e-11ea-94cc-0242ac110002,std_1593362564633_38,bd53dfb4-4509-464d-8a2f-27cc5a6bb2b1
tch_20200628-214431_37,41eeb9d4-b95e-11ea-840b-0242ac110002,std_1593362522458_37,c28adeb1-72e5-4b03-b9b5-3d1265debb06
tch_20200628-214431_39,0cf62178-b95f-11ea-840b-0242ac110002,std_1593362863313_39,f1060fde-a973-4bd0-a4f8-3b788ac737b9
tch_20200628-214431_38,4a7901b5-b95e-11ea-94cc-0242ac110002,std_1593362536790_38,bd53dfb4-4509-464d-8a2f-27cc5a6bb2b1
tch_20200628-214431_41,60a77424-b95f-11ea-840b-0242ac110002,std_1593363003716_41,3d1a5439-ca79-4fc6-9cc6-d8da57dc718a
tch_20200628-214431_40,681612c9-b95f-11ea-840b-0242ac110002,std_1593363016233_40,d9f0f0a7-1b41-4b5a-b0c7-473d70afec7f
tch_20200628-214431_41,5030abe7-b95f-11ea-94cc-0242ac110002,std_1593362976144_41,3d1a5439-ca79-4fc6-9cc6-d8da57dc718a
tch_20200628-214431_40,56f79885-b95f-11ea-94cc-0242ac110002,std_1593362987492_40,d9f0f0a7-1b41-4b5a-b0c7-473d70afec7f
tch_20200628-214431_41,3e0aaccd-b95f-11ea-840b-0242ac110002,std_1593362945696_41,3d1a5439-ca79-4fc6-9cc6-d8da57dc718a
tch_20200628-214431_40,4557449b-b95f-11ea-94cc-0242ac110002,std_1593362957921_40,d9f0f0a7-1b41-4b5a-b0c7-473d70afec7f
tch_20200628-214431_39,fd2758c4-b95e-11ea-840b-0242ac110002,std_1593362836831_39,382b67b8-4bf8-48bd-bd33-505f831336c0
tch_20200628-214431_42,d1966f12-b95f-11ea-840b-0242ac110002,std_1593363193228_42,241f73b2-090a-49b8-8ede-381473684897
tch_20200628-214431_40,373b5b98-b95f-11ea-94cc-0242ac110002,std_1593362934262_40,d9f0f0a7-1b41-4b5a-b0c7-473d70afec7f
tch_20200628-214431_41,2fc67bc2-b95f-11ea-94cc-0242ac110002,std_1593362921736_41,3d1a5439-ca79-4fc6-9cc6-d8da57dc718a
tch_20200628-214431_39,edd89553-b95e-11ea-94cc-0242ac110002,std_1593362811113_39,382b67b8-4bf8-48bd-bd33-505f831336c0
tch_20200628-214431_42,c1df9bb0-b95f-11ea-840b-0242ac110002,std_1593363166873_42,241f73b2-090a-49b8-8ede-381473684897
tch_20200628-214431_41,1e4d10a5-b95f-11ea-840b-0242ac110002,std_1593362892448_41,3d1a5439-ca79-4fc6-9cc6-d8da57dc718a
tch_20200628-214431_39,dee734c0-b95e-11ea-840b-0242ac110002,std_1593362786077_39,382b67b8-4bf8-48bd-bd33-505f831336c0
tch_20200628-214431_40,270c2428-b95f-11ea-840b-0242ac110002,std_1593362907101_40,d9f0f0a7-1b41-4b5a-b0c7-473d70afec7f
tch_20200628-214431_42,b23830dc-b95f-11ea-94cc-0242ac110002,std_1593363140602_42,241f73b2-090a-49b8-8ede-381473684897
tch_20200628-214431_39,cd35c9b8-b95e-11ea-840b-0242ac110002,std_1593362756348_39,382b67b8-4bf8-48bd-bd33-505f831336c0
tch_20200628-214431_42,a377cad0-b95f-11ea-840b-0242ac110002,std_1593363115863_42,241f73b2-090a-49b8-8ede-381473684897
tch_20200628-214431_43,dbba9100-b95f-11ea-94cc-0242ac110002,std_1593363210246_43,ed420cd3-56e5-4be7-9ee5-b8d89f2a1fc2
tch_20200628-214431_39,bc48c018-b95e-11ea-94cc-0242ac110002,std_1593362728006_39,382b67b8-4bf8-48bd-bd33-505f831336c0
tch_20200628-214431_42,9379dbda-b95f-11ea-840b-0242ac110002,std_1593363089034_42,241f73b2-090a-49b8-8ede-381473684897
tch_20200628-214431_43,cd75ea9d-b95f-11ea-94cc-0242ac110002,std_1593363186311_43,ed420cd3-56e5-4be7-9ee5-b8d89f2a1fc2
tch_20200628-214431_41,0f9c1408-b95f-11ea-840b-0242ac110002,std_1593362867806_41,2c503c59-bdcb-4e46-a422-4d3db2a0de09
tch_20200628-214431_43,bd3bb621-b95f-11ea-840b-0242ac110002,std_1593363159103_43,ed420cd3-56e5-4be7-9ee5-b8d89f2a1fc2
tch_20200628-214431_40,16713144-b95f-11ea-840b-0242ac110002,std_1593362879251_40,ba16d5ab-a934-4d30-9a96-3967e6d53605
tch_20200628-214431_41,01cff948-b95f-11ea-94cc-0242ac110002,std_1593362844639_41,2c503c59-bdcb-4e46-a422-4d3db2a0de09
tch_20200628-214431_43,acf48944-b95f-11ea-840b-0242ac110002,std_1593363131761_43,ed420cd3-56e5-4be7-9ee5-b8d89f2a1fc2
tch_20200628-214431_40,057a639e-b95f-11ea-840b-0242ac110002,std_1593362850807_40,ba16d5ab-a934-4d30-9a96-3967e6d53605
tch_20200628-214431_41,f38782e7-b95e-11ea-94cc-0242ac110002,std_1593362820673_41,2c503c59-bdcb-4e46-a422-4d3db2a0de09
tch_20200628-214431_39,adce63fb-b95e-11ea-94cc-0242ac110002,std_1593362703700_39,6d42bcb4-eaab-424f-ae22-967135dfa93f
tch_20200628-214431_43,9e438c1f-b95f-11ea-840b-0242ac110002,std_1593363107133_43,ed420cd3-56e5-4be7-9ee5-b8d89f2a1fc2
tch_20200628-214431_40,f3471e33-b95e-11ea-840b-0242ac110002,std_1593362820253_40,ba16d5ab-a934-4d30-9a96-3967e6d53605
tch_20200628-214431_41,e2dd4e5d-b95e-11ea-840b-0242ac110002,std_1593362792720_41,2c503c59-bdcb-4e46-a422-4d3db2a0de09
tch_20200628-214431_39,a0794d71-b95e-11ea-840b-0242ac110002,std_1593362681310_39,6d42bcb4-eaab-424f-ae22-967135dfa93f
tch_20200628-214431_40,e575d34d-b95e-11ea-94cc-0242ac110002,std_1593362797076_40,ba16d5ab-a934-4d30-9a96-3967e6d53605
tch_20200628-214431_42,80b7eb97-b95f-11ea-840b-0242ac110002,std_1593363057564_42,d317f6ce-498c-4ef8-aca5-3a8359315cd3
tch_20200628-214431_44,eaba702b-b95f-11ea-840b-0242ac110002,std_1593363235418_44,4f92fa08-93d6-47b7-aac8-4ace4595ce3d
tch_20200628-214431_39,91414745-b95e-11ea-94cc-0242ac110002,std_1593362655800_39,6d42bcb4-eaab-424f-ae22-967135dfa93f
tch_20200628-214431_41,d433a4aa-b95e-11ea-840b-0242ac110002,std_1593362768116_41,2c503c59-bdcb-4e46-a422-4d3db2a0de09
tch_20200628-214431_42,6fe239e5-b95f-11ea-94cc-0242ac110002,std_1593363029310_42,d317f6ce-498c-4ef8-aca5-3a8359315cd3
tch_20200628-214431_44,dc9623e2-b95f-11ea-94cc-0242ac110002,std_1593363211687_44,4f92fa08-93d6-47b7-aac8-4ace4595ce3d
tch_20200628-214431_40,d50ced99-b95e-11ea-94cc-0242ac110002,std_1593362769549_40,ba16d5ab-a934-4d30-9a96-3967e6d53605
tch_20200628-214431_39,80fd9c5d-b95e-11ea-94cc-0242ac110002,std_1593362628525_39,6d42bcb4-eaab-424f-ae22-967135dfa93f
tch_20200628-214431_42,5f5ec799-b95f-11ea-840b-0242ac110002,std_1593363001620_42,d317f6ce-498c-4ef8-aca5-3a8359315cd3
tch_20200628-214431_44,ca4d8149-b95f-11ea-840b-0242ac110002,std_1593363181027_44,4f92fa08-93d6-47b7-aac8-4ace4595ce3d
tch_20200628-214431_39,71007067-b95e-11ea-840b-0242ac110002,std_1593362601388_39,6d42bcb4-eaab-424f-ae22-967135dfa93f
tch_20200628-214431_43,8cafbbd3-b95f-11ea-94cc-0242ac110002,std_1593363077629_43,57d9fee7-92f4-45bb-8ed7-c47ea5f065cc
tch_20200628-214431_44,ba9351d1-b95f-11ea-94cc-0242ac110002,std_1593363154621_44,4f92fa08-93d6-47b7-aac8-4ace4595ce3d
tch_20200628-214431_42,517e6160-b95f-11ea-840b-0242ac110002,std_1593362978319_42,d317f6ce-498c-4ef8-aca5-3a8359315cd3
tch_20200628-214431_43,7c334dd9-b95f-11ea-840b-0242ac110002,std_1593363049954_43,57d9fee7-92f4-45bb-8ed7-c47ea5f065cc
tch_20200628-214431_44,ac75bbfe-b95f-11ea-94cc-0242ac110002,std_1593363130901_44,4f92fa08-93d6-47b7-aac8-4ace4595ce3d
tch_20200628-214431_42,43e7fc63-b95f-11ea-840b-0242ac110002,std_1593362955527_42,d317f6ce-498c-4ef8-aca5-3a8359315cd3
tch_20200628-214431_40,c4f5f907-b95e-11ea-94cc-0242ac110002,std_1593362742545_40,4731ab14-2876-41c8-bc33-b27ad527d84f
tch_20200628-214431_41,c4deee15-b95e-11ea-94cc-0242ac110002,std_1593362742397_41,be27fb05-cf2d-4961-b969-684e3c31eff1
tch_20200628-214431_43,6a5f8d40-b95f-11ea-840b-0242ac110002,std_1593363020057_43,57d9fee7-92f4-45bb-8ed7-c47ea5f065cc
tch_20200628-214431_40,b47b3916-b95e-11ea-94cc-0242ac110002,std_1593362714869_40,4731ab14-2876-41c8-bc33-b27ad527d84f
tch_20200628-214431_41,b4aa5ef9-b95e-11ea-94cc-0242ac110002,std_1593362715216_41,be27fb05-cf2d-4961-b969-684e3c31eff1
tch_20200628-214431_43,5ae5c2aa-b95f-11ea-94cc-0242ac110002,std_1593362994088_43,57d9fee7-92f4-45bb-8ed7-c47ea5f065cc
tch_20200628-214431_40,a44dd4e8-b95e-11ea-840b-0242ac110002,std_1593362687757_40,4731ab14-2876-41c8-bc33-b27ad527d84f
tch_20200628-214431_41,a4428b23-b95e-11ea-840b-0242ac110002,std_1593362687687_41,be27fb05-cf2d-4961-b969-684e3c31eff1
tch_20200628-214431_43,4b229330-b95f-11ea-840b-0242ac110002,std_1593362967674_43,57d9fee7-92f4-45bb-8ed7-c47ea5f065cc
tch_20200628-214431_41,93f9fe32-b95e-11ea-840b-0242ac110002,std_1593362660369_41,be27fb05-cf2d-4961-b969-684e3c31eff1
tch_20200628-214431_40,93a108e0-b95e-11ea-840b-0242ac110002,std_1593362659781_40,4731ab14-2876-41c8-bc33-b27ad527d84f
tch_20200628-214431_42,358fceb4-b95f-11ea-94cc-0242ac110002,std_1593362931460_42,cee727d0-66e1-431e-bfea-8f75a0f8190b
tch_20200628-214431_45,ff3d99a4-b95f-11ea-840b-0242ac110002,std_1593363269830_45,9f902d05-9483-4f6f-8a3d-a18ead0bf25b
tch_20200628-214431_44,9da1a71d-b95f-11ea-94cc-0242ac110002,std_1593363106060_44,3aa01fe2-e10d-4a8a-8eaa-015f011870a6
