teacher,stduuid,stdextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200628-214431_15,6b129bc9-b95d-11ea-840b-0242ac110002,std_1593362162228_15,class_20200628-214431_15,8FC8-E2A2,7fe98eab-fc0d-4585-ac33-da7f648bd511,51929c98-e4c5-4fdc-9018-08f2e43fef8a,7e443379-33e2-48e9-915c-d38f42c336b1,364fd96e-5522-4af9-af78-eb48ab6346c6,76e6d8ea-587f-4c10-9af4-9be90c8980a5
tch_20200628-214431_16,6ad43306-b95d-11ea-94cc-0242ac110002,std_1593362161836_16,class_20200628-214431_16,aA3n-DTY7,355ebc27-c8c5-44db-adb1-9b1ef6412283,9683f62f-2673-4b34-9c46-7f2e878d5e8a,c0cd1467-c905-4cdb-a61c-8b05714f2943,a65c5118-2818-4e15-b458-21c304281128,88e9ce0c-3053-473b-8343-951307e18611
tch_20200628-214431_13,6b1e0d14-b95d-11ea-94cc-0242ac110002,std_1593362162270_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
tch_20200628-214431_25,6c3e22d1-b95d-11ea-840b-0242ac110002,std_1593362164224_25,class_20200628-214431_25,xqDr-nrX4,4dcff992-37d3-408c-a2ea-896dee656f91,367da70a-e0a4-4070-b740-45025d94521c,b5aa7a14-5f46-4297-b2aa-b7bc3fb5213c,b0bbf95f-a3e0-4b5f-b761-000a73ee8291,4b4af9f7-9f63-4784-b2bc-e38fb23be0d2
tch_20200628-214431_12,6dda6e76-b95d-11ea-840b-0242ac110002,std_1593362166867_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_22,6d7df5f5-b95d-11ea-840b-0242ac110002,std_1593362166315_22,class_20200628-214431_22,J9h6-WTDm,d31f5d0e-25d0-4d5a-b346-1332938e162c,17ee72b7-04fd-4aa0-b58a-2203072b5f0d,a95e3855-daf9-4dfd-8819-337d115fb56f,e92c8ccf-6941-4608-97b6-ba66cbf73740,1dc6a4fb-5370-4088-ad9c-5c24c2e7b4c4
tch_20200628-214431_8,703b1a7b-b95d-11ea-94cc-0242ac110002,std_1593362170883_8,class_20200628-214431_8,7cbY-82Qm,9540b650-79c9-44fa-95e5-5ce884aeedaf,c8e649f3-17ee-4aea-91b4-d0b254a94500,32171858-6003-42d1-a21b-9ec59ca28ad2,9caab2a8-16d2-4450-b11e-c4fc62bb77d1,2067e5ae-63f3-4505-be42-f2b258620adb
tch_20200628-214431_11,6fabab66-b95d-11ea-840b-0242ac110002,std_1593362169965_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_20,70aeeac5-b95d-11ea-94cc-0242ac110002,std_1593362171635_20,class_20200628-214431_20,V3E8-4ciF,b6e7df1c-6720-49e2-88c4-c2d0b39f0ec9,ad98da68-155e-42da-a14b-05b9bb8c49a5,8a84a95b-6d50-49d7-9a28-eca471651b75,47ecd8ea-b8d6-47d2-a79b-63f946aa7aef,efb35ea3-78c5-4e6b-b2cd-b64caadaba85
tch_20200628-214431_19,73951b35-b95d-11ea-94cc-0242ac110002,std_1593362176491_19,class_20200628-214431_19,8WDC-v6JK,30c3c7b6-cefa-465a-9d74-2ce62b1cbf84,c05c1c23-8469-4084-a097-75c76df95ec6,78c5a625-0f46-4ed2-bdb4-cc3b1fac56f6,e3e2f8bd-d226-4df6-b431-ecadd2ac6d97,9a69c988-6ce6-4a9b-9d45-364db3605ff3
tch_20200628-214431_21,73fda089-b95d-11ea-840b-0242ac110002,std_1593362177198_21,class_20200628-214431_21,Tozf-3K9h,8a56b5fb-412c-433d-8320-b1db098de0f6,a4f22800-88cb-4a35-9dcb-9204755825c6,c1fd85ab-5e5b-46a4-857d-fa5393151b61,4637fc25-4e95-4602-be73-d72a8322979c,3a5c6500-9cc9-4063-b9ac-4d5a29a3fbf8
tch_20200628-214431_23,769429bd-b95d-11ea-94cc-0242ac110002,std_1593362181479_23,class_20200628-214431_23,s3i3-6dQB,64822b39-9b08-438a-a437-69f3038abd6d,ad6f12a2-9f5e-4d71-9b6a-8d63a4ffc4d9,5ea55b8d-9a28-41aa-a303-879ce14349ff,4eeeb6ee-ae35-4278-a2f2-8bfc85226755,a09dd443-1f07-4039-a251-aeee3ecb9ae1
tch_20200628-214431_14,74b64206-b95d-11ea-840b-0242ac110002,std_1593362178342_14,class_20200628-214431_14,342h-vZB7,f54cc265-1df8-4d58-b39c-c0a333b7360a,5477db82-ae3e-4340-9c01-15ad4f8993c5,cdfa1184-9e5f-4c0b-a1e9-d06682f8ddbd,66e98601-54fa-4ef0-8228-2d7f71f06111,c47f8ae8-3c9b-49f4-b733-8817709631c8
tch_20200628-214431_10,7858489c-b95d-11ea-840b-0242ac110002,std_1593362184513_10,class_20200628-214431_10,pLp4-Ps6q,c5e130b2-b616-4b3b-a90b-2a53e4b10bd3,5980dc6d-da86-48bc-a767-63010ab1345b,dab5ce2a-866e-4649-a778-c87da44b3bd1,23d5b593-f044-4a16-8d6e-869aeea312bc,6f7a3a70-e34b-495b-89e5-c52230f43e5b
tch_20200628-214431_18,79cb395f-b95d-11ea-840b-0242ac110002,std_1593362186972_18,class_20200628-214431_18,TQ62-b3yt,8e3af0f9-d06f-471a-885e-079c30898263,9841c728-ea24-4491-b36b-38db5c42d0f6,a9e488a0-c72f-48ee-bd96-9a1df13f1b7c,be24d176-7d5f-45b9-831d-4f433a53c2f8,9c7fe5ce-4ba8-45ea-ac71-a9a2ad131457
tch_20200628-214431_15,7aba05bf-b95d-11ea-94cc-0242ac110002,std_1593362188494_15,class_20200628-214431_15,8FC8-E2A2,7fe98eab-fc0d-4585-ac33-da7f648bd511,51929c98-e4c5-4fdc-9018-08f2e43fef8a,7e443379-33e2-48e9-915c-d38f42c336b1,364fd96e-5522-4af9-af78-eb48ab6346c6,76e6d8ea-587f-4c10-9af4-9be90c8980a5
tch_20200628-214431_13,7b7c9335-b95d-11ea-840b-0242ac110002,std_1593362189790_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
tch_20200628-214431_9,77e7abbe-b95d-11ea-840b-0242ac110002,std_1593362183775_9,class_20200628-214431_9,GA9v-KAXq,98308f94-723f-4770-a75e-6f057404e306,191ce5d9-8385-4dc4-bfdb-84a54ed25a5a,af9beaf8-1d7f-423f-b8ba-8b0a657b1b5f,b36829a7-6a72-4b16-91d4-147b2a75d36e,2c013594-c5d7-4ea3-a5ab-eb1a285ffb65
tch_20200628-214431_24,79b1e47d-b95d-11ea-94cc-0242ac110002,std_1593362186783_24,class_20200628-214431_24,sKuQ-gV3a,1777a05a-469c-42c4-8da0-055c61fa7e1b,666fc514-767c-4a1c-b711-e1cafeb990d0,143fe3fe-da28-4878-818b-1ccbdcbc2f50,4307bcf1-b234-4ed9-98e2-e9bbc389aab4,2215cacd-a57d-4e62-a1f0-6d4b6de316be
tch_20200628-214431_12,7d677313-b95d-11ea-840b-0242ac110002,std_1593362192995_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_16,7b747c05-b95d-11ea-94cc-0242ac110002,std_1593362189716_16,class_20200628-214431_16,aA3n-DTY7,355ebc27-c8c5-44db-adb1-9b1ef6412283,9683f62f-2673-4b34-9c46-7f2e878d5e8a,c0cd1467-c905-4cdb-a61c-8b05714f2943,a65c5118-2818-4e15-b458-21c304281128,88e9ce0c-3053-473b-8343-951307e18611
tch_20200628-214431_17,7a49b810-b95d-11ea-94cc-0242ac110002,std_1593362187748_17,class_20200628-214431_17,V9rD-7qd3,b2a18691-9841-461a-aebc-8749fe7a42c5,296e9257-f7e0-4e5f-8c17-9a84db0faf2b,1c6496fc-0985-4c0c-900b-1fbac8c036d6,d8f98adc-295d-4e9a-8099-247e5e0dd40f,46b62543-10f9-47e4-9f5e-3b51943af566
tch_20200628-214431_25,7c1b1c88-b95d-11ea-94cc-0242ac110002,std_1593362190799_25,class_20200628-214431_25,xqDr-nrX4,4dcff992-37d3-408c-a2ea-896dee656f91,367da70a-e0a4-4070-b740-45025d94521c,b5aa7a14-5f46-4297-b2aa-b7bc3fb5213c,b0bbf95f-a3e0-4b5f-b761-000a73ee8291,4b4af9f7-9f63-4784-b2bc-e38fb23be0d2
tch_20200628-214431_20,808ca742-b95d-11ea-840b-0242ac110002,std_1593362198277_20,class_20200628-214431_20,V3E8-4ciF,b6e7df1c-6720-49e2-88c4-c2d0b39f0ec9,ad98da68-155e-42da-a14b-05b9bb8c49a5,8a84a95b-6d50-49d7-9a28-eca471651b75,47ecd8ea-b8d6-47d2-a79b-63f946aa7aef,efb35ea3-78c5-4e6b-b2cd-b64caadaba85
tch_20200628-214431_22,7d70e8b3-b95d-11ea-94cc-0242ac110002,std_1593362193060_22,class_20200628-214431_22,J9h6-WTDm,d31f5d0e-25d0-4d5a-b346-1332938e162c,17ee72b7-04fd-4aa0-b58a-2203072b5f0d,a95e3855-daf9-4dfd-8819-337d115fb56f,e92c8ccf-6941-4608-97b6-ba66cbf73740,1dc6a4fb-5370-4088-ad9c-5c24c2e7b4c4
tch_20200628-214431_26,806bb218-b95d-11ea-840b-0242ac110002,std_1593362197770_26,class_20200628-214431_26,s4Lb-dC48,0b716089-8f02-4d3d-8d4a-243fa6ad5859,e802da7d-2696-46d3-882a-075f3144b402,e3cf0c68-1183-48eb-a336-e46c6c12cd6e,c38fc009-febe-4645-8984-16553fa0e197,994b4bc5-bcc7-4367-98da-9e5425dbbcd7
tch_20200628-214431_11,805480c8-b95d-11ea-94cc-0242ac110002,std_1593362197868_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_21,8606058f-b95d-11ea-840b-0242ac110002,std_1593362207462_21,class_20200628-214431_21,Tozf-3K9h,8a56b5fb-412c-433d-8320-b1db098de0f6,a4f22800-88cb-4a35-9dcb-9204755825c6,c1fd85ab-5e5b-46a4-857d-fa5393151b61,4637fc25-4e95-4602-be73-d72a8322979c,3a5c6500-9cc9-4063-b9ac-4d5a29a3fbf8
tch_20200628-214431_19,84314570-b95d-11ea-840b-0242ac110002,std_1593362204401_19,class_20200628-214431_19,8WDC-v6JK,30c3c7b6-cefa-465a-9d74-2ce62b1cbf84,c05c1c23-8469-4084-a097-75c76df95ec6,78c5a625-0f46-4ed2-bdb4-cc3b1fac56f6,e3e2f8bd-d226-4df6-b431-ecadd2ac6d97,9a69c988-6ce6-4a9b-9d45-364db3605ff3
tch_20200628-214431_14,86b3d154-b95d-11ea-94cc-0242ac110002,std_1593362208581_14,class_20200628-214431_14,342h-vZB7,f54cc265-1df8-4d58-b39c-c0a333b7360a,5477db82-ae3e-4340-9c01-15ad4f8993c5,cdfa1184-9e5f-4c0b-a1e9-d06682f8ddbd,66e98601-54fa-4ef0-8228-2d7f71f06111,c47f8ae8-3c9b-49f4-b733-8817709631c8
tch_20200628-214431_10,88da5b7a-b95d-11ea-94cc-0242ac110002,std_1593362212210_10,class_20200628-214431_10,pLp4-Ps6q,c5e130b2-b616-4b3b-a90b-2a53e4b10bd3,5980dc6d-da86-48bc-a767-63010ab1345b,dab5ce2a-866e-4649-a778-c87da44b3bd1,23d5b593-f044-4a16-8d6e-869aeea312bc,6f7a3a70-e34b-495b-89e5-c52230f43e5b
tch_20200628-214431_23,868547bb-b95d-11ea-94cc-0242ac110002,std_1593362208299_23,class_20200628-214431_23,s3i3-6dQB,64822b39-9b08-438a-a437-69f3038abd6d,ad6f12a2-9f5e-4d71-9b6a-8d63a4ffc4d9,5ea55b8d-9a28-41aa-a303-879ce14349ff,4eeeb6ee-ae35-4278-a2f2-8bfc85226755,a09dd443-1f07-4039-a251-aeee3ecb9ae1
tch_20200628-214431_13,89afd36f-b95d-11ea-840b-0242ac110002,std_1593362213578_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
tch_20200628-214431_24,8a05201a-b95d-11ea-840b-0242ac110002,std_1593362214175_24,class_20200628-214431_24,sKuQ-gV3a,1777a05a-469c-42c4-8da0-055c61fa7e1b,666fc514-767c-4a1c-b711-e1cafeb990d0,143fe3fe-da28-4878-818b-1ccbdcbc2f50,4307bcf1-b234-4ed9-98e2-e9bbc389aab4,2215cacd-a57d-4e62-a1f0-6d4b6de316be
tch_20200628-214431_17,8b52d509-b95d-11ea-840b-0242ac110002,std_1593362216377_17,class_20200628-214431_17,V9rD-7qd3,b2a18691-9841-461a-aebc-8749fe7a42c5,296e9257-f7e0-4e5f-8c17-9a84db0faf2b,1c6496fc-0985-4c0c-900b-1fbac8c036d6,d8f98adc-295d-4e9a-8099-247e5e0dd40f,46b62543-10f9-47e4-9f5e-3b51943af566
tch_20200628-214431_16,8b2ef9c7-b95d-11ea-840b-0242ac110002,std_1593362216122_16,class_20200628-214431_16,aA3n-DTY7,355ebc27-c8c5-44db-adb1-9b1ef6412283,9683f62f-2673-4b34-9c46-7f2e878d5e8a,c0cd1467-c905-4cdb-a61c-8b05714f2943,a65c5118-2818-4e15-b458-21c304281128,88e9ce0c-3053-473b-8343-951307e18611
tch_20200628-214431_18,88f55cea-b95d-11ea-94cc-0242ac110002,std_1593362212363_18,class_20200628-214431_18,TQ62-b3yt,8e3af0f9-d06f-471a-885e-079c30898263,9841c728-ea24-4491-b36b-38db5c42d0f6,a9e488a0-c72f-48ee-bd96-9a1df13f1b7c,be24d176-7d5f-45b9-831d-4f433a53c2f8,9c7fe5ce-4ba8-45ea-ac71-a9a2ad131457
tch_20200628-214431_12,8af2db67-b95d-11ea-840b-0242ac110002,std_1593362215717_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_15,8960f0df-b95d-11ea-94cc-0242ac110002,std_1593362213104_15,class_20200628-214431_15,8FC8-E2A2,7fe98eab-fc0d-4585-ac33-da7f648bd511,51929c98-e4c5-4fdc-9018-08f2e43fef8a,7e443379-33e2-48e9-915c-d38f42c336b1,364fd96e-5522-4af9-af78-eb48ab6346c6,76e6d8ea-587f-4c10-9af4-9be90c8980a5
tch_20200628-214431_25,8bdf367f-b95d-11ea-840b-0242ac110002,std_1593362217287_25,class_20200628-214431_25,xqDr-nrX4,4dcff992-37d3-408c-a2ea-896dee656f91,367da70a-e0a4-4070-b740-45025d94521c,b5aa7a14-5f46-4297-b2aa-b7bc3fb5213c,b0bbf95f-a3e0-4b5f-b761-000a73ee8291,4b4af9f7-9f63-4784-b2bc-e38fb23be0d2
tch_20200628-214431_22,8e4cdbbf-b95d-11ea-840b-0242ac110002,std_1593362221319_22,class_20200628-214431_22,J9h6-WTDm,d31f5d0e-25d0-4d5a-b346-1332938e162c,17ee72b7-04fd-4aa0-b58a-2203072b5f0d,a95e3855-daf9-4dfd-8819-337d115fb56f,e92c8ccf-6941-4608-97b6-ba66cbf73740,1dc6a4fb-5370-4088-ad9c-5c24c2e7b4c4
tch_20200628-214431_26,8ec0fa51-b95d-11ea-840b-0242ac110002,std_1593362222117_26,class_20200628-214431_26,s4Lb-dC48,0b716089-8f02-4d3d-8d4a-243fa6ad5859,e802da7d-2696-46d3-882a-075f3144b402,e3cf0c68-1183-48eb-a336-e46c6c12cd6e,c38fc009-febe-4645-8984-16553fa0e197,994b4bc5-bcc7-4367-98da-9e5425dbbcd7
tch_20200628-214431_20,8e329d0d-b95d-11ea-94cc-0242ac110002,std_1593362221170_20,class_20200628-214431_20,V3E8-4ciF,b6e7df1c-6720-49e2-88c4-c2d0b39f0ec9,ad98da68-155e-42da-a14b-05b9bb8c49a5,8a84a95b-6d50-49d7-9a28-eca471651b75,47ecd8ea-b8d6-47d2-a79b-63f946aa7aef,efb35ea3-78c5-4e6b-b2cd-b64caadaba85
tch_20200628-214431_11,8f4f0961-b95d-11ea-94cc-0242ac110002,std_1593362223050_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_21,946d2766-b95d-11ea-840b-0242ac110002,std_1593362231617_21,class_20200628-214431_21,Tozf-3K9h,8a56b5fb-412c-433d-8320-b1db098de0f6,a4f22800-88cb-4a35-9dcb-9204755825c6,c1fd85ab-5e5b-46a4-857d-fa5393151b61,4637fc25-4e95-4602-be73-d72a8322979c,3a5c6500-9cc9-4063-b9ac-4d5a29a3fbf8
tch_20200628-214431_27,955257ca-b95d-11ea-94cc-0242ac110002,std_1593362232833_27,class_20200628-214431_27,9X4t-M8AD,52b3274f-bdd8-4aea-8938-ea317fae3ac8,3a37d3f0-a8cb-4125-a62a-b701494149c7,454f6892-f34a-4850-85d4-72996a482b9c,cc60b37f-93cb-4524-b53b-27e74081beca,bac8878a-05d8-42c0-8e90-415c38dd0a5e
tch_20200628-214431_19,9592bbfe-b95d-11ea-840b-0242ac110002,std_1593362233545_19,class_20200628-214431_19,8WDC-v6JK,30c3c7b6-cefa-465a-9d74-2ce62b1cbf84,c05c1c23-8469-4084-a097-75c76df95ec6,78c5a625-0f46-4ed2-bdb4-cc3b1fac56f6,e3e2f8bd-d226-4df6-b431-ecadd2ac6d97,9a69c988-6ce6-4a9b-9d45-364db3605ff3
tch_20200628-214431_16,992691a2-b95d-11ea-840b-0242ac110002,std_1593362239475_16,class_20200628-214431_16,aA3n-DTY7,355ebc27-c8c5-44db-adb1-9b1ef6412283,9683f62f-2673-4b34-9c46-7f2e878d5e8a,c0cd1467-c905-4cdb-a61c-8b05714f2943,a65c5118-2818-4e15-b458-21c304281128,88e9ce0c-3053-473b-8343-951307e18611
tch_20200628-214431_23,97e62258-b95d-11ea-94cc-0242ac110002,std_1593362237437_23,class_20200628-214431_23,s3i3-6dQB,64822b39-9b08-438a-a437-69f3038abd6d,ad6f12a2-9f5e-4d71-9b6a-8d63a4ffc4d9,5ea55b8d-9a28-41aa-a303-879ce14349ff,4eeeb6ee-ae35-4278-a2f2-8bfc85226755,a09dd443-1f07-4039-a251-aeee3ecb9ae1
tch_20200628-214431_12,99900133-b95d-11ea-94cc-0242ac110002,std_1593362240252_12,class_20200628-214431_12,7C7b-gp9s,c0bfa7f3-706e-4ae4-a15f-02337f58988d,14c951d0-55aa-4912-b800-c0ef80d8d091,f5fc8eaf-21c2-48d3-93b4-3d3086550e4c,11264e94-51a0-4713-b939-9812e0889cc0,84fb5c72-dd6e-4840-bbdc-a95738a50e93
tch_20200628-214431_17,99249596-b95d-11ea-94cc-0242ac110002,std_1593362239410_17,class_20200628-214431_17,V9rD-7qd3,b2a18691-9841-461a-aebc-8749fe7a42c5,296e9257-f7e0-4e5f-8c17-9a84db0faf2b,1c6496fc-0985-4c0c-900b-1fbac8c036d6,d8f98adc-295d-4e9a-8099-247e5e0dd40f,46b62543-10f9-47e4-9f5e-3b51943af566
tch_20200628-214431_13,98c2513a-b95d-11ea-94cc-0242ac110002,std_1593362238897_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
tch_20200628-214431_14,972f7bbf-b95d-11ea-94cc-0242ac110002,std_1593362236255_14,class_20200628-214431_14,342h-vZB7,f54cc265-1df8-4d58-b39c-c0a333b7360a,5477db82-ae3e-4340-9c01-15ad4f8993c5,cdfa1184-9e5f-4c0b-a1e9-d06682f8ddbd,66e98601-54fa-4ef0-8228-2d7f71f06111,c47f8ae8-3c9b-49f4-b733-8817709631c8
tch_20200628-214431_18,99659660-b95d-11ea-840b-0242ac110002,std_1593362239948_18,class_20200628-214431_18,TQ62-b3yt,8e3af0f9-d06f-471a-885e-079c30898263,9841c728-ea24-4491-b36b-38db5c42d0f6,a9e488a0-c72f-48ee-bd96-9a1df13f1b7c,be24d176-7d5f-45b9-831d-4f433a53c2f8,9c7fe5ce-4ba8-45ea-ac71-a9a2ad131457
tch_20200628-214431_15,9a1ab4dc-b95d-11ea-840b-0242ac110002,std_1593362241157_15,class_20200628-214431_15,8FC8-E2A2,7fe98eab-fc0d-4585-ac33-da7f648bd511,51929c98-e4c5-4fdc-9018-08f2e43fef8a,7e443379-33e2-48e9-915c-d38f42c336b1,364fd96e-5522-4af9-af78-eb48ab6346c6,76e6d8ea-587f-4c10-9af4-9be90c8980a5
tch_20200628-214431_24,990a56a2-b95d-11ea-840b-0242ac110002,std_1593362239353_24,class_20200628-214431_24,sKuQ-gV3a,1777a05a-469c-42c4-8da0-055c61fa7e1b,666fc514-767c-4a1c-b711-e1cafeb990d0,143fe3fe-da28-4878-818b-1ccbdcbc2f50,4307bcf1-b234-4ed9-98e2-e9bbc389aab4,2215cacd-a57d-4e62-a1f0-6d4b6de316be
tch_20200628-214431_22,9d253604-b95d-11ea-840b-0242ac110002,std_1593362246249_22,class_20200628-214431_22,J9h6-WTDm,d31f5d0e-25d0-4d5a-b346-1332938e162c,17ee72b7-04fd-4aa0-b58a-2203072b5f0d,a95e3855-daf9-4dfd-8819-337d115fb56f,e92c8ccf-6941-4608-97b6-ba66cbf73740,1dc6a4fb-5370-4088-ad9c-5c24c2e7b4c4
tch_20200628-214431_20,9dc67f65-b95d-11ea-94cc-0242ac110002,std_1593362247305_20,class_20200628-214431_20,V3E8-4ciF,b6e7df1c-6720-49e2-88c4-c2d0b39f0ec9,ad98da68-155e-42da-a14b-05b9bb8c49a5,8a84a95b-6d50-49d7-9a28-eca471651b75,47ecd8ea-b8d6-47d2-a79b-63f946aa7aef,efb35ea3-78c5-4e6b-b2cd-b64caadaba85
tch_20200628-214431_25,9c45ab7a-b95d-11ea-94cc-0242ac110002,std_1593362244789_25,class_20200628-214431_25,xqDr-nrX4,4dcff992-37d3-408c-a2ea-896dee656f91,367da70a-e0a4-4070-b740-45025d94521c,b5aa7a14-5f46-4297-b2aa-b7bc3fb5213c,b0bbf95f-a3e0-4b5f-b761-000a73ee8291,4b4af9f7-9f63-4784-b2bc-e38fb23be0d2
tch_20200628-214431_26,9d8e0a8f-b95d-11ea-94cc-0242ac110002,std_1593362246928_26,class_20200628-214431_26,s4Lb-dC48,0b716089-8f02-4d3d-8d4a-243fa6ad5859,e802da7d-2696-46d3-882a-075f3144b402,e3cf0c68-1183-48eb-a336-e46c6c12cd6e,c38fc009-febe-4645-8984-16553fa0e197,994b4bc5-bcc7-4367-98da-9e5425dbbcd7
tch_20200628-214431_11,9f5cafbe-b95d-11ea-840b-0242ac110002,std_1593362249979_11,class_20200628-214431_11,Hjen-rL4W,92586dea-517e-42ba-b0c5-4faef3c4512c,ca452e67-f007-441f-9129-3417d018b567,ac863c48-c6c1-4224-a51c-4d080f082451,fb291231-66ff-4adc-89d7-df43fa602b83,39166ad2-8c16-4ccb-84c3-a84cc6ce2539
tch_20200628-214431_27,a3a1fa01-b95d-11ea-840b-0242ac110002,std_1593362257134_27,class_20200628-214431_27,9X4t-M8AD,52b3274f-bdd8-4aea-8938-ea317fae3ac8,3a37d3f0-a8cb-4125-a62a-b701494149c7,454f6892-f34a-4850-85d4-72996a482b9c,cc60b37f-93cb-4524-b53b-27e74081beca,bac8878a-05d8-42c0-8e90-415c38dd0a5e
tch_20200628-214431_21,a30b388f-b95d-11ea-840b-0242ac110002,std_1593362256152_21,class_20200628-214431_21,Tozf-3K9h,8a56b5fb-412c-433d-8320-b1db098de0f6,a4f22800-88cb-4a35-9dcb-9204755825c6,c1fd85ab-5e5b-46a4-857d-fa5393151b61,4637fc25-4e95-4602-be73-d72a8322979c,3a5c6500-9cc9-4063-b9ac-4d5a29a3fbf8
tch_20200628-214431_28,a4a2a1d6-b95d-11ea-840b-0242ac110002,std_1593362258535_28,class_20200628-214431_28,6pTw-Hev6,c7c8f79b-3ae7-4d57-bb1b-d9c3fbdef8a7,212846e6-5be8-425d-a84a-8ffe261855fb,034767b3-67d4-4414-a21d-4cec1ec154d0,a32e366c-8b8a-4c0b-b25b-94993913c2b6,c83d0a5f-35c5-4dd5-8bc8-fcf5caa9f090
tch_20200628-214431_19,a5a48170-b95d-11ea-840b-0242ac110002,std_1593362260524_19,class_20200628-214431_19,8WDC-v6JK,30c3c7b6-cefa-465a-9d74-2ce62b1cbf84,c05c1c23-8469-4084-a097-75c76df95ec6,78c5a625-0f46-4ed2-bdb4-cc3b1fac56f6,e3e2f8bd-d226-4df6-b431-ecadd2ac6d97,9a69c988-6ce6-4a9b-9d45-364db3605ff3
tch_20200628-214431_18,a905fb5b-b95d-11ea-94cc-0242ac110002,std_1593362266187_18,class_20200628-214431_18,TQ62-b3yt,8e3af0f9-d06f-471a-885e-079c30898263,9841c728-ea24-4491-b36b-38db5c42d0f6,a9e488a0-c72f-48ee-bd96-9a1df13f1b7c,be24d176-7d5f-45b9-831d-4f433a53c2f8,9c7fe5ce-4ba8-45ea-ac71-a9a2ad131457
tch_20200628-214431_16,a67713b4-b95d-11ea-840b-0242ac110002,std_1593362261882_16,class_20200628-214431_16,aA3n-DTY7,355ebc27-c8c5-44db-adb1-9b1ef6412283,9683f62f-2673-4b34-9c46-7f2e878d5e8a,c0cd1467-c905-4cdb-a61c-8b05714f2943,a65c5118-2818-4e15-b458-21c304281128,88e9ce0c-3053-473b-8343-951307e18611
tch_20200628-214431_13,a7ea2b7b-b95d-11ea-840b-0242ac110002,std_1593362264292_13,class_20200628-214431_13,86XK-h62e,58bcbb88-359a-496e-a987-26e2b99dfaaf,8d580ee5-9e6b-4b2c-91ee-0df40dbf6483,19197dad-1f16-4751-a5fd-cb8173125f8c,0ffd0c64-14b1-40b0-a9f1-78fe1b498faa,bdf362a2-aa72-45ca-9b39-cfcc458b81f4
