tchextid,studentuuid,stuextid,classtitle,classcode,assignedgrp1,ag2,ag3,ag4,ag5
tch_20200625-194027_22,f6a826ef-b6f1-11ea-840b-0242ac110002,std_1593096093543_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_20,f807b70f-b6f1-11ea-94cc-0242ac110002,std_1593096095774_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_17,fd97f7e8-b6f1-11ea-840b-0242ac110002,std_1593096105171_17,class_20200625-194027_17,EMJP-d42Y,fe52caf9-7f78-466e-8f65-50d88885f981,a25cc960-236a-400f-a80d-eb212423b5e2,8b30db1b-d16d-45b3-ac35-6040d1d39521,85ae2b14-2f85-4d68-9c56-0e73cf641d4b,8d9bd762-d73b-4284-a2d6-be5b9c025f77
tch_20200625-194027_16,ff3fdbdb-b6f1-11ea-94cc-0242ac110002,std_1593096107954_16,class_20200625-194027_16,7sKg-e2JV,53b6f320-98ce-4b18-8cc9-36c2bc6eb566,990317a0-da53-4137-9ef0-aa5acb7cb0dd,9a28e774-f96f-4954-9410-3489bcf2d413,947c2405-e44c-4279-b10f-2d905fbca273,40ccacd4-96ab-4706-a103-7dbec692863b
tch_20200625-194027_19,003119e9-b6f2-11ea-94cc-0242ac110002,std_1593096109517_19,class_20200625-194027_19,c396-oXvW,c2e457f5-687d-4413-8bb6-8a0760b88b7f,cd7aaf87-9652-40d3-a249-8386e97a38bf,91efbe24-16f8-4af6-803d-fff06d2510e1,0bebdee6-74d2-41bc-88d7-678c04d90d9b,2a5abce2-1336-4d5d-a71a-7327e893d136
tch_20200625-194027_21,0120a948-b6f2-11ea-840b-0242ac110002,std_1593096111069_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_23,02982e69-b6f2-11ea-840b-0242ac110002,std_1593096113470_23,class_20200625-194027_23,96ri-pUyt,da5d0e2e-21d2-4814-9497-f3caa34b1f6e,2c534803-28a3-4fd4-b20a-d819e9672938,1c51752e-8f63-42ff-8a0c-5c74efddfd96,e3d45803-b463-47a1-b84f-fe7ac806c280,3890cd84-31f3-4d59-b1cb-9dbc3dedd1ac
tch_20200625-194027_18,06e086aa-b6f2-11ea-94cc-0242ac110002,std_1593096120734_18,class_20200625-194027_18,XA2b-XrEd,300a4987-4229-4a66-aec2-32a9297f2423,fdebdfbd-074d-47f4-876b-bc840883abb5,8a25fa11-e228-4fa6-b6d2-dcf4d5796596,3d63322c-6ef6-427a-be07-03b2c4a45adc,0cfd6ff9-39ae-4f83-b66c-0ac9dc6e9094
tch_20200625-194027_22,087864e1-b6f2-11ea-94cc-0242ac110002,std_1593096123422_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_24,0b09489d-b6f2-11ea-94cc-0242ac110002,std_1593096127420_24,class_20200625-194027_24,DdBK-2X3m,deac67cd-d22c-4b72-bb7f-c5ba808108b2,97b369f8-92a2-47d5-b381-3cf6f995e782,7320fe6b-b995-4de4-a095-0ce3b5e6dac8,e06ede60-77c0-4eb2-95ed-61fb8236f97d,f4f09f29-a2e9-405b-a54c-1ed4821cdba6
tch_20200625-194027_20,0aa52fab-b6f2-11ea-94cc-0242ac110002,std_1593096127060_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_17,0d449320-b6f2-11ea-840b-0242ac110002,std_1593096131463_17,class_20200625-194027_17,EMJP-d42Y,fe52caf9-7f78-466e-8f65-50d88885f981,a25cc960-236a-400f-a80d-eb212423b5e2,8b30db1b-d16d-45b3-ac35-6040d1d39521,85ae2b14-2f85-4d68-9c56-0e73cf641d4b,8d9bd762-d73b-4284-a2d6-be5b9c025f77
tch_20200625-194027_21,1063fb12-b6f2-11ea-840b-0242ac110002,std_1593096136712_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_19,0fcec021-b6f2-11ea-94cc-0242ac110002,std_1593096135684_19,class_20200625-194027_19,c396-oXvW,c2e457f5-687d-4413-8bb6-8a0760b88b7f,cd7aaf87-9652-40d3-a249-8386e97a38bf,91efbe24-16f8-4af6-803d-fff06d2510e1,0bebdee6-74d2-41bc-88d7-678c04d90d9b,2a5abce2-1336-4d5d-a71a-7327e893d136
tch_20200625-194027_16,0eca9612-b6f2-11ea-840b-0242ac110002,std_1593096133941_16,class_20200625-194027_16,7sKg-e2JV,53b6f320-98ce-4b18-8cc9-36c2bc6eb566,990317a0-da53-4137-9ef0-aa5acb7cb0dd,9a28e774-f96f-4954-9410-3489bcf2d413,947c2405-e44c-4279-b10f-2d905fbca273,40ccacd4-96ab-4706-a103-7dbec692863b
tch_20200625-194027_23,12dc26f9-b6f2-11ea-840b-0242ac110002,std_1593096140836_23,class_20200625-194027_23,96ri-pUyt,da5d0e2e-21d2-4814-9497-f3caa34b1f6e,2c534803-28a3-4fd4-b20a-d819e9672938,1c51752e-8f63-42ff-8a0c-5c74efddfd96,e3d45803-b463-47a1-b84f-fe7ac806c280,3890cd84-31f3-4d59-b1cb-9dbc3dedd1ac
tch_20200625-194027_18,16639fd5-b6f2-11ea-94cc-0242ac110002,std_1593096146742_18,class_20200625-194027_18,XA2b-XrEd,300a4987-4229-4a66-aec2-32a9297f2423,fdebdfbd-074d-47f4-876b-bc840883abb5,8a25fa11-e228-4fa6-b6d2-dcf4d5796596,3d63322c-6ef6-427a-be07-03b2c4a45adc,0cfd6ff9-39ae-4f83-b66c-0ac9dc6e9094
tch_20200625-194027_22,179060cb-b6f2-11ea-840b-0242ac110002,std_1593096148734_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_20,1a2b2f2d-b6f2-11ea-840b-0242ac110002,std_1593096153121_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_24,197ec2f4-b6f2-11ea-94cc-0242ac110002,std_1593096151981_24,class_20200625-194027_24,DdBK-2X3m,deac67cd-d22c-4b72-bb7f-c5ba808108b2,97b369f8-92a2-47d5-b381-3cf6f995e782,7320fe6b-b995-4de4-a095-0ce3b5e6dac8,e06ede60-77c0-4eb2-95ed-61fb8236f97d,f4f09f29-a2e9-405b-a54c-1ed4821cdba6
tch_20200625-194027_16,203f46cd-b6f2-11ea-94cc-0242ac110002,std_1593096163282_16,class_20200625-194027_16,7sKg-e2JV,53b6f320-98ce-4b18-8cc9-36c2bc6eb566,990317a0-da53-4137-9ef0-aa5acb7cb0dd,9a28e774-f96f-4954-9410-3489bcf2d413,947c2405-e44c-4279-b10f-2d905fbca273,40ccacd4-96ab-4706-a103-7dbec692863b
tch_20200625-194027_17,1e184830-b6f2-11ea-840b-0242ac110002,std_1593096159700_17,class_20200625-194027_17,EMJP-d42Y,fe52caf9-7f78-466e-8f65-50d88885f981,a25cc960-236a-400f-a80d-eb212423b5e2,8b30db1b-d16d-45b3-ac35-6040d1d39521,85ae2b14-2f85-4d68-9c56-0e73cf641d4b,8d9bd762-d73b-4284-a2d6-be5b9c025f77
tch_20200625-194027_21,1eada9ef-b6f2-11ea-840b-0242ac110002,std_1593096160655_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_19,20046138-b6f2-11ea-94cc-0242ac110002,std_1593096162909_19,class_20200625-194027_19,c396-oXvW,c2e457f5-687d-4413-8bb6-8a0760b88b7f,cd7aaf87-9652-40d3-a249-8386e97a38bf,91efbe24-16f8-4af6-803d-fff06d2510e1,0bebdee6-74d2-41bc-88d7-678c04d90d9b,2a5abce2-1336-4d5d-a71a-7327e893d136
tch_20200625-194027_23,234533e2-b6f2-11ea-840b-0242ac110002,std_1593096168378_23,class_20200625-194027_23,96ri-pUyt,da5d0e2e-21d2-4814-9497-f3caa34b1f6e,2c534803-28a3-4fd4-b20a-d819e9672938,1c51752e-8f63-42ff-8a0c-5c74efddfd96,e3d45803-b463-47a1-b84f-fe7ac806c280,3890cd84-31f3-4d59-b1cb-9dbc3dedd1ac
tch_20200625-194027_18,24cbd362-b6f2-11ea-94cc-0242ac110002,std_1593096170940_18,class_20200625-194027_18,XA2b-XrEd,300a4987-4229-4a66-aec2-32a9297f2423,fdebdfbd-074d-47f4-876b-bc840883abb5,8a25fa11-e228-4fa6-b6d2-dcf4d5796596,3d63322c-6ef6-427a-be07-03b2c4a45adc,0cfd6ff9-39ae-4f83-b66c-0ac9dc6e9094
tch_20200625-194027_22,27e967ff-b6f2-11ea-840b-0242ac110002,std_1593096176156_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_24,2b837e52-b6f2-11ea-840b-0242ac110002,std_1593096182163_24,class_20200625-194027_24,DdBK-2X3m,deac67cd-d22c-4b72-bb7f-c5ba808108b2,97b369f8-92a2-47d5-b381-3cf6f995e782,7320fe6b-b995-4de4-a095-0ce3b5e6dac8,e06ede60-77c0-4eb2-95ed-61fb8236f97d,f4f09f29-a2e9-405b-a54c-1ed4821cdba6
tch_20200625-194027_20,2af32531-b6f2-11ea-94cc-0242ac110002,std_1593096181213_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_17,2e28addc-b6f2-11ea-94cc-0242ac110002,std_1593096186659_17,class_20200625-194027_17,EMJP-d42Y,fe52caf9-7f78-466e-8f65-50d88885f981,a25cc960-236a-400f-a80d-eb212423b5e2,8b30db1b-d16d-45b3-ac35-6040d1d39521,85ae2b14-2f85-4d68-9c56-0e73cf641d4b,8d9bd762-d73b-4284-a2d6-be5b9c025f77
tch_20200625-194027_19,315c6150-b6f2-11ea-840b-0242ac110002,std_1593096191944_19,class_20200625-194027_19,c396-oXvW,c2e457f5-687d-4413-8bb6-8a0760b88b7f,cd7aaf87-9652-40d3-a249-8386e97a38bf,91efbe24-16f8-4af6-803d-fff06d2510e1,0bebdee6-74d2-41bc-88d7-678c04d90d9b,2a5abce2-1336-4d5d-a71a-7327e893d136
tch_20200625-194027_21,3029113c-b6f2-11ea-840b-0242ac110002,std_1593096189993_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_25,330e56b2-b6f2-11ea-840b-0242ac110002,std_1593096194574_25,class_20200625-194027_25,N73y-93Ho,b350f94f-aa98-4443-b742-f286ce06d3cf,973ef68e-43b2-4b66-8d72-59c233618e1d,7491e79c-72f5-48e8-b153-d148f7dad170,d8298020-a053-4ca8-ac16-d4f90b2d18b3,5ad34b10-34f3-4c88-834b-521123a73e13
tch_20200625-194027_23,33a232bf-b6f2-11ea-840b-0242ac110002,std_1593096195835_23,class_20200625-194027_23,96ri-pUyt,da5d0e2e-21d2-4814-9497-f3caa34b1f6e,2c534803-28a3-4fd4-b20a-d819e9672938,1c51752e-8f63-42ff-8a0c-5c74efddfd96,e3d45803-b463-47a1-b84f-fe7ac806c280,3890cd84-31f3-4d59-b1cb-9dbc3dedd1ac
tch_20200625-194027_18,35309b1a-b6f2-11ea-840b-0242ac110002,std_1593096198449_18,class_20200625-194027_18,XA2b-XrEd,300a4987-4229-4a66-aec2-32a9297f2423,fdebdfbd-074d-47f4-876b-bc840883abb5,8a25fa11-e228-4fa6-b6d2-dcf4d5796596,3d63322c-6ef6-427a-be07-03b2c4a45adc,0cfd6ff9-39ae-4f83-b66c-0ac9dc6e9094
tch_20200625-194027_24,3974d482-b6f2-11ea-840b-0242ac110002,std_1593096205574_24,class_20200625-194027_24,DdBK-2X3m,deac67cd-d22c-4b72-bb7f-c5ba808108b2,97b369f8-92a2-47d5-b381-3cf6f995e782,7320fe6b-b995-4de4-a095-0ce3b5e6dac8,e06ede60-77c0-4eb2-95ed-61fb8236f97d,f4f09f29-a2e9-405b-a54c-1ed4821cdba6
tch_20200625-194027_22,3769e8d7-b6f2-11ea-840b-0242ac110002,std_1593096202187_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_20,3af4bd07-b6f2-11ea-840b-0242ac110002,std_1593096208108_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_17,3dd19f23-b6f2-11ea-94cc-0242ac110002,std_1593096212905_17,class_20200625-194027_17,EMJP-d42Y,fe52caf9-7f78-466e-8f65-50d88885f981,a25cc960-236a-400f-a80d-eb212423b5e2,8b30db1b-d16d-45b3-ac35-6040d1d39521,85ae2b14-2f85-4d68-9c56-0e73cf641d4b,8d9bd762-d73b-4284-a2d6-be5b9c025f77
tch_20200625-194027_19,3fa6d393-b6f2-11ea-94cc-0242ac110002,std_1593096215987_19,class_20200625-194027_19,c396-oXvW,c2e457f5-687d-4413-8bb6-8a0760b88b7f,cd7aaf87-9652-40d3-a249-8386e97a38bf,91efbe24-16f8-4af6-803d-fff06d2510e1,0bebdee6-74d2-41bc-88d7-678c04d90d9b,2a5abce2-1336-4d5d-a71a-7327e893d136
tch_20200625-194027_25,42f8be3c-b6f2-11ea-94cc-0242ac110002,std_1593096221565_25,class_20200625-194027_25,N73y-93Ho,b350f94f-aa98-4443-b742-f286ce06d3cf,973ef68e-43b2-4b66-8d72-59c233618e1d,7491e79c-72f5-48e8-b153-d148f7dad170,d8298020-a053-4ca8-ac16-d4f90b2d18b3,5ad34b10-34f3-4c88-834b-521123a73e13
tch_20200625-194027_21,41b2a93f-b6f2-11ea-94cc-0242ac110002,std_1593096219425_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_23,44c84d81-b6f2-11ea-840b-0242ac110002,std_1593096224602_23,class_20200625-194027_23,96ri-pUyt,da5d0e2e-21d2-4814-9497-f3caa34b1f6e,2c534803-28a3-4fd4-b20a-d819e9672938,1c51752e-8f63-42ff-8a0c-5c74efddfd96,e3d45803-b463-47a1-b84f-fe7ac806c280,3890cd84-31f3-4d59-b1cb-9dbc3dedd1ac
tch_20200625-194027_18,4617b0c3-b6f2-11ea-94cc-0242ac110002,std_1593096226773_18,class_20200625-194027_18,XA2b-XrEd,300a4987-4229-4a66-aec2-32a9297f2423,fdebdfbd-074d-47f4-876b-bc840883abb5,8a25fa11-e228-4fa6-b6d2-dcf4d5796596,3d63322c-6ef6-427a-be07-03b2c4a45adc,0cfd6ff9-39ae-4f83-b66c-0ac9dc6e9094
tch_20200625-194027_24,4873f104-b6f2-11ea-840b-0242ac110002,std_1593096230761_24,class_20200625-194027_24,DdBK-2X3m,deac67cd-d22c-4b72-bb7f-c5ba808108b2,97b369f8-92a2-47d5-b381-3cf6f995e782,7320fe6b-b995-4de4-a095-0ce3b5e6dac8,e06ede60-77c0-4eb2-95ed-61fb8236f97d,f4f09f29-a2e9-405b-a54c-1ed4821cdba6
tch_20200625-194027_22,493740e5-b6f2-11ea-840b-0242ac110002,std_1593096232035_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_20,4c6a09d4-b6f2-11ea-840b-0242ac110002,std_1593096237386_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_25,51d33b05-b6f2-11ea-840b-0242ac110002,std_1593096246486_25,class_20200625-194027_25,N73y-93Ho,b350f94f-aa98-4443-b742-f286ce06d3cf,973ef68e-43b2-4b66-8d72-59c233618e1d,7491e79c-72f5-48e8-b153-d148f7dad170,d8298020-a053-4ca8-ac16-d4f90b2d18b3,5ad34b10-34f3-4c88-834b-521123a73e13
tch_20200625-194027_21,5262f8db-b6f2-11ea-94cc-0242ac110002,std_1593096247425_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_19,50a2aad3-b6f2-11ea-840b-0242ac110002,std_1593096244495_19,class_20200625-194027_19,c396-oXvW,c2e457f5-687d-4413-8bb6-8a0760b88b7f,cd7aaf87-9652-40d3-a249-8386e97a38bf,91efbe24-16f8-4af6-803d-fff06d2510e1,0bebdee6-74d2-41bc-88d7-678c04d90d9b,2a5abce2-1336-4d5d-a71a-7327e893d136
tch_20200625-194027_26,518961b7-b6f2-11ea-840b-0242ac110002,std_1593096245721_26,class_20200625-194027_26,AuUd-26gi,32256307-8cdd-4827-a863-db19f519b07e,26ad886f-703b-4248-bfab-9b8ebe7261bb,98c3c331-76d2-486e-bb31-4fb626f73d57,6f45c06f-5d6b-4a45-bddb-2b683868d757,6570e59f-7782-489f-a00e-4f92076bd9c1
tch_20200625-194027_23,547fbdd3-b6f2-11ea-94cc-0242ac110002,std_1593096250962_23,class_20200625-194027_23,96ri-pUyt,da5d0e2e-21d2-4814-9497-f3caa34b1f6e,2c534803-28a3-4fd4-b20a-d819e9672938,1c51752e-8f63-42ff-8a0c-5c74efddfd96,e3d45803-b463-47a1-b84f-fe7ac806c280,3890cd84-31f3-4d59-b1cb-9dbc3dedd1ac
tch_20200625-194027_18,549604f4-b6f2-11ea-840b-0242ac110002,std_1593096251127_18,class_20200625-194027_18,XA2b-XrEd,300a4987-4229-4a66-aec2-32a9297f2423,fdebdfbd-074d-47f4-876b-bc840883abb5,8a25fa11-e228-4fa6-b6d2-dcf4d5796596,3d63322c-6ef6-427a-be07-03b2c4a45adc,0cfd6ff9-39ae-4f83-b66c-0ac9dc6e9094
tch_20200625-194027_24,580cdca4-b6f2-11ea-840b-0242ac110002,std_1593096256936_24,class_20200625-194027_24,DdBK-2X3m,deac67cd-d22c-4b72-bb7f-c5ba808108b2,97b369f8-92a2-47d5-b381-3cf6f995e782,7320fe6b-b995-4de4-a095-0ce3b5e6dac8,e06ede60-77c0-4eb2-95ed-61fb8236f97d,f4f09f29-a2e9-405b-a54c-1ed4821cdba6
tch_20200625-194027_22,5aa95939-b6f2-11ea-840b-0242ac110002,std_1593096261321_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_20,5c30e3e1-b6f2-11ea-840b-0242ac110002,std_1593096263855_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_21,6162ff0a-b6f2-11ea-94cc-0242ac110002,std_1593096272595_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_25,61253301-b6f2-11ea-840b-0242ac110002,std_1593096272174_25,class_20200625-194027_25,N73y-93Ho,b350f94f-aa98-4443-b742-f286ce06d3cf,973ef68e-43b2-4b66-8d72-59c233618e1d,7491e79c-72f5-48e8-b153-d148f7dad170,d8298020-a053-4ca8-ac16-d4f90b2d18b3,5ad34b10-34f3-4c88-834b-521123a73e13
tch_20200625-194027_26,62eea8c0-b6f2-11ea-94cc-0242ac110002,std_1593096275176_26,class_20200625-194027_26,AuUd-26gi,32256307-8cdd-4827-a863-db19f519b07e,26ad886f-703b-4248-bfab-9b8ebe7261bb,98c3c331-76d2-486e-bb31-4fb626f73d57,6f45c06f-5d6b-4a45-bddb-2b683868d757,6570e59f-7782-489f-a00e-4f92076bd9c1
tch_20200625-194027_19,61f7ecb3-b6f2-11ea-840b-0242ac110002,std_1593096273544_19,class_20200625-194027_19,c396-oXvW,c2e457f5-687d-4413-8bb6-8a0760b88b7f,cd7aaf87-9652-40d3-a249-8386e97a38bf,91efbe24-16f8-4af6-803d-fff06d2510e1,0bebdee6-74d2-41bc-88d7-678c04d90d9b,2a5abce2-1336-4d5d-a71a-7327e893d136
tch_20200625-194027_23,6353d338-b6f2-11ea-94cc-0242ac110002,std_1593096275840_23,class_20200625-194027_23,96ri-pUyt,da5d0e2e-21d2-4814-9497-f3caa34b1f6e,2c534803-28a3-4fd4-b20a-d819e9672938,1c51752e-8f63-42ff-8a0c-5c74efddfd96,e3d45803-b463-47a1-b84f-fe7ac806c280,3890cd84-31f3-4d59-b1cb-9dbc3dedd1ac
tch_20200625-194027_18,6512c053-b6f2-11ea-840b-0242ac110002,std_1593096278777_18,class_20200625-194027_18,XA2b-XrEd,300a4987-4229-4a66-aec2-32a9297f2423,fdebdfbd-074d-47f4-876b-bc840883abb5,8a25fa11-e228-4fa6-b6d2-dcf4d5796596,3d63322c-6ef6-427a-be07-03b2c4a45adc,0cfd6ff9-39ae-4f83-b66c-0ac9dc6e9094
tch_20200625-194027_24,679e9bc8-b6f2-11ea-94cc-0242ac110002,std_1593096283030_24,class_20200625-194027_24,DdBK-2X3m,deac67cd-d22c-4b72-bb7f-c5ba808108b2,97b369f8-92a2-47d5-b381-3cf6f995e782,7320fe6b-b995-4de4-a095-0ce3b5e6dac8,e06ede60-77c0-4eb2-95ed-61fb8236f97d,f4f09f29-a2e9-405b-a54c-1ed4821cdba6
tch_20200625-194027_22,6a716b27-b6f2-11ea-94cc-0242ac110002,std_1593096287783_22,class_20200625-194027_22,BjF2-87cG,c77a22f6-599f-4f69-8534-a4760c05f162,27f03865-1aff-4d07-aada-e89eb9dfdbd3,e6cf227b-0a41-431f-997f-fa7fe82707c6,b400c047-eab7-481f-836e-ca934ab73878,3589d414-ea9a-43e9-bf2c-0fbfd633f74a
tch_20200625-194027_27,6c835aab-b6f2-11ea-94cc-0242ac110002,std_1593096290942_27,class_20200625-194027_27,g7ag-Bo6x,8e63b557-94cc-4966-93f1-ee9ed9e0da45,8e6acc2c-65ac-4ba2-b8dc-f2d8227a122a,75159b07-d912-4759-924e-bc84cc7c7add,63e39955-d5e0-40d3-8010-06754a22452d,856b741a-b09c-4342-8e4c-7295a1ca3ff0
tch_20200625-194027_20,6e35c5df-b6f2-11ea-840b-0242ac110002,std_1593096294055_20,class_20200625-194027_20,9X3W-8s8t,676cd19d-93bd-49d8-8752-8a72dc8b0793,1d02c771-8565-4729-a9e3-b11dad8287dd,3b0b0589-033e-4625-832c-d348634e161b,d4089df9-b586-4859-bb41-bae9037b8eae,31566da1-c1ef-449c-b7db-01d667c12c28
tch_20200625-194027_21,71097f30-b6f2-11ea-840b-0242ac110002,std_1593096298860_21,class_20200625-194027_21,aZ36-htXv,d4f64bd4-b008-41f2-965f-6a4c2bb31170,e30114c9-8456-4268-86f4-a7adc85a9937,c8e1eb6b-b136-4f7b-88f8-0a6c958ec0de,13a4cc92-e005-4452-a60e-f6ac8dec9806,a268a157-bb99-4269-a7b3-a09c83d297ff
tch_20200625-194027_25,721549ed-b6f2-11ea-94cc-0242ac110002,std_1593096300581_25,class_20200625-194027_25,N73y-93Ho,b350f94f-aa98-4443-b742-f286ce06d3cf,973ef68e-43b2-4b66-8d72-59c233618e1d,7491e79c-72f5-48e8-b153-d148f7dad170,d8298020-a053-4ca8-ac16-d4f90b2d18b3,5ad34b10-34f3-4c88-834b-521123a73e13
tch_20200625-194027_26,730ec4e0-b6f2-11ea-840b-0242ac110002,std_1593096302175_26,class_20200625-194027_26,AuUd-26gi,32256307-8cdd-4827-a863-db19f519b07e,26ad886f-703b-4248-bfab-9b8ebe7261bb,98c3c331-76d2-486e-bb31-4fb626f73d57,6f45c06f-5d6b-4a45-bddb-2b683868d757,6570e59f-7782-489f-a00e-4f92076bd9c1
